41.157306, -8.628201
41.157324, -8.628201
41.157297, -8.628246
41.157729, -8.627985
41.157711, -8.627994
41.15772, -8.627994
41.158116, -8.627994
41.158755, -8.627202
41.159448, -8.625708
41.159673, -8.625222
41.159637, -8.625195
41.15997, -8.624313
41.160483, -8.622441
41.160474, -8.621127
41.161491, -8.620794
41.162247, -8.619138
41.162517, -8.61795
41.162391, -8.616771
41.162202, -8.615196
41.162004, -8.61372
41.162004, -8.613414
41.161914, -8.61255
41.161905, -8.612325
41.161851, -8.61174
41.16159, -8.610066
41.161311, -8.608779
41.161239, -8.608329
41.161338, -8.607492
41.161977, -8.607051
41.161968, -8.606979
41.162004, -8.606979
41.162022, -8.606997
41.162058, -8.606997
41.163012, -8.606727
41.164407, -8.606277
41.164659, -8.606331
41.165442, -8.606133
41.165451, -8.604423
41.165451, -8.603586
41.165433, -8.60346
41.165073, -8.602434
41.164704, -8.602272
