41.147442, -8.609193
41.147595, -8.608887
41.147667, -8.608653
41.147649, -8.608617
41.147469, -8.608608
41.147334, -8.608725
41.14737, -8.608995
41.147631, -8.609706
41.147676, -8.61003
41.148036, -8.611029
41.148774, -8.610813
41.149359, -8.610372
41.150565, -8.610147
41.151438, -8.609472
41.152509, -8.610165
41.153436, -8.609571
41.153625, -8.609508
41.153652, -8.609598
41.153751, -8.610597
41.154075, -8.612037
41.155218, -8.612073
41.155389, -8.613423
41.155569, -8.615241
41.155875, -8.617059
41.1561, -8.618751
41.156577, -8.619534
41.157828, -8.619759
41.158935, -8.620101
41.159961, -8.620956
41.160825, -8.621082
41.161104, -8.621091
41.161077, -8.621118
41.161068, -8.621118
41.161113, -8.621163
41.161122, -8.621163
41.161149, -8.621145
41.161257, -8.621181
41.161068, -8.621172
41.16141, -8.62101
41.16186, -8.619984
