41.9085951365952, 12.5259405508435
41.9086243164099, 12.5246117158756
41.9086578048994, 12.5242615518175
41.908946509683, 12.5229779062096
41.9093290021619, 12.5215475016312
41.9093290021619, 12.5215475016312
41.9095635926872, 12.5210058900315
41.9098201033046, 12.5198264730155
41.9101901429884, 12.5186410851372
41.9107310476993, 12.5165237396758
41.9110288260646, 12.5147759804177
41.9110019371721, 12.5146045820472
41.9111204026328, 12.5142601539618
41.9111204026328, 12.5142601539618
41.9111204026328, 12.5142601539618
41.9114178629261, 12.5144328455415
41.9119897041905, 12.514210050168
41.9115724450743, 12.512416644102
41.9110200637697, 12.5123853452611
41.9106431358771, 12.5128826899987
41.9104053318606, 12.5130230913145
41.9107613577985, 12.5141428836512
41.9107613577985, 12.5141428836512
41.9108914288435, 12.514742724164
41.9106114711603, 12.5162311673687
41.9101554631246, 12.5167638812552
41.9099649317042, 12.5170289970974
41.9093290021619, 12.5215475016312
41.9099649317042, 12.5170289970974
41.9097934958375, 12.5174849262072
41.9088139333546, 12.5174632759328
41.9082624696709, 12.5173744806796
41.9078128197325, 12.5157406404931
41.9073176931231, 12.515350435265
41.9063619881375, 12.5164363501299
41.9057475600319, 12.5157332735406
41.9049018659659, 12.5135241729075
41.9041448328036, 12.5110082777086
41.9035542755886, 12.5091485502522
41.9029278011341, 12.5071136453822
41.9041128686874, 12.5066943947966
