INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
63,B,1385560486,"[[-8.606484,41.144634],[-8.606493,41.144643],[-8.606781,41.144751],[-8.607411,41.145435],[-8.607078,41.146191],[-8.606898,41.146713],[-8.606862,41.146803],[-8.606817,41.146767],[-8.607186,41.147199],[-8.60805,41.14728],[-8.608293,41.147316],[-8.608284,41.147577],[-8.608284,41.147694],[-8.608275,41.14773],[-8.608221,41.147784],[-8.608239,41.147757],[-8.608698,41.147631],[-8.609634,41.147721],[-8.61039,41.147766],[-8.610543,41.147703],[-8.610561,41.147739],[-8.611191,41.147847],[-8.612082,41.147937],[-8.621532,41.147469],[-8.622261,41.147478]]"
1415,C,1391436277,"[[-8.610615,41.145201],[-8.61084,41.14521],[-8.610876,41.145237],[-8.610831,41.145525],[-8.610795,41.145804],[-8.610525,41.146065],[-8.609742,41.146641],[-8.608932,41.146974],[-8.608959,41.146938],[-8.608941,41.146947],[-8.608842,41.1471],[-8.609139,41.147505],[-8.610507,41.147784],[-8.612397,41.14809],[-8.620038,41.147829],[-8.620245,41.147604],[-8.620236,41.147613]]"
4080,B,1401821669,"[[-8.61984,41.148018],[-8.61984,41.148009],[-8.619912,41.147919],[-8.619957,41.147874],[-8.620362,41.147424],[-8.620353,41.147451],[-8.620353,41.14746],[-8.620353,41.147451],[-8.620398,41.147298],[-8.620218,41.14638],[-8.6202,41.146308],[-8.620002,41.146074],[-8.618472,41.146272],[-8.617662,41.146254],[-8.617329,41.144958],[-8.615673,41.14548],[-8.614008,41.146011],[-8.612964,41.146011],[-8.612568,41.146074],[-8.612541,41.146047],[-8.612532,41.146038],[-8.612001,41.146092],[-8.610444,41.146218],[-8.609778,41.146704],[-8.608914,41.147172],[-8.608374,41.147766],[-8.608113,41.148423],[-8.607834,41.14899],[-8.607456,41.148963],[-8.607141,41.148828],[-8.60679,41.148657],[-8.606151,41.148486]]"
7056,B,1382691062,"[[-8.627292,41.152149],[-8.62695,41.152176],[-8.626509,41.152203],[-8.625897,41.151555],[-8.625825,41.150061],[-8.625582,41.148819],[-8.623854,41.148036],[-8.622828,41.147856],[-8.621568,41.147496],[-8.620443,41.147226],[-8.620362,41.14692],[-8.620326,41.146767],[-8.61993,41.146065],[-8.61912,41.146182],[-8.618202,41.146308],[-8.617968,41.146335],[-8.617671,41.146227],[-8.617419,41.145147],[-8.616645,41.144922],[-8.615862,41.145327],[-8.615043,41.145669],[-8.613738,41.146011],[-8.612685,41.145993],[-8.612271,41.145984],[-8.612235,41.146011],[-8.611911,41.146011],[-8.611416,41.146074],[-8.61057,41.146128],[-8.610075,41.146416],[-8.610084,41.14638],[-8.610138,41.146353],[-8.610174,41.146335],[-8.610183,41.146335],[-8.610129,41.146362],[-8.610084,41.146398]]"
8685,B,1395740545,"[[-8.606529,41.144616],[-8.606673,41.14467],[-8.606826,41.144733],[-8.607168,41.145012],[-8.607114,41.145885],[-8.607015,41.146479],[-8.607015,41.146605],[-8.607015,41.14665],[-8.607015,41.146677],[-8.606988,41.146686],[-8.606916,41.146848],[-8.606817,41.146875],[-8.606862,41.146893],[-8.606844,41.146902],[-8.606583,41.146983],[-8.60796,41.147325],[-8.608635,41.147361],[-8.610192,41.147667],[-8.610453,41.147739],[-8.610651,41.147757],[-8.611731,41.147883],[-8.620974,41.147469],[-8.621541,41.147496],[-8.621838,41.147514],[-8.622117,41.147604],[-8.622252,41.147496],[-8.622423,41.147244],[-8.622405,41.147172],[-8.622441,41.147181],[-8.622423,41.147181]]"
14577,B,1393181903,"[[-8.610534,41.145183],[-8.610732,41.145174],[-8.611344,41.144886],[-8.61264,41.143905],[-8.6139,41.143059],[-8.614575,41.142789],[-8.615268,41.142708],[-8.615196,41.141673],[-8.616159,41.141673],[-8.616348,41.141709],[-8.616357,41.1417],[-8.616357,41.141718],[-8.616366,41.141736],[-8.616384,41.141745],[-8.616375,41.141736],[-8.616411,41.141745],[-8.61642,41.141745]]"
15637,B,1380457035,"[[-8.615538,41.140701],[-8.615529,41.140719],[-8.614971,41.140998],[-8.61453,41.14179],[-8.614296,41.142591],[-8.614836,41.142807],[-8.615889,41.142564],[-8.616924,41.142843],[-8.617473,41.143113],[-8.617428,41.143662],[-8.617374,41.143707],[-8.61714,41.144004],[-8.616834,41.144643],[-8.616717,41.144886],[-8.615592,41.145516],[-8.615349,41.145597],[-8.61534,41.14557],[-8.615313,41.145561]]"
16637,B,1389000087,"[[-8.606583,41.144589],[-8.606592,41.144553],[-8.606592,41.144598],[-8.606754,41.144562],[-8.606808,41.144526],[-8.607159,41.145057],[-8.607006,41.145939],[-8.607033,41.146218],[-8.607006,41.146416],[-8.606952,41.14665],[-8.606871,41.146758],[-8.606916,41.146767],[-8.606889,41.146821],[-8.607213,41.147019],[-8.607564,41.14719],[-8.607708,41.147244],[-8.608428,41.147352],[-8.608518,41.14737],[-8.608626,41.147379],[-8.608689,41.147406],[-8.609607,41.147613],[-8.610615,41.147712],[-8.610624,41.147811],[-8.610651,41.147802],[-8.611335,41.147901],[-8.612514,41.148135],[-8.613099,41.148702],[-8.61309,41.149422],[-8.613081,41.149827],[-8.613216,41.149917],[-8.61363,41.149935],[-8.614377,41.149953],[-8.614539,41.149953],[-8.61462,41.149953],[-8.614665,41.149953],[-8.614629,41.150016]]"
17561,A,1383400142,"[[-8.606502,41.147937],[-8.606466,41.147919],[-8.606457,41.14791],[-8.60643,41.147901],[-8.606412,41.148036],[-8.606313,41.148216],[-8.606295,41.148216],[-8.606295,41.148216],[-8.606313,41.148225],[-8.606313,41.148225],[-8.606304,41.148225],[-8.606268,41.148279],[-8.605296,41.148045],[-8.604639,41.147856],[-8.604279,41.147757],[-8.60427,41.147784],[-8.604279,41.147793],[-8.603883,41.147424],[-8.603865,41.14692],[-8.604477,41.146533],[-8.606223,41.146902],[-8.606934,41.147073],[-8.607429,41.147199],[-8.608437,41.147415],[-8.608419,41.147442],[-8.608401,41.147469],[-8.608464,41.147487],[-8.610039,41.147784],[-8.61057,41.147901],[-8.610561,41.147919],[-8.610903,41.147964],[-8.611416,41.147136],[-8.611452,41.146983],[-8.611551,41.146326],[-8.611542,41.146326],[-8.611011,41.146047],[-8.610939,41.145183],[-8.611974,41.144418],[-8.612253,41.144184],[-8.613351,41.143374],[-8.61372,41.143122],[-8.614116,41.142816],[-8.615025,41.142816],[-8.615277,41.14278],[-8.615295,41.142654],[-8.615259,41.142645],[-8.615232,41.142645],[-8.615205,41.142645],[-8.615178,41.142645],[-8.61516,41.142645],[-8.615169,41.142465]]"
19257,B,1401696535,"[[-8.610894,41.145759],[-8.610597,41.146092],[-8.609517,41.146776],[-8.608797,41.147271],[-8.608815,41.147307],[-8.608716,41.147352],[-8.609211,41.147649],[-8.609562,41.147721],[-8.610489,41.147865],[-8.610606,41.147811],[-8.610633,41.147739],[-8.611722,41.147946],[-8.620596,41.148522],[-8.621415,41.147505],[-8.621451,41.147496],[-8.621451,41.147505],[-8.621802,41.147541],[-8.622081,41.147622],[-8.622216,41.147577],[-8.622297,41.147469],[-8.622396,41.147307],[-8.622414,41.147217],[-8.622666,41.146848]]"
20689,C,1374671025,"[[-8.608545,41.147361],[-8.614827,41.147631],[-8.617275,41.147055],[-8.617752,41.146434],[-8.617626,41.145822],[-8.617032,41.144895],[-8.61579,41.145084],[-8.615367,41.145399],[-8.614269,41.145795]]"
23062,C,1400860940,"[[-8.615565,41.140737],[-8.615259,41.1408],[-8.614737,41.141187],[-8.614836,41.142159],[-8.614278,41.142798],[-8.613081,41.14359],[-8.612154,41.144292],[-8.612145,41.144301],[-8.611362,41.144823]]"
24265,B,1399119892,"[[-8.610768,41.145741],[-8.610633,41.145993],[-8.609841,41.146587],[-8.609058,41.146713],[-8.608941,41.147019],[-8.608941,41.147262],[-8.608995,41.147505],[-8.609706,41.148225],[-8.610813,41.148486],[-8.611461,41.146758],[-8.611542,41.146362],[-8.610885,41.145867],[-8.610939,41.145453],[-8.610939,41.145471],[-8.61093,41.145489],[-8.610921,41.145498],[-8.610948,41.145174],[-8.611488,41.144706],[-8.612676,41.143833],[-8.613783,41.143068],[-8.614683,41.143086],[-8.615151,41.142699],[-8.615232,41.14188],[-8.615232,41.141646],[-8.615214,41.141259],[-8.615223,41.140836],[-8.614719,41.14089]]"
24951,B,1377277305,"[[-8.61399,41.141349],[-8.614512,41.141196],[-8.614422,41.141871],[-8.614161,41.142654],[-8.613324,41.143347],[-8.61237,41.144076],[-8.611704,41.144499],[-8.611416,41.144751],[-8.611362,41.144796],[-8.610867,41.145174],[-8.610786,41.14575],[-8.610804,41.145786],[-8.610687,41.14602],[-8.610444,41.146146],[-8.609895,41.146488],[-8.609778,41.146587],[-8.609553,41.146713],[-8.609067,41.14683],[-8.608815,41.147046],[-8.608833,41.1471],[-8.608833,41.147145],[-8.608617,41.147415],[-8.608365,41.147847],[-8.608158,41.148126],[-8.607852,41.148522]]"
