INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
1148,C,1396414340,"[[-8.649414,41.154345],[-8.649954,41.154255],[-8.650404,41.153922],[-8.650269,41.153769],[-8.648883,41.154237],[-8.646273,41.154282],[-8.643447,41.154408],[-8.640936,41.153679],[-8.63856,41.15304],[-8.638209,41.152959],[-8.638182,41.152959]]"
2375,B,1403698559,"[[-8.649342,41.154345],[-8.650134,41.154219],[-8.650152,41.154093],[-8.650134,41.153832],[-8.648964,41.154165],[-8.648856,41.154174],[-8.648595,41.154183],[-8.648622,41.154183],[-8.648343,41.154228],[-8.647461,41.155191],[-8.64585,41.156541],[-8.645346,41.158044],[-8.645895,41.15718],[-8.647353,41.158881],[-8.647524,41.160258],[-8.647137,41.160933],[-8.646453,41.161257],[-8.645337,41.161491],[-8.643888,41.161392],[-8.643672,41.162391],[-8.64306,41.162985],[-8.643096,41.162985],[-8.643096,41.162994],[-8.64315,41.163093],[-8.643519,41.162481],[-8.644716,41.162463],[-8.645958,41.162508],[-8.646417,41.161419]]"
4609,C,1399997362,"[[-8.628597,41.158935],[-8.62911,41.158989],[-8.630289,41.158332],[-8.631864,41.158476],[-8.6328,41.158422],[-8.633862,41.15871],[-8.635023,41.158899],[-8.635113,41.158908],[-8.635203,41.158899],[-8.636004,41.158953],[-8.63865,41.159565],[-8.640837,41.159934],[-8.642691,41.160276],[-8.643672,41.160456],[-8.643618,41.16042],[-8.643519,41.160348],[-8.643771,41.160303],[-8.64603,41.16087],[-8.646345,41.16141],[-8.64666,41.161761],[-8.646651,41.161743],[-8.646651,41.161734],[-8.646651,41.161725],[-8.646651,41.161725],[-8.646687,41.161743],[-8.646876,41.161761]]"
7206,A,1391095846,"[[-8.627346,41.150511],[-8.627337,41.150511],[-8.627337,41.150502],[-8.627337,41.150502],[-8.627562,41.150772],[-8.627355,41.151744],[-8.626482,41.152248],[-8.626365,41.152266],[-8.626356,41.152257],[-8.626203,41.152572],[-8.627949,41.152482],[-8.629362,41.152572],[-8.630271,41.152608],[-8.630298,41.152572],[-8.630361,41.15259],[-8.63145,41.152662],[-8.632539,41.152698],[-8.634366,41.152518],[-8.636229,41.152527],[-8.637678,41.152878],[-8.638677,41.153436],[-8.637903,41.154885],[-8.637471,41.155704],[-8.636535,41.157594],[-8.636229,41.158197],[-8.635887,41.15907],[-8.63613,41.159169],[-8.636139,41.159151],[-8.636148,41.159133],[-8.636148,41.159133],[-8.63613,41.159142],[-8.636139,41.159142]]"
9752,B,1398243077,"[[-8.630181,41.157333],[-8.630127,41.15727],[-8.629605,41.157],[-8.629722,41.156082],[-8.630109,41.155398],[-8.63154,41.154273],[-8.632521,41.152878],[-8.632575,41.152842],[-8.633709,41.152626],[-8.635725,41.152482],[-8.637516,41.152815],[-8.63775,41.151573],[-8.63775,41.150232],[-8.637921,41.150214]]"
13925,B,1392810537,"[[-8.630721,41.154957],[-8.63073,41.154921],[-8.631459,41.154264],[-8.632386,41.153094],[-8.632467,41.152851],[-8.632521,41.152797],[-8.634087,41.152527],[-8.635968,41.152509],[-8.637525,41.15286],[-8.63847,41.153076],[-8.638335,41.153913],[-8.637759,41.155083],[-8.637057,41.156496],[-8.636409,41.157765],[-8.636157,41.158287],[-8.63595,41.158701],[-8.635887,41.158962],[-8.636562,41.159214],[-8.6382,41.159484],[-8.639991,41.159781],[-8.641044,41.159979],[-8.642835,41.160285],[-8.643357,41.160366],[-8.643348,41.160357],[-8.644302,41.160519],[-8.646165,41.160852],[-8.646273,41.16087],[-8.646291,41.160861],[-8.646273,41.16087],[-8.646444,41.160978],[-8.646273,41.16168],[-8.646372,41.161725],[-8.646363,41.161725],[-8.646363,41.161716],[-8.646408,41.161401]]"
16693,A,1387820269,"[[-8.663715,41.155857],[-8.663715,41.155848],[-8.663715,41.155848],[-8.663661,41.155785],[-8.663562,41.15565],[-8.663265,41.155191],[-8.662752,41.154624],[-8.663148,41.15529],[-8.663859,41.156334],[-8.664255,41.156928],[-8.664849,41.1579],[-8.664372,41.158368],[-8.662662,41.159034],[-8.660574,41.15988],[-8.658693,41.160618],[-8.656839,41.161518],[-8.65575,41.162076],[-8.654418,41.162121],[-8.654166,41.162076],[-8.653977,41.16204],[-8.652987,41.161869],[-8.652051,41.161716],[-8.650521,41.161473],[-8.65044,41.161437],[-8.649909,41.161356],[-8.647911,41.161005],[-8.647803,41.160987],[-8.646912,41.160852],[-8.644761,41.160492],[-8.644302,41.160402],[-8.644311,41.160429],[-8.643321,41.160276],[-8.641998,41.160087],[-8.641674,41.160042],[-8.641188,41.160384],[-8.639613,41.161032],[-8.638083,41.161653],[-8.637246,41.161986],[-8.637237,41.162004],[-8.63721,41.162031],[-8.637237,41.162031]]"
22846,B,1383225662,"[[-8.639802,41.159763],[-8.640099,41.159781],[-8.640234,41.159808],[-8.640225,41.159799],[-8.640252,41.159817],[-8.641539,41.16006],[-8.643078,41.16033],[-8.643429,41.160375],[-8.643852,41.160447],[-8.645643,41.160762],[-8.646273,41.16087],[-8.647488,41.161077],[-8.649765,41.161464],[-8.649828,41.16222],[-8.649738,41.162202]]"
32820,B,1403194390,"[[-8.628453,41.157351],[-8.628444,41.157378],[-8.628282,41.157414],[-8.628048,41.157639],[-8.628111,41.158269],[-8.628813,41.158827],[-8.630037,41.158512],[-8.630154,41.157396],[-8.629542,41.156955],[-8.629569,41.156505],[-8.629848,41.155713],[-8.630604,41.154723],[-8.632098,41.153697],[-8.632449,41.152887],[-8.632431,41.152878],[-8.632674,41.152716],[-8.634456,41.152473],[-8.635689,41.152464],[-8.635734,41.152455],[-8.635725,41.152455]]"
37173,B,1374240837,"[[-8.628813,41.161077],[-8.628777,41.161086],[-8.628588,41.160969],[-8.628588,41.160969],[-8.628507,41.160888],[-8.628552,41.160249],[-8.628912,41.159124],[-8.628975,41.159007],[-8.629632,41.158854],[-8.630271,41.158296],[-8.630325,41.157819],[-8.629758,41.157099],[-8.629497,41.15691],[-8.629767,41.155794],[-8.631639,41.154102],[-8.632854,41.152716],[-8.634519,41.152482],[-8.635887,41.152482],[-8.636958,41.152761]]"
