INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
5395,A,1400345603,"[[-8.627013,41.169132],[-8.627022,41.169087],[-8.62704,41.169051],[-8.626914,41.168781],[-8.6265,41.167395],[-8.626473,41.16726],[-8.626491,41.167278],[-8.626464,41.167008],[-8.626014,41.166702],[-8.625852,41.166837],[-8.625852,41.166864],[-8.625843,41.166891],[-8.625141,41.166765],[-8.624961,41.166063],[-8.624862,41.165541],[-8.624844,41.164506],[-8.62479,41.162859],[-8.624727,41.161149],[-8.624664,41.159565],[-8.623269,41.158449],[-8.622567,41.157405],[-8.623008,41.156136],[-8.623044,41.156019],[-8.622963,41.155731],[-8.62137,41.155929],[-8.621208,41.155794],[-8.620902,41.155434],[-8.620992,41.153913],[-8.620875,41.152905],[-8.620785,41.152455],[-8.62146,41.151528],[-8.62272,41.151231],[-8.622954,41.14998],[-8.622918,41.149674],[-8.622288,41.149476],[-8.621145,41.149665],[-8.621064,41.149647],[-8.621064,41.149566],[-8.621064,41.149512],[-8.621055,41.149683],[-8.621037,41.149836],[-8.621055,41.149854],[-8.621055,41.149872],[-8.620956,41.149899],[-8.620956,41.150205],[-8.6211,41.150727],[-8.6211,41.150961],[-8.621172,41.15124]]"
8944,B,1392542180,"[[-8.619795,41.148],[-8.619903,41.147937],[-8.620794,41.147388],[-8.622594,41.147766],[-8.624718,41.148459],[-8.625033,41.148576],[-8.625285,41.148711],[-8.625816,41.15052],[-8.626149,41.152446],[-8.626959,41.152554],[-8.627004,41.152554]]"
13422,C,1398469066,"[[-8.616375,41.147136],[-8.616375,41.147145],[-8.616492,41.147163],[-8.617086,41.147208],[-8.617824,41.147199],[-8.618103,41.148162],[-8.619048,41.148594],[-8.619858,41.14845],[-8.620668,41.14881],[-8.620893,41.149557],[-8.621001,41.150313],[-8.621001,41.150385],[-8.620983,41.150412],[-8.620974,41.15043],[-8.620992,41.150538]]"
13686,A,1399474115,"[[-8.620002,41.146875],[-8.619984,41.146884],[-8.619759,41.146308],[-8.619507,41.146164],[-8.618697,41.146308],[-8.618535,41.146353],[-8.618472,41.146362],[-8.618472,41.146362],[-8.618481,41.146344],[-8.618481,41.146335],[-8.618472,41.146326],[-8.618256,41.146362],[-8.618112,41.146407],[-8.618112,41.146416],[-8.618094,41.146416],[-8.617986,41.146452],[-8.61795,41.146515],[-8.617824,41.146515],[-8.617824,41.146551],[-8.617824,41.146605],[-8.617653,41.146605],[-8.617671,41.146632],[-8.617671,41.146632],[-8.61768,41.146623],[-8.617689,41.146614],[-8.617698,41.146605],[-8.617689,41.146605],[-8.61768,41.146632],[-8.617671,41.146596],[-8.61768,41.146596],[-8.617653,41.146533],[-8.617644,41.146506],[-8.617608,41.146371],[-8.617644,41.146497],[-8.617671,41.146578],[-8.61768,41.146596],[-8.61768,41.146623],[-8.617689,41.14665],[-8.617698,41.146695],[-8.617707,41.146767],[-8.617716,41.146794],[-8.617716,41.146776],[-8.617716,41.146749],[-8.617707,41.14674],[-8.617698,41.146704],[-8.617716,41.14674],[-8.617761,41.146902],[-8.617842,41.147055],[-8.617887,41.147181],[-8.617914,41.147253],[-8.617932,41.147271],[-8.617941,41.147298],[-8.617941,41.147352],[-8.617959,41.147397],[-8.617977,41.147496],[-8.617986,41.147568],[-8.618013,41.147712],[-8.618103,41.148054],[-8.61813,41.148162],[-8.618166,41.148261],[-8.618418,41.14854],[-8.618634,41.148585],[-8.618859,41.148621],[-8.619624,41.148441],[-8.620668,41.148729],[-8.620803,41.149467],[-8.620767,41.14953],[-8.620848,41.149989],[-8.621001,41.150583],[-8.621244,41.151564],[-8.62209,41.15124],[-8.622459,41.151069],[-8.622558,41.151033],[-8.622603,41.151033],[-8.622711,41.150997],[-8.623125,41.150799],[-8.623233,41.151384],[-8.623476,41.151987],[-8.623656,41.152203]]"
14125,B,1389816944,"[[-8.619966,41.147937],[-8.62038,41.147469],[-8.621424,41.14755],[-8.622306,41.147721],[-8.623728,41.148153],[-8.624151,41.148288],[-8.625015,41.148621],[-8.625654,41.149764],[-8.625897,41.151177],[-8.626365,41.153274],[-8.626716,41.154174],[-8.62677,41.154147],[-8.626788,41.154147],[-8.626896,41.154831],[-8.626086,41.15529],[-8.625141,41.155596],[-8.624196,41.155848],[-8.623953,41.156703],[-8.624025,41.156658],[-8.624052,41.156649]]"
26475,B,1398189154,"[[-8.62884,41.16105],[-8.628723,41.160987],[-8.628696,41.160915],[-8.628678,41.160888],[-8.628444,41.160708],[-8.628876,41.15934],[-8.629596,41.158818],[-8.630118,41.158278],[-8.629938,41.157234],[-8.62947,41.157063],[-8.628588,41.156937],[-8.627733,41.155911],[-8.627067,41.154804],[-8.626527,41.153373],[-8.626356,41.152995],[-8.625951,41.151744],[-8.625672,41.149575],[-8.624646,41.148351],[-8.622774,41.147739],[-8.621262,41.147415],[-8.620299,41.146776],[-8.619768,41.146182],[-8.61795,41.146398],[-8.617635,41.146065],[-8.617698,41.146011],[-8.617743,41.146002],[-8.61777,41.145984],[-8.617752,41.145993]]"
27474,B,1396005781,"[[-8.6283,41.157117],[-8.6283,41.157144],[-8.628174,41.157279],[-8.627103,41.157495],[-8.626077,41.157369],[-8.625447,41.157225],[-8.625015,41.156739],[-8.625231,41.155587],[-8.624034,41.155524],[-8.623107,41.155767],[-8.622009,41.155965],[-8.620929,41.155335],[-8.620965,41.154597],[-8.62101,41.153481],[-8.620911,41.153013],[-8.620884,41.153031],[-8.620749,41.152563],[-8.62092,41.152239],[-8.62128,41.151762],[-8.621928,41.151348],[-8.623026,41.150781],[-8.623071,41.150322],[-8.622945,41.149854],[-8.622792,41.14908],[-8.622603,41.147928],[-8.622153,41.147667],[-8.621667,41.147487],[-8.621649,41.147469],[-8.621676,41.147442],[-8.621694,41.147424],[-8.621685,41.147451],[-8.621685,41.147442]]"
29096,C,1374897858,"[[-8.613513,41.14701],[-8.613531,41.146947],[-8.613639,41.146029],[-8.612757,41.146011],[-8.61219,41.146461],[-8.612208,41.147532],[-8.612406,41.148009],[-8.621442,41.147577],[-8.62371,41.148081],[-8.625537,41.148855],[-8.625474,41.148828],[-8.625708,41.149854],[-8.625861,41.151078],[-8.625888,41.151717],[-8.625897,41.151735],[-8.625924,41.151771],[-8.625951,41.151897],[-8.62668,41.152572],[-8.628912,41.152572],[-8.630379,41.152644],[-8.630415,41.152635],[-8.63046,41.152572]]"
29991,C,1377913030,"[[-8.616375,41.1471],[-8.616654,41.147154],[-8.617689,41.147172],[-8.618148,41.148],[-8.619237,41.148666],[-8.620065,41.148585],[-8.620713,41.148891],[-8.621091,41.150277],[-8.621199,41.151798],[-8.621064,41.153454],[-8.620839,41.155641],[-8.621172,41.157396],[-8.622414,41.158017],[-8.624097,41.158962],[-8.624628,41.159898],[-8.623548,41.160177]]"
31565,B,1375500423,"[[-8.612604,41.145957],[-8.612325,41.145957],[-8.612172,41.146677],[-8.612289,41.147784],[-8.619543,41.148],[-8.620605,41.148099],[-8.620983,41.149872],[-8.621289,41.151717],[-8.621001,41.153202],[-8.620929,41.155119],[-8.620884,41.15538],[-8.620902,41.155362],[-8.620866,41.155929],[-8.62119,41.157342],[-8.623143,41.158458],[-8.623602,41.15799],[-8.623584,41.157864],[-8.623539,41.157837]]"
