INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
3306,B,1400156639,"[[-8.63046,41.154786],[-8.630703,41.154642],[-8.631387,41.154228],[-8.632422,41.153094],[-8.632494,41.15286],[-8.632503,41.152815],[-8.632512,41.15277],[-8.632494,41.152761],[-8.633277,41.152626],[-8.634618,41.152473],[-8.636004,41.152491],[-8.636787,41.152752],[-8.636868,41.152734],[-8.638209,41.153058],[-8.640351,41.153598],[-8.643105,41.154354],[-8.64567,41.154363],[-8.648037,41.154264],[-8.648919,41.154363],[-8.648955,41.154327],[-8.649054,41.154237],[-8.650098,41.154273],[-8.650674,41.155623],[-8.651988,41.157108],[-8.652159,41.157738],[-8.652519,41.158422],[-8.653419,41.159601],[-8.654859,41.160609],[-8.656182,41.161581],[-8.656866,41.161662],[-8.658621,41.160816],[-8.660709,41.159988],[-8.662932,41.159124],[-8.664696,41.158422],[-8.66538,41.158134],[-8.665335,41.158053],[-8.664786,41.158197],[-8.664219,41.158413],[-8.663274,41.1588],[-8.660961,41.159709],[-8.659863,41.160132],[-8.658585,41.160636],[-8.657406,41.160375],[-8.65584,41.159601],[-8.654733,41.158944],[-8.653743,41.158485],[-8.652906,41.157891],[-8.652429,41.157459],[-8.652375,41.157333],[-8.652564,41.156505],[-8.653914,41.15565],[-8.656002,41.155002],[-8.655066,41.153166],[-8.654913,41.152338],[-8.655597,41.15196],[-8.656065,41.15169],[-8.657307,41.151123],[-8.657811,41.150916],[-8.657073,41.150007],[-8.656029,41.149278],[-8.655561,41.148702],[-8.654355,41.148837],[-8.654337,41.148864]]"
3855,C,1402156044,"[[-8.617446,41.145642],[-8.61732,41.145111],[-8.616483,41.144994],[-8.615403,41.145678],[-8.615223,41.146452],[-8.615205,41.146506],[-8.615178,41.146722],[-8.615151,41.14701],[-8.615124,41.147154],[-8.615799,41.147253],[-8.616177,41.147145],[-8.617266,41.147109],[-8.618103,41.147703],[-8.620245,41.147451],[-8.621811,41.147424],[-8.62254,41.147676],[-8.625366,41.148684],[-8.625825,41.151519],[-8.625834,41.151672],[-8.625852,41.151744],[-8.625978,41.152104],[-8.628939,41.152401],[-8.629866,41.152473],[-8.63136,41.152536],[-8.631927,41.152635],[-8.631972,41.152599],[-8.632575,41.15259],[-8.634627,41.152356],[-8.636877,41.152617],[-8.637138,41.15268],[-8.637498,41.15277],[-8.63937,41.153229],[-8.641611,41.153778],[-8.643807,41.154435],[-8.647254,41.154219],[-8.647875,41.154183],[-8.648289,41.154147],[-8.650332,41.154066],[-8.651421,41.152716],[-8.65377,41.152086],[-8.654769,41.152086],[-8.656821,41.151249],[-8.656866,41.151159],[-8.656857,41.151195],[-8.657955,41.150934],[-8.659188,41.151951],[-8.658531,41.15367],[-8.657847,41.154615],[-8.65836,41.155074],[-8.658927,41.154912],[-8.658936,41.154921],[-8.658972,41.154957],[-8.658981,41.154939]]"
4442,B,1387371619,"[[-8.610669,41.146074],[-8.609823,41.146542],[-8.608869,41.146929],[-8.608959,41.146992],[-8.608815,41.147433],[-8.610948,41.147703],[-8.612685,41.147991],[-8.622117,41.147667],[-8.62236,41.147757],[-8.623305,41.147991],[-8.624232,41.148288],[-8.625168,41.148576],[-8.625771,41.150097],[-8.62614,41.152446],[-8.627328,41.152527],[-8.628705,41.152545],[-8.62956,41.152662],[-8.630028,41.152653],[-8.6301,41.152608],[-8.630397,41.152626],[-8.631162,41.152662],[-8.631945,41.152716],[-8.632404,41.152689],[-8.632692,41.152689],[-8.632836,41.152707],[-8.633691,41.152626],[-8.634753,41.152473],[-8.635743,41.152491],[-8.636751,41.152689],[-8.636868,41.152725],[-8.636877,41.152743],[-8.637237,41.152833],[-8.637822,41.15295],[-8.63892,41.153184],[-8.640648,41.153589],[-8.641125,41.153733],[-8.641548,41.153859],[-8.642628,41.154138],[-8.642961,41.154273],[-8.64351,41.154417],[-8.643636,41.154471],[-8.644959,41.154453],[-8.647038,41.154318],[-8.647758,41.154273],[-8.647776,41.154264],[-8.647803,41.154264],[-8.648262,41.154282],[-8.648811,41.154309],[-8.648892,41.154345],[-8.648892,41.154318],[-8.648838,41.154318],[-8.648865,41.154318],[-8.64882,41.154327],[-8.64882,41.154327],[-8.648865,41.154318],[-8.64891,41.1543],[-8.648991,41.154291],[-8.649162,41.154273],[-8.649243,41.15421],[-8.649207,41.154147],[-8.649414,41.154156],[-8.650278,41.154273],[-8.65053,41.155299],[-8.651556,41.156397],[-8.652051,41.157207],[-8.652924,41.156928],[-8.652699,41.155974],[-8.654535,41.155704],[-8.655939,41.1552],[-8.655462,41.15385],[-8.65512,41.153103],[-8.655147,41.15313],[-8.655138,41.153148]]"
17996,B,1402311496,"[[-8.619849,41.148036],[-8.619831,41.148045],[-8.619822,41.148045],[-8.619822,41.148036],[-8.619831,41.148036],[-8.619993,41.147892],[-8.620587,41.147379],[-8.622036,41.147622],[-8.622144,41.147649],[-8.623134,41.147919],[-8.624574,41.148414],[-8.624655,41.148459],[-8.625447,41.148828],[-8.625834,41.150421],[-8.625852,41.151636],[-8.62596,41.151906],[-8.62632,41.152635],[-8.627742,41.152473],[-8.630028,41.152581],[-8.631909,41.152707],[-8.6337,41.152581],[-8.635293,41.152446],[-8.636616,41.152644],[-8.637183,41.152788],[-8.638335,41.153058],[-8.640144,41.153472],[-8.64171,41.15394],[-8.643123,41.154336],[-8.644491,41.154498],[-8.646255,41.154309],[-8.647875,41.154246],[-8.649405,41.154201],[-8.650773,41.153382],[-8.651997,41.152347],[-8.65404,41.152176],[-8.655759,41.151888],[-8.657046,41.15124],[-8.657046,41.151231],[-8.657046,41.151222],[-8.658306,41.150889],[-8.660187,41.150592],[-8.6616,41.150475],[-8.662599,41.15142],[-8.662329,41.152581],[-8.66259,41.152572],[-8.663157,41.152428],[-8.66421,41.15232],[-8.664282,41.152167],[-8.664372,41.151834],[-8.66385,41.151348],[-8.663796,41.151303],[-8.663796,41.151312],[-8.663796,41.151294]]"
20794,B,1391081277,"[[-8.619876,41.148009],[-8.619885,41.148018],[-8.619975,41.147955],[-8.620317,41.147559],[-8.621271,41.147478],[-8.622675,41.147802],[-8.624142,41.148261],[-8.624808,41.148558],[-8.625636,41.149782],[-8.625852,41.15124],[-8.626104,41.152257],[-8.626365,41.152608],[-8.627697,41.152419],[-8.628822,41.152545],[-8.6301,41.152644],[-8.631549,41.152716],[-8.632116,41.152761],[-8.632251,41.152734],[-8.632278,41.152716],[-8.633304,41.152626],[-8.635077,41.152419],[-8.636886,41.152689],[-8.638641,41.15313],[-8.64054,41.15358],[-8.642349,41.154102],[-8.644176,41.154552],[-8.64621,41.154309],[-8.64774,41.154237],[-8.647848,41.154228],[-8.647866,41.154237],[-8.648667,41.154201],[-8.650323,41.153976],[-8.651394,41.152725],[-8.65332,41.152122],[-8.655426,41.152014],[-8.657181,41.15115],[-8.65764,41.150952],[-8.657199,41.150016],[-8.657181,41.149989]]"
23998,C,1396574807,"[[-8.607231,41.147064],[-8.608563,41.147316],[-8.610768,41.147757],[-8.612514,41.148081],[-8.622027,41.147658],[-8.624583,41.148405],[-8.625726,41.149917],[-8.626014,41.152176],[-8.62749,41.152428],[-8.630577,41.152635],[-8.633376,41.152635],[-8.636517,41.152617],[-8.639667,41.153364],[-8.642682,41.154201],[-8.645571,41.154372],[-8.648784,41.154228],[-8.650719,41.153463],[-8.653041,41.152113],[-8.65611,41.151681],[-8.659233,41.150682],[-8.661969,41.150547],[-8.662491,41.15205],[-8.662437,41.152086],[-8.662428,41.152095],[-8.662428,41.152086],[-8.662437,41.152086]]"
28246,B,1373307818,"[[-8.608761,41.147631],[-8.608572,41.147505],[-8.608608,41.147541],[-8.608761,41.147469],[-8.609265,41.147523],[-8.609931,41.147694],[-8.610273,41.147748],[-8.610255,41.147739],[-8.611497,41.147919],[-8.621289,41.147505],[-8.623512,41.147991],[-8.625564,41.149125],[-8.625924,41.151105],[-8.626392,41.1534],[-8.626725,41.154354],[-8.626806,41.1543],[-8.627247,41.15538],[-8.62839,41.156766],[-8.62839,41.156784],[-8.6283,41.157333],[-8.628021,41.15763],[-8.627949,41.157774],[-8.628246,41.158476],[-8.629227,41.158899],[-8.630136,41.158341],[-8.629965,41.157297],[-8.629506,41.156811],[-8.629596,41.156496],[-8.629623,41.156496],[-8.629605,41.156496],[-8.629641,41.156478],[-8.629614,41.156478],[-8.629605,41.156469],[-8.629974,41.155551],[-8.63055,41.154966],[-8.632089,41.153814],[-8.632548,41.152788],[-8.632548,41.152779],[-8.633421,41.152599],[-8.635851,41.152482],[-8.63685,41.152725],[-8.637957,41.153031],[-8.639811,41.153418],[-8.642223,41.15412],[-8.644887,41.154462],[-8.64585,41.154381],[-8.646597,41.154291],[-8.648064,41.154273],[-8.648028,41.154273],[-8.648019,41.154273],[-8.649333,41.154201],[-8.650368,41.15394],[-8.65116,41.152977],[-8.651277,41.152851],[-8.652501,41.152176],[-8.65467,41.152212],[-8.656335,41.151555],[-8.657487,41.15106],[-8.65926,41.150772],[-8.661384,41.150484],[-8.662311,41.150475],[-8.664489,41.1507],[-8.666433,41.15115],[-8.667513,41.151537],[-8.669016,41.152275],[-8.670195,41.152968],[-8.67114,41.153697],[-8.671743,41.154219],[-8.671914,41.154381],[-8.672166,41.155056],[-8.673138,41.155506],[-8.673264,41.155056],[-8.673885,41.154498],[-8.675118,41.15376],[-8.67681,41.152797],[-8.677611,41.152338],[-8.677953,41.152581],[-8.678457,41.153157],[-8.678448,41.153166],[-8.678439,41.153175],[-8.678448,41.153175],[-8.678457,41.153157],[-8.678457,41.153148]]"
28916,B,1397867525,"[[-8.617617,41.146083],[-8.617608,41.146047],[-8.617302,41.144895],[-8.615421,41.145687],[-8.615169,41.147028],[-8.615196,41.146974],[-8.615205,41.146956],[-8.615187,41.146956],[-8.615187,41.147118],[-8.615781,41.147262],[-8.615772,41.147298],[-8.616204,41.147208],[-8.61759,41.147226],[-8.618193,41.148306],[-8.619534,41.148468],[-8.620407,41.147424],[-8.622414,41.147694],[-8.624808,41.148468],[-8.625789,41.150097],[-8.626059,41.152176],[-8.626023,41.152167],[-8.626509,41.152617],[-8.628894,41.152509],[-8.632071,41.152716],[-8.635599,41.152446],[-8.639514,41.153292],[-8.643411,41.154354],[-8.64729,41.154219],[-8.6481,41.154246],[-8.648091,41.154255],[-8.649567,41.154174],[-8.651898,41.152374],[-8.656083,41.15169],[-8.659395,41.150628],[-8.66268,41.150448],[-8.666442,41.151123],[-8.66754,41.151555],[-8.668215,41.151834],[-8.67087,41.153427],[-8.672166,41.155272],[-8.673633,41.154651],[-8.676117,41.15322],[-8.678061,41.152644],[-8.68014,41.155101],[-8.680788,41.155866],[-8.681553,41.156793],[-8.681733,41.157054],[-8.681967,41.157306],[-8.683524,41.159115]]"
38703,A,1393050290,"[[-8.608059,41.142546],[-8.607987,41.142519],[-8.607933,41.142465],[-8.607942,41.142519],[-8.608275,41.142807],[-8.608266,41.142825],[-8.608176,41.142951],[-8.606619,41.142357],[-8.605305,41.143185],[-8.60508,41.143725],[-8.605386,41.144211],[-8.606691,41.14467],[-8.60742,41.14548],[-8.607105,41.146182],[-8.60688,41.146857],[-8.607024,41.146938],[-8.60706,41.147073],[-8.608329,41.147262],[-8.608788,41.14746],[-8.609904,41.147703],[-8.610678,41.147838],[-8.610777,41.147847],[-8.612298,41.148045],[-8.621307,41.147496],[-8.623359,41.147982],[-8.624961,41.148522],[-8.625465,41.14881],[-8.625906,41.150619],[-8.62614,41.1525],[-8.627688,41.152482],[-8.630226,41.152653],[-8.632242,41.15277],[-8.632521,41.152743],[-8.634852,41.152482],[-8.637453,41.152851],[-8.640198,41.153508],[-8.642763,41.154255],[-8.645175,41.154453],[-8.648082,41.154282],[-8.650314,41.154066],[-8.651583,41.152608],[-8.654193,41.152212],[-8.65665,41.151447],[-8.659557,41.150673],[-8.662248,41.150466],[-8.664948,41.150745],[-8.667189,41.151411],[-8.66763,41.1516],[-8.669493,41.152536],[-8.671644,41.154102],[-8.672184,41.155353],[-8.673273,41.155011],[-8.674362,41.154237],[-8.67573,41.153463],[-8.677035,41.152698],[-8.677971,41.15259],[-8.678853,41.153463],[-8.678457,41.152725],[-8.67771,41.15133],[-8.676423,41.150241],[-8.675856,41.149953],[-8.676324,41.150718],[-8.676486,41.150961],[-8.676513,41.151087],[-8.676504,41.151087],[-8.676495,41.151087]]"
40618,B,1380294251,"[[-8.611074,41.149413],[-8.611137,41.149395],[-8.611281,41.149332],[-8.611596,41.149143],[-8.611893,41.149017],[-8.611938,41.149044],[-8.611965,41.149062],[-8.612073,41.148981],[-8.612181,41.14854],[-8.612208,41.148477],[-8.612199,41.148459],[-8.612145,41.148486],[-8.612199,41.148243],[-8.612973,41.148108],[-8.621514,41.14755],[-8.621505,41.147577],[-8.62245,41.147802],[-8.623368,41.148027],[-8.623557,41.148072],[-8.624196,41.148234],[-8.625501,41.14881],[-8.625573,41.149413],[-8.625708,41.149953],[-8.625816,41.150205],[-8.625996,41.150727],[-8.625879,41.151285],[-8.626275,41.152707],[-8.627265,41.152446],[-8.628084,41.152518],[-8.629875,41.152671],[-8.631369,41.152734],[-8.632026,41.152752],[-8.632044,41.152707],[-8.632053,41.152716],[-8.632989,41.152662],[-8.634969,41.152401],[-8.636148,41.152527],[-8.636751,41.152743],[-8.637768,41.152986],[-8.638569,41.153175],[-8.64018,41.153517],[-8.641395,41.153841],[-8.641584,41.153832],[-8.642619,41.154201],[-8.64405,41.154543],[-8.646129,41.154309],[-8.647083,41.154201],[-8.647317,41.154228],[-8.648766,41.154192],[-8.650035,41.154147],[-8.650854,41.153328],[-8.651664,41.152509],[-8.653158,41.152149],[-8.654058,41.152194],[-8.654085,41.152185],[-8.654742,41.152194],[-8.65674,41.151339],[-8.658693,41.150835],[-8.661213,41.150502],[-8.66277,41.150475],[-8.665425,41.150871],[-8.667954,41.151726],[-8.669394,41.152347],[-8.670159,41.1516],[-8.670429,41.151222]]"
