INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
1148,C,1396414340,"[[-8.649414,41.154345],[-8.649954,41.154255],[-8.650404,41.153922],[-8.650269,41.153769],[-8.648883,41.154237],[-8.646273,41.154282],[-8.643447,41.154408],[-8.640936,41.153679],[-8.63856,41.15304],[-8.638209,41.152959],[-8.638182,41.152959]]"
2375,B,1403698559,"[[-8.649342,41.154345],[-8.650134,41.154219],[-8.650152,41.154093],[-8.650134,41.153832],[-8.648964,41.154165],[-8.648856,41.154174],[-8.648595,41.154183],[-8.648622,41.154183],[-8.648343,41.154228],[-8.647461,41.155191],[-8.64585,41.156541],[-8.645346,41.158044],[-8.645895,41.15718],[-8.647353,41.158881],[-8.647524,41.160258],[-8.647137,41.160933],[-8.646453,41.161257],[-8.645337,41.161491],[-8.643888,41.161392],[-8.643672,41.162391],[-8.64306,41.162985],[-8.643096,41.162985],[-8.643096,41.162994],[-8.64315,41.163093],[-8.643519,41.162481],[-8.644716,41.162463],[-8.645958,41.162508],[-8.646417,41.161419]]"
3302,A,1389817606,"[[-8.635824,41.159349],[-8.636067,41.159295],[-8.636004,41.159358],[-8.636004,41.159412],[-8.635914,41.159421],[-8.635869,41.159412],[-8.63586,41.159385],[-8.635923,41.159331],[-8.635824,41.159367],[-8.635824,41.159385],[-8.635833,41.159385]]"
3709,B,1387359528,"[[-8.630748,41.154957],[-8.630793,41.154849],[-8.632089,41.15385],[-8.633061,41.152689],[-8.635275,41.152419],[-8.636886,41.152815],[-8.638164,41.153148],[-8.638227,41.154201],[-8.637462,41.155794],[-8.636679,41.157387],[-8.636211,41.158332],[-8.636004,41.158971],[-8.637462,41.159322],[-8.637984,41.15943],[-8.638002,41.159484],[-8.638542,41.159502],[-8.64018,41.159754],[-8.64063,41.159943],[-8.641395,41.160276],[-8.641125,41.160825],[-8.640072,41.161743],[-8.639199,41.162643],[-8.639289,41.16303],[-8.639262,41.163156],[-8.639172,41.163309],[-8.63919,41.163336],[-8.639181,41.163354],[-8.639181,41.163345],[-8.639181,41.163336],[-8.639235,41.163309]]"
3900,B,1396011708,"[[-8.630604,41.154867],[-8.630712,41.154759],[-8.630937,41.154651],[-8.632098,41.153778],[-8.632998,41.152689],[-8.635347,41.152446],[-8.637003,41.152833],[-8.637264,41.152806],[-8.638173,41.153013],[-8.638434,41.153814],[-8.637984,41.154741],[-8.637318,41.156055],[-8.637102,41.156919],[-8.63865,41.157459],[-8.640594,41.157837],[-8.64117,41.1579],[-8.641566,41.157252],[-8.642988,41.157387],[-8.644608,41.157693],[-8.64504,41.157747],[-8.645058,41.15772],[-8.645067,41.157702]]"
3985,B,1403945939,"[[-8.649369,41.154282],[-8.650206,41.154129],[-8.650206,41.153778],[-8.648208,41.154165],[-8.645877,41.154309],[-8.643834,41.154426],[-8.641467,41.153733],[-8.639226,41.153148],[-8.638272,41.15421],[-8.637003,41.156676],[-8.636922,41.158035],[-8.637012,41.158791],[-8.636571,41.159115],[-8.634141,41.158764],[-8.633322,41.158647],[-8.632854,41.160069],[-8.632935,41.160888],[-8.632629,41.161833],[-8.632008,41.161302],[-8.63055,41.16141],[-8.62983,41.161185],[-8.629542,41.160897]]"
4367,B,1398939652,"[[-8.62767,41.15745],[-8.627751,41.157621],[-8.627751,41.157666],[-8.62776,41.157684],[-8.62803,41.157981],[-8.628273,41.158449],[-8.629668,41.158773],[-8.629659,41.158755],[-8.629758,41.158755],[-8.630289,41.158269],[-8.632044,41.158485],[-8.634258,41.158872],[-8.636661,41.159268],[-8.639334,41.159709],[-8.640954,41.159988],[-8.642781,41.160303],[-8.643393,41.16042],[-8.643663,41.160474],[-8.643735,41.160843],[-8.643735,41.161815],[-8.644176,41.162355],[-8.644671,41.162418],[-8.644968,41.16249],[-8.64495,41.162499],[-8.64495,41.162481],[-8.64495,41.162454]]"
5066,A,1382710597,"[[-8.643852,41.161725],[-8.643879,41.161743],[-8.643897,41.161761],[-8.643915,41.161797],[-8.643924,41.16177],[-8.643735,41.161878],[-8.644059,41.162328],[-8.645742,41.162616],[-8.646228,41.161842],[-8.646498,41.161239],[-8.646543,41.161203],[-8.64585,41.160645],[-8.643834,41.160303],[-8.643096,41.160231],[-8.642457,41.160213],[-8.642088,41.16015],[-8.642106,41.160132],[-8.641413,41.160186],[-8.640288,41.160735],[-8.639235,41.161293],[-8.638011,41.161725],[-8.637993,41.161698],[-8.637957,41.161698],[-8.636832,41.162139],[-8.635374,41.162778],[-8.634573,41.163138],[-8.633898,41.163381],[-8.633745,41.163354],[-8.633268,41.162976],[-8.63325,41.162949],[-8.632818,41.162418],[-8.632638,41.162184],[-8.631873,41.161266],[-8.630802,41.161221],[-8.630046,41.161266],[-8.629533,41.161014],[-8.629182,41.161068],[-8.629191,41.161086],[-8.629218,41.161068]]"
5679,B,1372873561,"[[-8.627193,41.151915],[-8.627202,41.151951],[-8.62713,41.151987],[-8.627067,41.152014],[-8.627058,41.152005],[-8.626977,41.15196],[-8.626716,41.152077],[-8.626554,41.152203],[-8.626563,41.152221],[-8.626563,41.152221],[-8.626563,41.15223],[-8.626572,41.152239],[-8.626545,41.152239],[-8.626275,41.152635],[-8.6274,41.152491],[-8.62848,41.152518],[-8.628525,41.152545],[-8.629308,41.152635],[-8.630478,41.152716],[-8.632206,41.152761],[-8.633385,41.152716],[-8.634042,41.152635],[-8.634132,41.152608],[-8.635122,41.152482],[-8.635869,41.152545],[-8.636535,41.152725],[-8.636616,41.152698],[-8.636625,41.152689],[-8.637021,41.152797],[-8.638155,41.153085],[-8.638632,41.153265],[-8.638182,41.15439],[-8.637282,41.156172],[-8.636544,41.157666],[-8.635968,41.1588],[-8.635959,41.158971],[-8.63595,41.159007],[-8.635932,41.159016],[-8.636031,41.159196],[-8.638461,41.159619],[-8.640549,41.159952],[-8.641098,41.160069],[-8.641809,41.160177],[-8.642565,41.160258],[-8.643267,41.160339],[-8.643717,41.16033],[-8.644896,41.160681],[-8.645301,41.160753],[-8.645544,41.160798],[-8.645571,41.160816],[-8.645733,41.160852],[-8.645841,41.160879],[-8.645841,41.160897],[-8.64585,41.160852],[-8.64603,41.160888],[-8.64639,41.161437],[-8.646354,41.161752],[-8.64639,41.161779],[-8.64639,41.16177],[-8.646408,41.161725],[-8.646417,41.161707],[-8.645472,41.161509],[-8.643942,41.161185],[-8.6436,41.162265],[-8.643303,41.163246],[-8.643267,41.163327],[-8.643159,41.163687],[-8.642988,41.164209],[-8.642988,41.164236],[-8.642988,41.164263],[-8.642988,41.164281],[-8.643006,41.164308],[-8.64288,41.164614],[-8.642781,41.164803],[-8.642781,41.164776],[-8.642781,41.164758],[-8.64279,41.164758],[-8.642781,41.164758],[-8.64279,41.164758],[-8.642736,41.164929],[-8.641584,41.164893],[-8.640378,41.163867],[-8.639766,41.163372],[-8.638848,41.162634],[-8.63802,41.162013],[-8.638047,41.161986],[-8.638047,41.161977],[-8.638047,41.161986],[-8.637525,41.161545],[-8.637777,41.160573],[-8.638101,41.159745],[-8.6382,41.159628],[-8.638254,41.159448],[-8.636346,41.159097],[-8.63379,41.158683],[-8.632944,41.158224],[-8.632395,41.157648],[-8.632179,41.157414],[-8.631981,41.157207],[-8.631846,41.157063],[-8.631684,41.156892]]"
6000,B,1383397874,"[[-8.639793,41.15979],[-8.639847,41.159754]]"
