INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
213,A,1394793222,"[[-8.600823,41.169861],[-8.60121,41.169861],[-8.601795,41.169879],[-8.603316,41.169951],[-8.603496,41.169573],[-8.60346,41.16798],[-8.603469,41.166783],[-8.602785,41.16564],[-8.603901,41.165451],[-8.605026,41.165442],[-8.605368,41.164929],[-8.605323,41.164191],[-8.605224,41.163003],[-8.605179,41.162256],[-8.605692,41.162022],[-8.606466,41.162139],[-8.606682,41.162202],[-8.608176,41.162418],[-8.609184,41.162454],[-8.609337,41.162202],[-8.609337,41.162202],[-8.609337,41.162184],[-8.60949,41.161797],[-8.60976,41.161077],[-8.609787,41.16087],[-8.609832,41.160573],[-8.609895,41.159151],[-8.609949,41.157801],[-8.609967,41.157621],[-8.609994,41.157603],[-8.610003,41.157324],[-8.61003,41.156046],[-8.610048,41.154912],[-8.610021,41.153193],[-8.610183,41.151681],[-8.610903,41.150655],[-8.612037,41.150277],[-8.613018,41.149989],[-8.614017,41.149917],[-8.614197,41.149161],[-8.614341,41.148783],[-8.614458,41.148099],[-8.614548,41.147793],[-8.614575,41.147793],[-8.614638,41.147703],[-8.615061,41.14719],[-8.616132,41.147208],[-8.617176,41.147235],[-8.61768,41.147172],[-8.617689,41.147181],[-8.617725,41.147181],[-8.617959,41.147253],[-8.61795,41.147235],[-8.617959,41.147226],[-8.617968,41.147217],[-8.617959,41.147208],[-8.617968,41.147208],[-8.617977,41.147208]]"
1955,C,1378623352,"[[-8.610714,41.186097],[-8.610705,41.186088],[-8.611227,41.18607],[-8.612433,41.186034],[-8.613063,41.185872],[-8.613252,41.184594],[-8.613378,41.183694],[-8.613378,41.183757],[-8.613342,41.183694],[-8.613324,41.183667],[-8.613324,41.183631],[-8.613369,41.183478],[-8.61336,41.183487],[-8.613441,41.183199],[-8.613603,41.181903],[-8.613828,41.180112],[-8.614035,41.178267],[-8.614089,41.177799],[-8.614089,41.177007],[-8.613783,41.175486],[-8.613387,41.17419],[-8.612874,41.172984],[-8.612802,41.172867],[-8.612739,41.172264],[-8.612739,41.171139],[-8.612676,41.169492],[-8.611911,41.167701],[-8.611245,41.166],[-8.610867,41.164794],[-8.61084,41.164749],[-8.610858,41.164722],[-8.61102,41.163777],[-8.611056,41.162895],[-8.611047,41.162859],[-8.611308,41.161887],[-8.61138,41.161824],[-8.611389,41.161833],[-8.611452,41.16141],[-8.611803,41.15988],[-8.612199,41.158323],[-8.613117,41.156523],[-8.613288,41.155344],[-8.613297,41.154804],[-8.612955,41.153625],[-8.611956,41.153256],[-8.612082,41.15223],[-8.612109,41.151258],[-8.612073,41.150349],[-8.612118,41.149512],[-8.612136,41.148468],[-8.612172,41.148198],[-8.613027,41.148225],[-8.614377,41.148351],[-8.614899,41.14755],[-8.615664,41.147343],[-8.617032,41.14728],[-8.617878,41.147181],[-8.617797,41.146596],[-8.61777,41.146569],[-8.617707,41.146281],[-8.617707,41.146164],[-8.617707,41.146164],[-8.617734,41.146164],[-8.617725,41.146155],[-8.617716,41.146155],[-8.617716,41.146146],[-8.617725,41.146137],[-8.617725,41.146146]]"
2290,C,1392969476,"[[-8.606925,41.164353],[-8.606358,41.16456],[-8.606313,41.165262],[-8.606295,41.165316],[-8.606358,41.166369],[-8.60643,41.166387],[-8.606448,41.166405],[-8.606466,41.16636],[-8.606448,41.166351],[-8.606421,41.16636],[-8.606574,41.166486],[-8.60724,41.166567],[-8.607627,41.165739],[-8.608329,41.165424],[-8.608365,41.164974],[-8.608365,41.164704],[-8.608455,41.164623],[-8.608437,41.164605],[-8.608932,41.162949],[-8.609085,41.162661],[-8.60904,41.162697],[-8.609256,41.162301],[-8.609589,41.161545],[-8.610264,41.160798],[-8.60967,41.157432],[-8.609976,41.157468],[-8.609922,41.157495],[-8.610237,41.156127],[-8.610075,41.152329],[-8.61075,41.151222],[-8.611443,41.149179],[-8.611254,41.149053],[-8.611722,41.148117],[-8.611956,41.148054],[-8.611929,41.148081],[-8.620029,41.147829],[-8.620038,41.147721],[-8.62002,41.147676]]"
2399,B,1385192762,"[[-8.612208,41.172858],[-8.612658,41.172831],[-8.612739,41.171832],[-8.612865,41.169771],[-8.612154,41.16798],[-8.611434,41.166099],[-8.610984,41.163984],[-8.611002,41.163687],[-8.611083,41.162859],[-8.611155,41.162553],[-8.611137,41.162544],[-8.611209,41.162274],[-8.611434,41.161275],[-8.611704,41.160123],[-8.612046,41.158854],[-8.612928,41.156991],[-8.613297,41.155128],[-8.613054,41.153634],[-8.610525,41.153571],[-8.610156,41.151924],[-8.61084,41.150871],[-8.611254,41.149575],[-8.6112,41.148369],[-8.611542,41.146515],[-8.610903,41.145471],[-8.610903,41.145507],[-8.610867,41.144823],[-8.610435,41.143581],[-8.609796,41.143275],[-8.608527,41.143122],[-8.607429,41.14251],[-8.605413,41.14287],[-8.605368,41.143014],[-8.605368,41.143014],[-8.605368,41.142996],[-8.605359,41.143014],[-8.60535,41.143032],[-8.605278,41.14332]]"
5206,B,1400580384,"[[-8.589231,41.16969],[-8.589231,41.169681],[-8.589285,41.169717],[-8.58987,41.169402],[-8.590662,41.168925],[-8.591931,41.16816],[-8.593524,41.167323],[-8.595162,41.166801],[-8.597133,41.166171],[-8.598474,41.165748],[-8.599932,41.165037],[-8.601291,41.164074],[-8.601399,41.163912],[-8.601318,41.16384],[-8.601921,41.163579],[-8.603262,41.162535],[-8.603541,41.162292],[-8.603694,41.162121],[-8.603919,41.162013],[-8.605026,41.161959],[-8.606142,41.162094],[-8.607231,41.16222],[-8.608788,41.162427],[-8.609391,41.16213],[-8.609535,41.161761],[-8.609526,41.161725],[-8.609643,41.161446],[-8.609751,41.161104],[-8.609823,41.160825],[-8.609913,41.159214],[-8.609877,41.157648],[-8.609886,41.156109],[-8.609922,41.154795],[-8.609904,41.153193],[-8.610219,41.151636],[-8.610633,41.150871],[-8.610777,41.150277],[-8.61102,41.149314],[-8.611155,41.148387],[-8.611209,41.148036],[-8.6112,41.147955],[-8.611191,41.147901],[-8.611299,41.147712],[-8.612442,41.14791],[-8.621712,41.147532],[-8.622171,41.147631],[-8.622243,41.147586],[-8.622432,41.14737],[-8.622432,41.147154],[-8.622405,41.147199],[-8.622351,41.14728],[-8.622342,41.147289],[-8.62236,41.147244]]"
6001,C,1373540914,"[[-8.624358,41.179563],[-8.625618,41.179167],[-8.626644,41.178726],[-8.626095,41.177754],[-8.626554,41.177538],[-8.62686,41.177421],[-8.626608,41.176836],[-8.626329,41.176278],[-8.627544,41.175999],[-8.627652,41.175999],[-8.627688,41.175387],[-8.627076,41.173911],[-8.626221,41.172075],[-8.625861,41.170338],[-8.62569,41.169546],[-8.625519,41.168799],[-8.625447,41.168511],[-8.625348,41.168034],[-8.625312,41.167683],[-8.625105,41.166756],[-8.62497,41.166108],[-8.62488,41.165379],[-8.624853,41.164308],[-8.624871,41.164128],[-8.624817,41.163777],[-8.624817,41.163822],[-8.624781,41.163813],[-8.624826,41.163552],[-8.624808,41.163588],[-8.624817,41.163003],[-8.624718,41.161743],[-8.624655,41.160447],[-8.624646,41.160015],[-8.624646,41.160033],[-8.624637,41.16006],[-8.62461,41.159403],[-8.623584,41.15862],[-8.62245,41.157855],[-8.622684,41.157063],[-8.622684,41.157036],[-8.622774,41.156982],[-8.622972,41.156064],[-8.623008,41.156028],[-8.622999,41.156028],[-8.62299,41.156037],[-8.622324,41.155884],[-8.621226,41.155758],[-8.6211,41.155668],[-8.620974,41.154624],[-8.621046,41.15331],[-8.620767,41.152491],[-8.620704,41.152716],[-8.620731,41.152716],[-8.620713,41.15268],[-8.620677,41.152554],[-8.620722,41.152842],[-8.620677,41.152725],[-8.620659,41.152491],[-8.620695,41.152545],[-8.620704,41.152554],[-8.620659,41.152518],[-8.620641,41.152491],[-8.620722,41.152572],[-8.620686,41.152428],[-8.620794,41.152338],[-8.620821,41.152338],[-8.620803,41.152383],[-8.620839,41.152428],[-8.620893,41.152995],[-8.620929,41.154264],[-8.620929,41.154525],[-8.620794,41.1552],[-8.620245,41.155416],[-8.619372,41.155326],[-8.617986,41.155128],[-8.615853,41.15475],[-8.613819,41.154399],[-8.613306,41.153976],[-8.613252,41.153805],[-8.612298,41.153571],[-8.611866,41.153157],[-8.61201,41.152338],[-8.612091,41.151267],[-8.612172,41.150313],[-8.61228,41.149386],[-8.612289,41.148558],[-8.612163,41.148477],[-8.612127,41.148306],[-8.61219,41.148297],[-8.612208,41.148288],[-8.612379,41.148036],[-8.613567,41.148198],[-8.614368,41.148054],[-8.614719,41.147388],[-8.614746,41.14746],[-8.615133,41.147244],[-8.616069,41.147307],[-8.617212,41.147307],[-8.617752,41.147226],[-8.617734,41.147235],[-8.617752,41.146767],[-8.617617,41.146218],[-8.617482,41.145642],[-8.617032,41.14485],[-8.615646,41.145444],[-8.614593,41.145831],[-8.614476,41.145921],[-8.614458,41.145912],[-8.61444,41.145894],[-8.614404,41.145912],[-8.614377,41.145957],[-8.614386,41.145939],[-8.614368,41.145903],[-8.614341,41.145849],[-8.614341,41.145822]]"
6140,C,1390220149,"[[-8.649387,41.154327],[-8.649792,41.154237],[-8.650215,41.154129],[-8.650251,41.154102],[-8.650368,41.153895],[-8.650341,41.153904],[-8.65035,41.153913],[-8.649963,41.153841],[-8.647956,41.154219],[-8.645796,41.154408],[-8.643735,41.154525],[-8.641701,41.153886],[-8.638875,41.153175],[-8.637705,41.152914],[-8.636175,41.152536],[-8.634267,41.152482],[-8.632845,41.152671],[-8.632377,41.152689],[-8.631486,41.152563],[-8.629461,41.152554],[-8.627256,41.152392],[-8.62686,41.152149],[-8.626635,41.152203],[-8.626617,41.152194],[-8.626617,41.152194],[-8.62659,41.152203],[-8.625789,41.152428],[-8.624385,41.152887],[-8.622648,41.152842],[-8.62128,41.152716],[-8.6211,41.15268],[-8.621091,41.152689],[-8.621082,41.152698],[-8.621082,41.152689],[-8.62092,41.152977],[-8.620965,41.154516],[-8.620866,41.15511],[-8.620884,41.155137],[-8.620416,41.155506],[-8.619498,41.15538],[-8.618787,41.155281],[-8.616213,41.154804],[-8.613468,41.154282],[-8.611974,41.153679],[-8.609445,41.153598],[-8.607042,41.153481],[-8.606493,41.153454],[-8.606511,41.153427],[-8.606088,41.152896],[-8.606664,41.152347],[-8.606871,41.152203],[-8.607231,41.151114],[-8.606916,41.151033],[-8.606151,41.151105],[-8.604198,41.151042],[-8.603163,41.151015],[-8.602785,41.151024],[-8.601813,41.151132],[-8.600634,41.151105],[-8.600157,41.150745],[-8.600328,41.149548],[-8.599815,41.149413],[-8.598879,41.14899],[-8.598564,41.148504],[-8.598573,41.148504],[-8.598555,41.148495],[-8.598555,41.148495],[-8.597907,41.148621],[-8.596782,41.149404],[-8.595333,41.150232],[-8.594496,41.150637],[-8.594505,41.150655],[-8.594505,41.150691],[-8.594028,41.150385],[-8.593749,41.149251],[-8.594073,41.149152]]"
6226,A,1381016513,"[[-8.6121,41.172804],[-8.612145,41.172786],[-8.612649,41.172732],[-8.612712,41.172741],[-8.612712,41.172732],[-8.612703,41.172714],[-8.612838,41.172543],[-8.612793,41.171103],[-8.612613,41.168988],[-8.611821,41.167098],[-8.611326,41.165829],[-8.611047,41.164452],[-8.611083,41.163363],[-8.611209,41.16258],[-8.611326,41.162094],[-8.611344,41.162121],[-8.61138,41.16177],[-8.611695,41.160204],[-8.612163,41.158503],[-8.613036,41.156658],[-8.613288,41.155443],[-8.613306,41.155452],[-8.613315,41.155452],[-8.613315,41.155452],[-8.613297,41.154975],[-8.613306,41.154057],[-8.61237,41.153616],[-8.611983,41.153139],[-8.612028,41.152752],[-8.612064,41.152176],[-8.612109,41.151339],[-8.612154,41.150664],[-8.612145,41.150331],[-8.612163,41.149413],[-8.612181,41.14908],[-8.612064,41.148882],[-8.612037,41.148846],[-8.612019,41.14881],[-8.612028,41.148819],[-8.612028,41.148837],[-8.612037,41.148792],[-8.612073,41.148729],[-8.612055,41.14872],[-8.612055,41.148738],[-8.612127,41.148801],[-8.612064,41.14872],[-8.612082,41.14854],[-8.612163,41.148504],[-8.612136,41.148504],[-8.612091,41.148531],[-8.612082,41.148432],[-8.612019,41.148234],[-8.612118,41.148243],[-8.612181,41.148288],[-8.612154,41.148243],[-8.612172,41.148225],[-8.612226,41.148234],[-8.612244,41.148234],[-8.612289,41.148189],[-8.612361,41.148126],[-8.612271,41.148171],[-8.612262,41.148144]]"
8600,A,1377522748,"[[-8.612514,41.168934],[-8.612496,41.168916],[-8.612487,41.168934],[-8.612487,41.168934],[-8.612433,41.168943],[-8.612442,41.168925],[-8.612424,41.168898],[-8.612478,41.168898],[-8.612505,41.168853],[-8.611983,41.167737],[-8.611875,41.16735],[-8.611803,41.167125],[-8.611335,41.166108],[-8.611065,41.165073],[-8.610858,41.164317],[-8.610993,41.163525],[-8.61102,41.163102],[-8.611038,41.163057],[-8.611011,41.16285],[-8.611272,41.161779],[-8.611587,41.16015],[-8.612055,41.158548],[-8.613,41.156604],[-8.613333,41.155452],[-8.613324,41.155461],[-8.613306,41.154651],[-8.612703,41.153535],[-8.61183,41.153031],[-8.611029,41.152383],[-8.610633,41.152131],[-8.610327,41.151852],[-8.610714,41.150763],[-8.611002,41.149872],[-8.611272,41.148018],[-8.611524,41.146596],[-8.611569,41.146281],[-8.611272,41.145894],[-8.611011,41.14557],[-8.610957,41.145327],[-8.610957,41.145327],[-8.610975,41.145255],[-8.610912,41.144832],[-8.61048,41.143482],[-8.609238,41.143122],[-8.607771,41.142618],[-8.605503,41.142843],[-8.605188,41.143311],[-8.604999,41.14395],[-8.605962,41.144472],[-8.606061,41.144463],[-8.606079,41.144436],[-8.606088,41.144427],[-8.606088,41.1444],[-8.606088,41.144391]]"
8797,A,1377895829,"[[-8.622333,41.182587],[-8.623674,41.184873],[-8.623593,41.185863],[-8.624007,41.187393],[-8.625222,41.188635],[-8.625195,41.188059],[-8.625096,41.187933],[-8.625105,41.188068],[-8.624709,41.188257],[-8.624169,41.186835],[-8.623521,41.185647],[-8.621892,41.184882],[-8.619912,41.184351],[-8.617932,41.184072],[-8.616411,41.184234],[-8.615097,41.184099],[-8.613639,41.183811],[-8.613405,41.183811],[-8.613459,41.183181],[-8.613702,41.181228],[-8.6139,41.179392],[-8.614008,41.178717],[-8.614089,41.177286],[-8.613864,41.175747],[-8.613576,41.174415],[-8.613117,41.173578],[-8.612982,41.17311],[-8.612676,41.171904],[-8.612928,41.170275],[-8.612307,41.168331],[-8.611875,41.167287],[-8.611821,41.167278],[-8.611794,41.167206],[-8.611605,41.166342],[-8.611209,41.165433],[-8.610993,41.164938],[-8.610966,41.164785],[-8.611083,41.16375],[-8.611056,41.163237],[-8.611191,41.162355],[-8.610084,41.161536],[-8.609859,41.160726],[-8.609913,41.160564],[-8.609958,41.159385],[-8.610012,41.157612],[-8.609967,41.157468],[-8.610048,41.155965],[-8.610111,41.154003],[-8.610048,41.152356],[-8.610318,41.151519],[-8.610867,41.150493],[-8.611218,41.149575],[-8.611191,41.14809],[-8.611146,41.148],[-8.611092,41.147982],[-8.611695,41.147883],[-8.611938,41.147901],[-8.612244,41.148126],[-8.61228,41.148117],[-8.612307,41.148117],[-8.612523,41.14818]]"
