INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
187,B,1384578173,"[[-8.648892,41.178609],[-8.649999,41.178366],[-8.652483,41.17788],[-8.652186,41.177097],[-8.652429,41.17572],[-8.654418,41.173893],[-8.654805,41.17347],[-8.655156,41.173002],[-8.656317,41.171625],[-8.65674,41.171175],[-8.65692,41.170995],[-8.657775,41.170401],[-8.659089,41.169438],[-8.659557,41.169618],[-8.658558,41.169087],[-8.65953,41.167791],[-8.660214,41.166369],[-8.658063,41.165352],[-8.657181,41.166648],[-8.654373,41.16708],[-8.651484,41.166486],[-8.650377,41.16636],[-8.647047,41.16582],[-8.643987,41.165307],[-8.642196,41.164965],[-8.639325,41.164587],[-8.635689,41.164065],[-8.632944,41.162616],[-8.631981,41.162211],[-8.629911,41.163264],[-8.627247,41.163516],[-8.624916,41.163363],[-8.624952,41.163381],[-8.62497,41.16339],[-8.624583,41.163336],[-8.622459,41.16294],[-8.619381,41.162616],[-8.616555,41.162418],[-8.6166,41.162481],[-8.615007,41.162184],[-8.611983,41.161761],[-8.611839,41.159394],[-8.61246,41.157603],[-8.613171,41.156001],[-8.613252,41.155443],[-8.613252,41.155434],[-8.613252,41.154552],[-8.612325,41.153688],[-8.60985,41.153598],[-8.608086,41.153463],[-8.608095,41.153463]]"
1567,A,1383568768,"[[-8.660556,41.162274],[-8.660592,41.162292],[-8.660628,41.162256],[-8.660619,41.162247],[-8.66061,41.162256],[-8.660529,41.162301],[-8.659836,41.162841],[-8.659125,41.16285],[-8.65791,41.162661],[-8.656164,41.162382],[-8.655939,41.162346],[-8.655939,41.162346],[-8.655939,41.162337],[-8.655966,41.162337],[-8.654769,41.162139],[-8.652582,41.161779],[-8.650269,41.161383],[-8.647146,41.160861],[-8.644329,41.160384],[-8.642007,41.160015],[-8.639892,41.159655],[-8.638407,41.159385],[-8.637336,41.159367],[-8.636337,41.159178],[-8.635824,41.159097],[-8.634096,41.158773],[-8.63316,41.158503],[-8.633025,41.158269],[-8.632377,41.157567],[-8.631576,41.156739],[-8.631189,41.156766],[-8.630469,41.157207],[-8.629551,41.156973],[-8.628498,41.157117],[-8.627976,41.157612],[-8.627661,41.157612],[-8.626149,41.157369],[-8.624898,41.157117],[-8.625249,41.156109],[-8.624718,41.155524],[-8.623242,41.155767],[-8.621838,41.155983],[-8.62065,41.155551],[-8.619003,41.1552],[-8.617428,41.154975],[-8.615007,41.154552],[-8.61399,41.154327],[-8.613999,41.154291],[-8.613495,41.154201],[-8.613324,41.153886],[-8.612073,41.153616],[-8.610327,41.153553],[-8.608554,41.153544],[-8.607042,41.153436],[-8.60661,41.1534],[-8.606637,41.153409],[-8.60616,41.152968],[-8.606835,41.15241],[-8.607591,41.152545],[-8.60769,41.15259],[-8.607744,41.152599],[-8.607789,41.152635],[-8.607807,41.15259],[-8.607825,41.152518],[-8.607852,41.152482]]"
3149,A,1396813852,"[[-8.637453,41.16276],[-8.638335,41.162355],[-8.638758,41.162778],[-8.636958,41.163615],[-8.636463,41.164038],[-8.634528,41.163606],[-8.632998,41.162724],[-8.632593,41.162283],[-8.631081,41.162787],[-8.628552,41.163795],[-8.625447,41.163507],[-8.624952,41.163426],[-8.62497,41.163408],[-8.623458,41.163183],[-8.620479,41.162679],[-8.617176,41.162418],[-8.616654,41.162481],[-8.615457,41.162292],[-8.614386,41.162373],[-8.614107,41.162472],[-8.61219,41.161995],[-8.611542,41.161788],[-8.610759,41.161716],[-8.608149,41.161293],[-8.605665,41.160816],[-8.604945,41.160672],[-8.60337,41.160258],[-8.602191,41.159763],[-8.602164,41.159754]]"
5910,C,1384987284,"[[-8.64945,41.154129],[-8.649873,41.154129],[-8.650269,41.153949],[-8.649333,41.153958],[-8.648568,41.154093],[-8.648226,41.154165],[-8.645706,41.154345],[-8.642979,41.154237],[-8.640135,41.153409],[-8.637606,41.152824],[-8.634294,41.152509],[-8.632575,41.152725],[-8.632197,41.152716],[-8.630811,41.152572],[-8.628381,41.152446],[-8.627004,41.152176],[-8.626464,41.152266],[-8.625852,41.152392],[-8.623917,41.152851],[-8.621928,41.152716],[-8.620974,41.152716],[-8.621019,41.152986],[-8.621046,41.153913],[-8.620947,41.155011],[-8.621001,41.155209],[-8.620938,41.155182],[-8.620911,41.155173],[-8.62056,41.155308],[-8.619336,41.155245],[-8.617689,41.155074],[-8.615259,41.154606],[-8.613585,41.154309],[-8.613558,41.154273],[-8.613531,41.154228],[-8.613333,41.153868],[-8.61327,41.153778],[-8.611722,41.153616],[-8.609832,41.153544],[-8.607789,41.153418],[-8.6067,41.153508],[-8.606412,41.153427],[-8.606736,41.152383],[-8.606961,41.15223],[-8.606979,41.152158]]"
12861,B,1388657271,"[[-8.674164,41.153823],[-8.674173,41.153823],[-8.67411,41.153823],[-8.67411,41.153742],[-8.673921,41.154273],[-8.67258,41.154768],[-8.67141,41.153886],[-8.671005,41.15358],[-8.669052,41.15223],[-8.667945,41.151681],[-8.666262,41.151069],[-8.663157,41.150466],[-8.662671,41.150448],[-8.662698,41.150448],[-8.662428,41.15043],[-8.659989,41.150565],[-8.657946,41.15088],[-8.656641,41.151321],[-8.65539,41.15196],[-8.653626,41.152113],[-8.651232,41.152725],[-8.649738,41.153904],[-8.647713,41.154183],[-8.644698,41.154471],[-8.643024,41.154327],[-8.642799,41.154237],[-8.64279,41.154192],[-8.64153,41.153787],[-8.638677,41.153085],[-8.636562,41.152608],[-8.634168,41.152446],[-8.632971,41.152635],[-8.632377,41.152653],[-8.631198,41.152599],[-8.630973,41.152635],[-8.630928,41.15268],[-8.629011,41.152509],[-8.627157,41.152293],[-8.626338,41.152275],[-8.62632,41.152266],[-8.626311,41.152266],[-8.625951,41.152365],[-8.623998,41.152923],[-8.621937,41.152761],[-8.621091,41.15268],[-8.620857,41.152662],[-8.621001,41.153814],[-8.620866,41.155038],[-8.620173,41.155461],[-8.619345,41.155299],[-8.618373,41.155137],[-8.61642,41.154786],[-8.614224,41.154408],[-8.613684,41.154282],[-8.613693,41.154255],[-8.613387,41.154174],[-8.613297,41.154003],[-8.612442,41.153769],[-8.612019,41.154093],[-8.611911,41.155785],[-8.612118,41.156775],[-8.612694,41.157198],[-8.612901,41.157018],[-8.61291,41.157009],[-8.61291,41.157027],[-8.612919,41.157027]]"
14495,C,1401950331,"[[-8.666766,41.148918],[-8.666775,41.148828],[-8.666541,41.149269],[-8.667288,41.150583],[-8.667324,41.151411],[-8.665515,41.150907],[-8.662518,41.150457],[-8.659107,41.1507],[-8.657379,41.151114],[-8.655543,41.151915],[-8.653041,41.15214],[-8.650566,41.153193],[-8.648262,41.154057],[-8.645562,41.154363],[-8.643195,41.154183],[-8.640207,41.153445],[-8.637786,41.152842],[-8.637219,41.152725],[-8.634357,41.152428],[-8.631603,41.152617],[-8.629011,41.15241],[-8.626941,41.152167],[-8.626464,41.152293],[-8.6265,41.152266],[-8.6265,41.152248],[-8.6265,41.15223],[-8.626509,41.152221],[-8.626131,41.152311],[-8.624709,41.152734],[-8.623116,41.152842],[-8.621469,41.15268],[-8.621136,41.152698],[-8.621118,41.152752],[-8.621127,41.152797],[-8.620875,41.152752],[-8.621055,41.153859],[-8.620965,41.155074],[-8.620956,41.155389],[-8.620218,41.155371],[-8.619453,41.155299],[-8.619129,41.155308],[-8.616447,41.154777],[-8.613369,41.154228],[-8.613234,41.153886],[-8.612145,41.153904],[-8.611965,41.155659],[-8.611677,41.157009],[-8.610174,41.15718],[-8.60886,41.15808],[-8.608095,41.159754],[-8.607906,41.160915],[-8.607726,41.160978],[-8.60733,41.161482],[-8.607015,41.16213],[-8.606997,41.162157],[-8.606943,41.162058],[-8.606907,41.162364]]"
35843,A,1379322005,"[[-8.66529,41.155137],[-8.665209,41.155065],[-8.665191,41.155047],[-8.665218,41.155056],[-8.6652,41.155029],[-8.665254,41.155065],[-8.665263,41.155083],[-8.66529,41.155173],[-8.665263,41.155209],[-8.665272,41.155245],[-8.665272,41.155218],[-8.665542,41.155686],[-8.66466,41.156397],[-8.664399,41.156505],[-8.664003,41.156253],[-8.66376,41.155902],[-8.663481,41.155479],[-8.663319,41.155263],[-8.662788,41.154552],[-8.661816,41.153094],[-8.662041,41.15277],[-8.66259,41.152041],[-8.662473,41.150862],[-8.662518,41.150808],[-8.662221,41.150367],[-8.6598,41.150538],[-8.657298,41.151006],[-8.655174,41.152077],[-8.654166,41.152113],[-8.651223,41.152734],[-8.648082,41.154147],[-8.645832,41.154237],[-8.642844,41.154228],[-8.642889,41.154273],[-8.640693,41.15367],[-8.636283,41.152536],[-8.633691,41.152554],[-8.63298,41.152617],[-8.632143,41.152626],[-8.631036,41.152509],[-8.629146,41.152284],[-8.628966,41.152401],[-8.628975,41.152446],[-8.627211,41.152257],[-8.626824,41.152185],[-8.626266,41.152338],[-8.625411,41.152527],[-8.624583,41.152779],[-8.623647,41.152833],[-8.621739,41.152563],[-8.621226,41.152563],[-8.621028,41.152572],[-8.621181,41.153805],[-8.620884,41.154786],[-8.619156,41.155326],[-8.615871,41.154795],[-8.613828,41.154318],[-8.613738,41.15412],[-8.613756,41.154021],[-8.613486,41.154165],[-8.613387,41.153913],[-8.613162,41.153796],[-8.610543,41.153517],[-8.60805,41.153499],[-8.607996,41.153517],[-8.607321,41.153517],[-8.604954,41.153445],[-8.604792,41.156478],[-8.605611,41.155938],[-8.605962,41.155434],[-8.606538,41.15538],[-8.606502,41.155938],[-8.606403,41.156334],[-8.606421,41.156469]]"
39996,C,1387201379,"[[-8.673075,41.159151],[-8.673021,41.159115],[-8.672886,41.15961],[-8.673417,41.160546],[-8.672085,41.161104],[-8.670384,41.161158],[-8.668224,41.16105],[-8.666784,41.161482],[-8.665038,41.161041],[-8.66394,41.159556],[-8.66349,41.158917],[-8.663103,41.158809],[-8.660646,41.159799],[-8.658216,41.160753],[-8.656398,41.161707],[-8.654625,41.162031],[-8.65323,41.16186],[-8.651709,41.161617],[-8.650089,41.161347],[-8.647983,41.160996],[-8.64558,41.160609],[-8.64387,41.16033],[-8.642934,41.160186],[-8.642655,41.160141],[-8.640603,41.159799],[-8.639109,41.159556],[-8.639037,41.159547],[-8.637273,41.159259],[-8.636076,41.159061],[-8.636094,41.159061],[-8.636076,41.159052],[-8.634879,41.158863],[-8.633115,41.158566],[-8.631612,41.158323],[-8.630244,41.157495],[-8.630127,41.157351],[-8.629173,41.156973],[-8.628741,41.157018],[-8.62776,41.157576],[-8.625762,41.157324],[-8.625195,41.157216],[-8.624961,41.157153],[-8.625231,41.156154],[-8.624781,41.155569],[-8.623143,41.155785],[-8.621478,41.155938],[-8.621064,41.155722],[-8.621046,41.155713],[-8.619777,41.155389],[-8.617464,41.154948],[-8.614746,41.154435],[-8.613288,41.153886],[-8.611983,41.153616],[-8.610012,41.153553],[-8.608284,41.153499],[-8.607915,41.15349],[-8.606574,41.153409],[-8.606502,41.152383],[-8.607069,41.15178],[-8.607474,41.15097],[-8.607573,41.1507],[-8.607573,41.150601]]"
40159,A,1372695750,"[[-8.679537,41.16627],[-8.679051,41.16627],[-8.678178,41.166117],[-8.678115,41.166036],[-8.677917,41.165991],[-8.675793,41.165721],[-8.672967,41.165244],[-8.669916,41.164695],[-8.669052,41.164578],[-8.668854,41.164533],[-8.666712,41.164209],[-8.663643,41.16366],[-8.660763,41.163174],[-8.657712,41.162616],[-8.655669,41.162274],[-8.653005,41.161806],[-8.65107,41.161563],[-8.650557,41.161374],[-8.650215,41.161365],[-8.648271,41.161077],[-8.647083,41.160762],[-8.645049,41.160465],[-8.644545,41.160159],[-8.644158,41.160195],[-8.643897,41.160285],[-8.643168,41.160231],[-8.642385,41.160105],[-8.643294,41.16024],[-8.642385,41.160105],[-8.64234,41.160105],[-8.642259,41.160096],[-8.640036,41.159709],[-8.638578,41.159466],[-8.637102,41.158989],[-8.635167,41.158467],[-8.633808,41.158323],[-8.633286,41.158602],[-8.633178,41.158719],[-8.633043,41.158755],[-8.632845,41.159349],[-8.632611,41.16006],[-8.632908,41.160618],[-8.633034,41.161401],[-8.633052,41.161527],[-8.632971,41.161491],[-8.632917,41.161482],[-8.632386,41.161833],[-8.630433,41.162949],[-8.629182,41.163597],[-8.628435,41.163579],[-8.627724,41.163507],[-8.625609,41.163408],[-8.625249,41.163309],[-8.625267,41.163318],[-8.625249,41.163318],[-8.625267,41.163291],[-8.624772,41.163309],[-8.622567,41.162913],[-8.621127,41.162715],[-8.62029,41.162661],[-8.61804,41.162499],[-8.616744,41.162382],[-8.616771,41.162364],[-8.615862,41.162211],[-8.614494,41.162013],[-8.614458,41.162085],[-8.614494,41.161995],[-8.613522,41.161815],[-8.612064,41.161392],[-8.611758,41.16159],[-8.611704,41.161653],[-8.611677,41.161689],[-8.610615,41.161347],[-8.610066,41.160519],[-8.610039,41.159025],[-8.609931,41.157855],[-8.609841,41.156334],[-8.609904,41.154822],[-8.609832,41.154156],[-8.609562,41.154255]]"
44903,B,1379059790,"[[-8.649576,41.167278],[-8.649756,41.166621],[-8.649846,41.166549],[-8.649855,41.166324],[-8.648019,41.166018],[-8.646993,41.165847],[-8.645175,41.165523],[-8.643402,41.165208],[-8.641746,41.164866],[-8.639964,41.164596],[-8.638659,41.164578],[-8.637201,41.164479],[-8.637111,41.16447],[-8.63631,41.164254],[-8.634429,41.163651],[-8.633493,41.163237],[-8.632773,41.162391],[-8.631909,41.162301],[-8.630253,41.163075],[-8.628912,41.163615],[-8.628228,41.16357],[-8.627076,41.163498],[-8.62695,41.163489],[-8.626671,41.163471],[-8.625816,41.163417],[-8.625816,41.163408],[-8.625843,41.163426],[-8.625825,41.163426],[-8.625654,41.163408],[-8.624457,41.163318],[-8.622729,41.162976],[-8.620839,41.162715],[-8.619192,41.162625],[-8.617896,41.162481],[-8.617653,41.162454],[-8.616708,41.162346],[-8.615223,41.162202],[-8.614854,41.162184],[-8.613801,41.161968],[-8.612145,41.16177],[-8.611911,41.161779],[-8.611164,41.161662],[-8.609787,41.161383],[-8.609805,41.160753],[-8.610084,41.159538],[-8.610039,41.158548],[-8.609994,41.157612],[-8.61003,41.156433],[-8.609976,41.155317],[-8.609922,41.155317],[-8.609877,41.15529],[-8.610003,41.15502],[-8.61003,41.153922],[-8.610021,41.152545],[-8.610489,41.151339],[-8.610894,41.15043],[-8.611218,41.149332]]"
