INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
445,A,1382948886,"[[-8.608905,41.176089],[-8.608923,41.176179],[-8.608761,41.17698],[-8.608239,41.176944],[-8.608302,41.175999],[-8.60841,41.175657],[-8.609247,41.175126],[-8.610219,41.174073],[-8.610381,41.173074],[-8.611065,41.172714],[-8.61201,41.172867],[-8.61219,41.172723],[-8.61228,41.172705],[-8.612253,41.172714],[-8.612523,41.17257],[-8.613162,41.171904],[-8.615178,41.171859],[-8.616843,41.171904],[-8.618895,41.171625],[-8.619795,41.171031],[-8.620902,41.170374],[-8.62173,41.169717],[-8.621775,41.169564],[-8.621829,41.16942],[-8.621856,41.169375],[-8.62191,41.169213],[-8.62218,41.168763],[-8.622342,41.168394],[-8.622378,41.168385],[-8.62236,41.168106],[-8.622405,41.167827],[-8.622927,41.167764],[-8.623026,41.167692],[-8.623044,41.167629],[-8.623143,41.167638],[-8.623341,41.167008],[-8.623539,41.166297],[-8.623611,41.165802],[-8.622711,41.165631],[-8.622747,41.165145],[-8.622846,41.164911],[-8.622837,41.164902],[-8.622837,41.164893],[-8.622855,41.164848],[-8.622855,41.16483],[-8.622855,41.16483],[-8.622864,41.16483],[-8.622873,41.164812],[-8.622873,41.164767],[-8.622873,41.164776],[-8.622882,41.164812],[-8.622873,41.164857],[-8.622873,41.164866],[-8.622873,41.164866],[-8.622873,41.164848],[-8.622873,41.164839],[-8.622864,41.16483],[-8.622873,41.164857],[-8.622864,41.164875],[-8.622855,41.164884],[-8.622918,41.164794],[-8.623134,41.164452],[-8.623881,41.164371],[-8.624538,41.164524],[-8.624853,41.164128],[-8.624817,41.163111],[-8.624772,41.161788],[-8.624727,41.161455],[-8.624754,41.161095],[-8.624655,41.16015],[-8.624754,41.16006],[-8.624736,41.160078],[-8.624745,41.160069],[-8.624556,41.159061],[-8.62416,41.158845]]"
1660,A,1393397696,"[[-8.607663,41.156019],[-8.607618,41.155218],[-8.60778,41.154066],[-8.608626,41.153481],[-8.61084,41.153562],[-8.612064,41.153985],[-8.612424,41.155065],[-8.614296,41.155146],[-8.617302,41.155686],[-8.619138,41.15592],[-8.61948,41.157216],[-8.619984,41.158872],[-8.621127,41.160339],[-8.620929,41.161968],[-8.620812,41.162571],[-8.620848,41.162796],[-8.620632,41.163723],[-8.620641,41.163723],[-8.62065,41.163714],[-8.620632,41.163939],[-8.620578,41.164218],[-8.620578,41.164245],[-8.620596,41.164245],[-8.620614,41.164245],[-8.620479,41.164155],[-8.620551,41.1642],[-8.620551,41.164227],[-8.620551,41.164218]]"
1712,B,1394297646,"[[-8.628804,41.160978],[-8.628507,41.160897],[-8.628075,41.161536],[-8.627688,41.162661],[-8.627535,41.163174],[-8.627508,41.163327],[-8.626518,41.163462],[-8.625807,41.163417],[-8.625555,41.163408],[-8.624358,41.163327],[-8.622801,41.163048],[-8.62137,41.162814],[-8.621298,41.16276],[-8.620803,41.162706],[-8.618922,41.16258],[-8.617329,41.162472],[-8.616924,41.162436],[-8.615637,41.162283],[-8.614251,41.162049],[-8.612568,41.161869],[-8.611641,41.161788],[-8.611632,41.161788],[-8.611506,41.161761],[-8.610075,41.161572],[-8.608536,41.161266],[-8.607591,41.161131],[-8.606367,41.160861],[-8.604963,41.160591],[-8.604333,41.16087],[-8.604063,41.161284],[-8.603901,41.162031],[-8.603037,41.162778],[-8.60211,41.163462],[-8.601939,41.16357],[-8.601849,41.163642],[-8.601696,41.163786],[-8.60166,41.163786],[-8.601624,41.163795],[-8.601633,41.163795],[-8.601624,41.163795],[-8.601624,41.163795]]"
3482,B,1396871591,"[[-8.628273,41.157414],[-8.628228,41.15745],[-8.62821,41.157459],[-8.627976,41.158017],[-8.627499,41.158683],[-8.62623,41.159241],[-8.625357,41.15961],[-8.624736,41.159853],[-8.623035,41.160348],[-8.621352,41.160294],[-8.621118,41.160816],[-8.620389,41.161671],[-8.618859,41.162391],[-8.617617,41.16249],[-8.617077,41.162445],[-8.616042,41.162319],[-8.614602,41.162112],[-8.614611,41.162103],[-8.614611,41.162094],[-8.614611,41.162094]]"
4447,B,1385020387,"[[-8.628327,41.157081],[-8.627967,41.156883],[-8.627913,41.157171],[-8.627868,41.157882],[-8.62668,41.15835],[-8.625231,41.159187],[-8.625015,41.159673],[-8.624016,41.159979],[-8.622261,41.160375],[-8.6211,41.160429],[-8.620704,41.161419],[-8.619471,41.161806],[-8.617869,41.162319],[-8.616204,41.162409],[-8.614953,41.162355],[-8.614881,41.162562],[-8.614557,41.162535],[-8.613495,41.162391],[-8.612676,41.162256],[-8.61129,41.162067],[-8.611101,41.162553],[-8.610993,41.162706],[-8.610966,41.163651],[-8.610885,41.16429],[-8.610948,41.164398],[-8.610939,41.164596],[-8.611416,41.16618],[-8.612163,41.167908],[-8.613036,41.170014],[-8.612919,41.171067],[-8.612154,41.171022],[-8.611542,41.171328],[-8.611047,41.172327],[-8.61102,41.172498],[-8.611038,41.172579]]"
5971,B,1396615993,"[[-8.621163,41.160735],[-8.621649,41.160501],[-8.621289,41.160285],[-8.621154,41.160807],[-8.620344,41.161662],[-8.618994,41.162319],[-8.617689,41.162445],[-8.616888,41.162364],[-8.616537,41.16231],[-8.614962,41.162094],[-8.61462,41.161887],[-8.614584,41.162022],[-8.614053,41.161986],[-8.612091,41.161752],[-8.611632,41.161752],[-8.611263,41.16222],[-8.6112,41.162706],[-8.611155,41.165037],[-8.611551,41.166135],[-8.611812,41.166711],[-8.612118,41.167539],[-8.612712,41.169186],[-8.612964,41.17041],[-8.612604,41.170995],[-8.611551,41.171013],[-8.611479,41.172057],[-8.611353,41.17257],[-8.611254,41.172678],[-8.6112,41.172696],[-8.611164,41.172696],[-8.611182,41.172705]]"
10749,B,1401698489,"[[-8.628597,41.170023],[-8.62866,41.169816],[-8.626977,41.169744],[-8.625771,41.169888],[-8.625627,41.169168],[-8.625636,41.169006],[-8.625627,41.168997],[-8.625573,41.168808],[-8.625555,41.168736],[-8.625528,41.168601],[-8.62551,41.16861],[-8.625501,41.16861],[-8.625501,41.16861],[-8.624835,41.168601],[-8.623035,41.169042],[-8.622108,41.169384],[-8.62155,41.169924],[-8.621406,41.170032],[-8.62137,41.170068],[-8.621217,41.170185],[-8.620812,41.170392],[-8.620758,41.170428],[-8.620227,41.170671],[-8.61984,41.169411],[-8.620407,41.168412],[-8.620551,41.167629],[-8.620218,41.167368],[-8.620443,41.165802],[-8.620578,41.164578],[-8.620578,41.164389],[-8.620578,41.16438],[-8.620668,41.163804],[-8.620794,41.163165],[-8.620785,41.163183],[-8.620803,41.163084],[-8.619984,41.162688],[-8.619525,41.162634],[-8.618292,41.16249],[-8.616825,41.162409],[-8.616429,41.162481]]"
11731,C,1386447476,"[[-8.611065,41.149431],[-8.61111,41.149413],[-8.611173,41.149404],[-8.611191,41.149377],[-8.611119,41.149296],[-8.610849,41.149269],[-8.61084,41.149278],[-8.610831,41.149296],[-8.610318,41.149746],[-8.610138,41.150718],[-8.610066,41.150727],[-8.61003,41.150736],[-8.609715,41.151114],[-8.609958,41.152032],[-8.610057,41.153625],[-8.609283,41.155344],[-8.609058,41.157423],[-8.608239,41.159295],[-8.607555,41.160735],[-8.607465,41.160924],[-8.607465,41.160933],[-8.607411,41.161122],[-8.606916,41.162013],[-8.606925,41.16204],[-8.60688,41.16213],[-8.608113,41.162373],[-8.608941,41.16249],[-8.60895,41.16249],[-8.609877,41.162598],[-8.610363,41.162643],[-8.611209,41.163039],[-8.611119,41.164164],[-8.611182,41.16546],[-8.611803,41.166432],[-8.613486,41.166675],[-8.614233,41.166999],[-8.614935,41.167323],[-8.616411,41.167692],[-8.618346,41.167548],[-8.620254,41.167602],[-8.622243,41.167557],[-8.623908,41.167404],[-8.624826,41.167125],[-8.626104,41.166945],[-8.626131,41.166909],[-8.62614,41.166909],[-8.626176,41.166954],[-8.626167,41.166972],[-8.626167,41.166954],[-8.626221,41.166945],[-8.627355,41.167026],[-8.628921,41.167737],[-8.630082,41.168367],[-8.630433,41.169249],[-8.630442,41.169285],[-8.630478,41.169303]]"
13262,A,1392474574,"[[-8.604216,41.150025],[-8.604099,41.149872],[-8.604126,41.149791],[-8.604153,41.149629],[-8.605053,41.149611],[-8.60634,41.149845],[-8.606754,41.150016],[-8.606745,41.150007],[-8.607042,41.150331],[-8.606952,41.150691],[-8.606268,41.151672],[-8.6058,41.152446],[-8.605413,41.153319],[-8.607519,41.153571],[-8.610138,41.153616],[-8.612082,41.153715],[-8.612055,41.15484],[-8.613495,41.155317],[-8.616033,41.155713],[-8.617563,41.155956],[-8.619129,41.156235],[-8.620659,41.156496],[-8.621028,41.157171],[-8.622504,41.158062],[-8.624178,41.159025],[-8.624664,41.159619],[-8.624664,41.159646],[-8.624664,41.159628],[-8.624709,41.160582],[-8.624754,41.161977],[-8.624763,41.162274],[-8.624781,41.162841],[-8.624763,41.162985],[-8.624763,41.163012],[-8.624772,41.163021],[-8.624781,41.163345],[-8.624844,41.164155],[-8.624925,41.165253],[-8.625159,41.166702],[-8.625411,41.167872],[-8.625411,41.168088],[-8.625447,41.168223],[-8.625681,41.169321],[-8.625915,41.170545],[-8.625924,41.170599],[-8.625924,41.170626],[-8.625924,41.170662],[-8.625915,41.170689],[-8.625915,41.170698],[-8.625915,41.17068]]"
13853,B,1384481992,"[[-8.609679,41.151051],[-8.60958,41.151411],[-8.609976,41.152941],[-8.609256,41.15511],[-8.608968,41.157765],[-8.607654,41.160753],[-8.607492,41.16096],[-8.607006,41.161959],[-8.608302,41.162445],[-8.609292,41.162535],[-8.610912,41.162733],[-8.613153,41.163003],[-8.615889,41.163363],[-8.617329,41.163543],[-8.621037,41.164002],[-8.624457,41.164434],[-8.624583,41.164434],[-8.624556,41.164452],[-8.62668,41.164713],[-8.63001,41.165136],[-8.631612,41.164713],[-8.632593,41.164155],[-8.633313,41.163021],[-8.632611,41.162193],[-8.632377,41.161932],[-8.632323,41.162004],[-8.632287,41.162049]]"
