INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
109,C,1399917288,"[[-8.665614,41.170716],[-8.664408,41.171283],[-8.663166,41.170851],[-8.661987,41.169582],[-8.661204,41.168439],[-8.661438,41.166684],[-8.66079,41.166369],[-8.66079,41.166378],[-8.660745,41.166351],[-8.660736,41.16636],[-8.660466,41.166477],[-8.65908,41.166018],[-8.657154,41.165406],[-8.656182,41.164389],[-8.65602,41.163912],[-8.656101,41.163714],[-8.656281,41.163453],[-8.656704,41.163021],[-8.656749,41.163039],[-8.656803,41.16249],[-8.65683,41.161617],[-8.658198,41.160861],[-8.657397,41.160429],[-8.656092,41.159736],[-8.654985,41.159196],[-8.654508,41.159043],[-8.653491,41.158368],[-8.652591,41.157603],[-8.652852,41.157162],[-8.652546,41.156244],[-8.653932,41.155587],[-8.655741,41.155128],[-8.655372,41.15376],[-8.655282,41.153517],[-8.655291,41.153535],[-8.655282,41.153544]]"
2707,A,1401462377,"[[-8.646201,41.172282],[-8.646165,41.172264],[-8.646138,41.172165],[-8.646192,41.172282],[-8.647425,41.173308],[-8.649216,41.174784],[-8.65098,41.176197],[-8.651997,41.176071],[-8.653014,41.175369],[-8.653878,41.174604],[-8.654508,41.173812],[-8.654652,41.173632],[-8.654994,41.173236],[-8.655741,41.172318],[-8.656596,41.171337],[-8.656677,41.171256],[-8.65674,41.171157],[-8.657496,41.170221],[-8.658306,41.169258],[-8.659287,41.168088],[-8.66034,41.166873],[-8.661096,41.165982],[-8.662122,41.164704],[-8.662536,41.164227],[-8.662536,41.164218],[-8.662968,41.163696],[-8.663319,41.162994],[-8.66322,41.162994],[-8.663832,41.16231],[-8.664255,41.162067],[-8.666028,41.161563],[-8.666523,41.1615],[-8.667162,41.161464],[-8.668422,41.160987],[-8.670186,41.161176],[-8.671212,41.16159],[-8.672355,41.161077],[-8.674074,41.160411],[-8.675928,41.159637],[-8.677674,41.158908],[-8.679312,41.158251],[-8.680095,41.157945],[-8.681076,41.157594],[-8.681697,41.157261],[-8.682867,41.158305]]"
2950,A,1374278257,"[[-8.675055,41.163561],[-8.675037,41.164092],[-8.674425,41.164263],[-8.672976,41.163552],[-8.67213,41.162877],[-8.671914,41.162013],[-8.671617,41.161356],[-8.673255,41.160699],[-8.675487,41.159745],[-8.677593,41.158899],[-8.678133,41.158188],[-8.67735,41.157324],[-8.676468,41.156622],[-8.675694,41.15574],[-8.67501,41.154867],[-8.674632,41.154336],[-8.675019,41.153841],[-8.676099,41.153238],[-8.675847,41.152491],[-8.675136,41.152482],[-8.675208,41.152977],[-8.675235,41.153004],[-8.675199,41.153004],[-8.675244,41.153031],[-8.675325,41.153031],[-8.675343,41.153022],[-8.675505,41.153211]]"
7067,C,1397855525,"[[-8.688519,41.173839],[-8.688528,41.173812],[-8.688519,41.173794],[-8.688537,41.173794],[-8.689149,41.173506],[-8.688069,41.172381],[-8.687106,41.170869],[-8.687844,41.168781],[-8.689239,41.167863],[-8.688168,41.167125],[-8.687889,41.167467],[-8.685216,41.167278],[-8.682507,41.16681],[-8.679888,41.166369],[-8.677494,41.165973],[-8.674911,41.165523],[-8.672616,41.165127],[-8.670528,41.164758],[-8.666406,41.164074],[-8.663283,41.163669],[-8.662014,41.164902],[-8.66097,41.166135],[-8.659971,41.166252],[-8.658081,41.165379],[-8.657244,41.166585],[-8.654292,41.167053],[-8.652618,41.16663],[-8.651556,41.166504]]"
9864,B,1392196262,"[[-8.628237,41.157603],[-8.628219,41.157531],[-8.628237,41.157549],[-8.628039,41.157648],[-8.627976,41.158098],[-8.628633,41.158791],[-8.629218,41.15889],[-8.629515,41.158845],[-8.630154,41.15844],[-8.631459,41.15835],[-8.633538,41.158728],[-8.635599,41.159079],[-8.637561,41.159403],[-8.639289,41.159673],[-8.641269,41.160024],[-8.643087,41.160357],[-8.644527,41.160555],[-8.646435,41.16087],[-8.648559,41.161239],[-8.650017,41.161473],[-8.651664,41.161716],[-8.652771,41.161887],[-8.652771,41.161887],[-8.653932,41.162085],[-8.654427,41.162175],[-8.654409,41.162166],[-8.654625,41.162202],[-8.656047,41.162103],[-8.65782,41.161185],[-8.659611,41.160447],[-8.661465,41.159718],[-8.663121,41.159061],[-8.664939,41.158395],[-8.665911,41.159385],[-8.666559,41.160249],[-8.667207,41.161248],[-8.667936,41.161194],[-8.669889,41.161131],[-8.671302,41.161536],[-8.673012,41.160852],[-8.674812,41.160078],[-8.676153,41.159511],[-8.67744,41.15898],[-8.678547,41.158539],[-8.680023,41.157981],[-8.680842,41.157657],[-8.680941,41.15763],[-8.680941,41.157621],[-8.68095,41.157612]]"
13038,B,1397129123,"[[-8.628876,41.160852],[-8.628822,41.160843],[-8.628534,41.160411],[-8.629002,41.158998],[-8.630253,41.15835],[-8.632179,41.158503],[-8.634294,41.158881],[-8.63496,41.158989],[-8.636814,41.159268],[-8.639478,41.159709],[-8.64063,41.159898],[-8.640621,41.159898],[-8.640594,41.159889],[-8.640954,41.159952],[-8.643096,41.16033],[-8.644392,41.160546],[-8.647263,41.161032],[-8.649936,41.161482],[-8.652168,41.161806],[-8.654517,41.162202],[-8.654697,41.162238],[-8.654715,41.162238],[-8.655984,41.162148],[-8.657586,41.16132],[-8.659269,41.160609],[-8.661249,41.159817],[-8.663445,41.158971],[-8.665272,41.158512],[-8.666172,41.159709],[-8.667045,41.161014],[-8.667306,41.161509],[-8.668683,41.161041],[-8.670672,41.161437],[-8.672697,41.162427],[-8.675064,41.162976],[-8.676234,41.163516],[-8.675388,41.16357],[-8.675118,41.163525],[-8.675109,41.163498],[-8.675109,41.163471],[-8.675118,41.163471],[-8.675118,41.163462],[-8.675118,41.163462],[-8.675109,41.163462],[-8.675127,41.163471]]"
15873,A,1396093103,"[[-8.651178,41.157963],[-8.651169,41.157963],[-8.651403,41.158161],[-8.652348,41.158404],[-8.653086,41.159097],[-8.654049,41.160222],[-8.655741,41.161095],[-8.656272,41.161671],[-8.65629,41.161662],[-8.65656,41.161833],[-8.658108,41.160996],[-8.66052,41.160042],[-8.663229,41.15898],[-8.665866,41.157945],[-8.668404,41.156955],[-8.670915,41.155965],[-8.671473,41.15574],[-8.672148,41.155479],[-8.673165,41.155425],[-8.67393,41.154462],[-8.674119,41.154354],[-8.674335,41.154228],[-8.675604,41.153481],[-8.676783,41.152788],[-8.677548,41.152347],[-8.678259,41.152878],[-8.679339,41.154165],[-8.679762,41.154687],[-8.680194,41.155218],[-8.680725,41.156064],[-8.680464,41.15619],[-8.680455,41.15619],[-8.680464,41.156199],[-8.680464,41.156208],[-8.680455,41.156199],[-8.680446,41.156181]]"
23414,B,1373778660,"[[-8.639811,41.159808],[-8.640558,41.159907],[-8.640684,41.159916],[-8.64081,41.159916],[-8.642709,41.160258],[-8.643888,41.160483],[-8.646543,41.160906],[-8.649585,41.161401],[-8.651061,41.161662],[-8.651061,41.161653],[-8.651223,41.161662],[-8.653473,41.16204],[-8.655399,41.16231],[-8.655408,41.162301],[-8.655408,41.162301],[-8.655381,41.162301],[-8.656362,41.161932],[-8.658873,41.16069],[-8.661672,41.15961],[-8.66439,41.158539],[-8.665011,41.158305],[-8.667342,41.157396],[-8.670222,41.156244],[-8.672445,41.155533],[-8.673516,41.154696],[-8.674335,41.154228],[-8.674335,41.154219],[-8.675541,41.153544],[-8.676576,41.154273],[-8.677674,41.154993],[-8.677908,41.155344],[-8.677818,41.155497],[-8.677809,41.155524],[-8.677836,41.155497],[-8.677845,41.155443],[-8.677854,41.155398],[-8.677881,41.155353],[-8.677899,41.155326],[-8.677908,41.155308],[-8.677926,41.155281],[-8.677953,41.155317]]"
26618,A,1401125568,"[[-8.669772,41.165091],[-8.670132,41.165046],[-8.670627,41.16501],[-8.670654,41.165019],[-8.670834,41.165145],[-8.67078,41.165739],[-8.670771,41.165748],[-8.670789,41.165784],[-8.670888,41.165568],[-8.670852,41.165244],[-8.669385,41.164587],[-8.666505,41.164074],[-8.663481,41.163543],[-8.660331,41.16303],[-8.659467,41.162868],[-8.659044,41.162805],[-8.659035,41.16285],[-8.659035,41.162841],[-8.658747,41.162796],[-8.658738,41.162805],[-8.658657,41.162796],[-8.658486,41.162769],[-8.658504,41.16276],[-8.658504,41.16276],[-8.658162,41.162661],[-8.657865,41.162571],[-8.657865,41.162598],[-8.657865,41.162607],[-8.657838,41.162625],[-8.65665,41.1624],[-8.656587,41.161824],[-8.657001,41.161554],[-8.658243,41.160879],[-8.658234,41.160843],[-8.657406,41.160375],[-8.656452,41.159844],[-8.655462,41.159367],[-8.654868,41.159079],[-8.654544,41.158872],[-8.654103,41.158692],[-8.65323,41.158143],[-8.652393,41.157522],[-8.652924,41.157054],[-8.652789,41.155956],[-8.654724,41.15574],[-8.655939,41.154867],[-8.655201,41.153535],[-8.655048,41.152806],[-8.654949,41.152383],[-8.654949,41.152356],[-8.65494,41.152365],[-8.654931,41.152338],[-8.655075,41.152113],[-8.655831,41.151789],[-8.655606,41.151726],[-8.655588,41.151735],[-8.655534,41.151726]]"
27461,A,1391536185,"[[-8.66889,41.176233],[-8.668872,41.17626],[-8.668791,41.176044],[-8.668782,41.176071],[-8.668782,41.17608],[-8.668728,41.176152],[-8.668647,41.176224],[-8.668584,41.176287],[-8.668512,41.176341],[-8.668458,41.176404],[-8.668449,41.176404],[-8.668449,41.176395],[-8.668422,41.176404],[-8.668431,41.176485],[-8.668539,41.176602],[-8.667639,41.177772],[-8.665749,41.179257],[-8.663562,41.178519],[-8.663283,41.178132],[-8.662815,41.177592],[-8.661708,41.176314],[-8.660655,41.174937],[-8.660547,41.173803],[-8.660295,41.172282],[-8.658612,41.171229],[-8.657406,41.170617],[-8.657307,41.170554],[-8.657865,41.169762],[-8.658864,41.168592],[-8.659908,41.167341],[-8.661105,41.165919],[-8.662302,41.164524],[-8.662887,41.163813],[-8.662887,41.163723],[-8.662887,41.163732],[-8.662887,41.163705],[-8.662905,41.163687],[-8.662905,41.163714],[-8.662995,41.16366],[-8.66358,41.16249],[-8.6652,41.161644],[-8.664579,41.160474],[-8.663832,41.159412],[-8.663517,41.158899],[-8.664669,41.158458],[-8.666478,41.157747],[-8.668368,41.157009],[-8.669304,41.157288],[-8.669394,41.157567],[-8.669403,41.157621],[-8.669412,41.157648]]"
