INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
1993,B,1374140814,"[[-8.611038,41.145858],[-8.610768,41.145939],[-8.609931,41.146533],[-8.60904,41.146965],[-8.608725,41.147271],[-8.609085,41.147505],[-8.609238,41.147667],[-8.610093,41.147748],[-8.610642,41.147838],[-8.611668,41.147928],[-8.613171,41.148306],[-8.620236,41.147604],[-8.620416,41.147055],[-8.620245,41.146524],[-8.620182,41.146488],[-8.620155,41.145957],[-8.62047,41.145939],[-8.620506,41.145975],[-8.620524,41.145993],[-8.620605,41.146029]]"
2189,B,1386838644,"[[-8.621181,41.161032],[-8.621154,41.160915],[-8.621514,41.160447],[-8.621271,41.160159],[-8.620524,41.159448],[-8.619921,41.158602],[-8.619669,41.157612],[-8.619435,41.156622],[-8.619264,41.155731],[-8.619165,41.155344],[-8.618769,41.154264],[-8.618364,41.153022],[-8.618166,41.152626],[-8.618058,41.152419],[-8.617662,41.1516],[-8.618742,41.151276],[-8.620128,41.150925],[-8.621622,41.150574],[-8.623008,41.150241],[-8.622945,41.149503],[-8.622243,41.149431],[-8.620947,41.149593],[-8.620011,41.149728],[-8.619606,41.149764]]"
3372,B,1374701779,"[[-8.614062,41.141367],[-8.613972,41.14125],[-8.614386,41.141097],[-8.61426,41.142078],[-8.613792,41.143005],[-8.612775,41.14377],[-8.61183,41.144436],[-8.611272,41.14476],[-8.611047,41.144886],[-8.611038,41.144931],[-8.611029,41.145021],[-8.610804,41.145453],[-8.610309,41.146236],[-8.609355,41.146659],[-8.608644,41.147406],[-8.610264,41.148045],[-8.612109,41.148243],[-8.613288,41.148396],[-8.614089,41.148351],[-8.614233,41.148315],[-8.614656,41.147829],[-8.614863,41.147343],[-8.614719,41.1471],[-8.614827,41.14701],[-8.616006,41.147334],[-8.617563,41.147235],[-8.618184,41.148054],[-8.619165,41.148621],[-8.619966,41.148585],[-8.620569,41.148963],[-8.620713,41.149989],[-8.620812,41.15007]]"
9341,C,1398201840,"[[-8.614494,41.141295],[-8.614062,41.142915],[-8.612406,41.144103],[-8.611281,41.144949],[-8.611245,41.145066],[-8.611227,41.14503],[-8.611218,41.145003],[-8.61093,41.145075],[-8.610552,41.145984],[-8.609202,41.146722],[-8.608761,41.147316],[-8.609787,41.147721],[-8.610669,41.147829],[-8.610696,41.147856],[-8.612055,41.148018],[-8.612982,41.148117],[-8.614206,41.148063],[-8.615871,41.147361],[-8.616879,41.147253],[-8.618031,41.147379],[-8.6184,41.148342],[-8.619543,41.148477],[-8.62038,41.148612],[-8.620722,41.149224]]"
10932,B,1389873610,"[[-8.606556,41.144652],[-8.606547,41.144679],[-8.60652,41.144679],[-8.606988,41.144832],[-8.607375,41.145345],[-8.607006,41.145993],[-8.60697,41.146398],[-8.606961,41.146524],[-8.606961,41.146578],[-8.60697,41.146641],[-8.606925,41.146659],[-8.60688,41.146731],[-8.607015,41.147127],[-8.607699,41.147262],[-8.607897,41.14737],[-8.608221,41.147442],[-8.609328,41.147631],[-8.610282,41.147856],[-8.610327,41.147748],[-8.611443,41.14791],[-8.612775,41.148171],[-8.62173,41.147568],[-8.62209,41.147649],[-8.622126,41.14764],[-8.622225,41.147523],[-8.622243,41.14746],[-8.622198,41.147532],[-8.621793,41.147505],[-8.621703,41.147478]]"
14125,B,1389816944,"[[-8.619966,41.147937],[-8.62038,41.147469],[-8.621424,41.14755],[-8.622306,41.147721],[-8.623728,41.148153],[-8.624151,41.148288],[-8.625015,41.148621],[-8.625654,41.149764],[-8.625897,41.151177],[-8.626365,41.153274],[-8.626716,41.154174],[-8.62677,41.154147],[-8.626788,41.154147],[-8.626896,41.154831],[-8.626086,41.15529],[-8.625141,41.155596],[-8.624196,41.155848],[-8.623953,41.156703],[-8.624025,41.156658],[-8.624052,41.156649]]"
14611,B,1404125734,"[[-8.609679,41.160402],[-8.61003,41.159916],[-8.610057,41.158278],[-8.610147,41.157513],[-8.610201,41.156973],[-8.61012,41.155398],[-8.610084,41.154183],[-8.610147,41.152077],[-8.610975,41.15097],[-8.611173,41.150655],[-8.611191,41.150502],[-8.611155,41.150088],[-8.611533,41.149053],[-8.61228,41.148495],[-8.612298,41.148405],[-8.612055,41.148243],[-8.612082,41.148009],[-8.612109,41.147991],[-8.61201,41.147964],[-8.612118,41.147964],[-8.612163,41.14782],[-8.620137,41.147748],[-8.620173,41.14755],[-8.620146,41.147487],[-8.620146,41.147442],[-8.620164,41.147397],[-8.620137,41.147361],[-8.62011,41.147352],[-8.620101,41.147397]]"
14627,B,1377442113,"[[-8.610687,41.145741],[-8.61057,41.146056],[-8.609715,41.146686],[-8.60886,41.147163],[-8.608797,41.147325],[-8.609508,41.147595],[-8.610507,41.147631],[-8.610579,41.147676],[-8.610588,41.147721],[-8.611074,41.147784],[-8.612919,41.148171],[-8.620317,41.147415],[-8.620254,41.146893],[-8.620038,41.14683],[-8.620029,41.146857],[-8.62002,41.14683]]"
15592,B,1386751564,"[[-8.621028,41.161032],[-8.621145,41.160591],[-8.621793,41.160357],[-8.620947,41.159826],[-8.620047,41.158827],[-8.61966,41.157558],[-8.619417,41.156658],[-8.619417,41.156604],[-8.619417,41.156586],[-8.619408,41.156541],[-8.619219,41.15574],[-8.619129,41.155281],[-8.618742,41.154111],[-8.61831,41.15295],[-8.618058,41.1525],[-8.617338,41.152554],[-8.616951,41.152563],[-8.616951,41.152563],[-8.616951,41.152572]]"
17982,C,1386271997,"[[-8.620875,41.155146],[-8.620857,41.155299],[-8.620857,41.155326],[-8.620056,41.155389],[-8.619273,41.155272],[-8.619291,41.155272],[-8.61831,41.15511],[-8.615862,41.154615],[-8.613351,41.154156],[-8.612028,41.153598],[-8.61201,41.152302],[-8.612109,41.150817],[-8.61219,41.150007],[-8.612316,41.149107],[-8.61228,41.148603],[-8.612478,41.148144],[-8.621424,41.147487],[-8.621784,41.147586],[-8.621766,41.147586],[-8.621757,41.147586],[-8.621748,41.147577],[-8.62173,41.147577],[-8.621694,41.147595],[-8.621703,41.147595],[-8.621118,41.14746],[-8.620146,41.146641]]"
