INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
74,C,1376144202,"[[-8.611218,41.146839],[-8.611065,41.147469],[-8.61102,41.147559],[-8.611065,41.147559],[-8.610948,41.148189],[-8.61003,41.149098],[-8.608599,41.148855],[-8.608176,41.148855],[-8.60814,41.148729],[-8.608131,41.148774],[-8.607996,41.148666],[-8.606925,41.148648],[-8.606376,41.14836],[-8.605134,41.148009],[-8.604396,41.147946],[-8.604036,41.14773],[-8.602731,41.147442],[-8.602317,41.147397],[-8.602407,41.147244],[-8.602326,41.147289],[-8.601696,41.147181],[-8.600373,41.147487],[-8.599239,41.147955],[-8.599221,41.148081],[-8.599221,41.14809],[-8.599185,41.148063],[-8.598267,41.148414],[-8.597124,41.148936],[-8.595549,41.150025],[-8.594406,41.150628],[-8.592966,41.150439],[-8.590086,41.149908],[-8.587224,41.149107],[-8.586126,41.148846],[-8.585658,41.148855],[-8.585694,41.148873],[-8.585721,41.148873],[-8.585721,41.148882],[-8.585838,41.148927],[-8.585955,41.148468]]"
1576,B,1376035059,"[[-8.617644,41.146101],[-8.61768,41.14584],[-8.617266,41.144868],[-8.61561,41.145426],[-8.614107,41.146029],[-8.612802,41.14602],[-8.611164,41.146092],[-8.611011,41.145687],[-8.610948,41.145543],[-8.610669,41.144472],[-8.610147,41.143266],[-8.60832,41.143077],[-8.605809,41.142546],[-8.605287,41.143311],[-8.60508,41.143923],[-8.604603,41.145129],[-8.603811,41.145453],[-8.602362,41.145687],[-8.600337,41.145849],[-8.598879,41.145957],[-8.597997,41.14602],[-8.597511,41.145867],[-8.596683,41.146011],[-8.595279,41.146209],[-8.594109,41.146362],[-8.593011,41.146488],[-8.591958,41.146731],[-8.591274,41.146812],[-8.590725,41.146938],[-8.589366,41.147235],[-8.588349,41.14728],[-8.587395,41.147424],[-8.586324,41.148018],[-8.585955,41.148801],[-8.585676,41.148909],[-8.585649,41.148909],[-8.58564,41.148909],[-8.585649,41.148918],[-8.585649,41.148918]]"
1657,A,1385308826,"[[-8.606412,41.147775],[-8.606331,41.147739],[-8.606331,41.14773],[-8.606376,41.147802],[-8.606448,41.148],[-8.606349,41.148126],[-8.606286,41.148099],[-8.60625,41.148072],[-8.606232,41.148108],[-8.606241,41.148135],[-8.60625,41.148144],[-8.606259,41.148135],[-8.60625,41.148243],[-8.606142,41.148279],[-8.605188,41.148009],[-8.604162,41.147757],[-8.603145,41.147505],[-8.602227,41.147235],[-8.602245,41.14719],[-8.602245,41.147181],[-8.602263,41.147163],[-8.602227,41.147181],[-8.600868,41.147478],[-8.599563,41.147973],[-8.599113,41.148153],[-8.599122,41.148135],[-8.599131,41.148144],[-8.599122,41.148153],[-8.598618,41.14836],[-8.597196,41.149188],[-8.59554,41.150124],[-8.594793,41.150511],[-8.594775,41.150538],[-8.593758,41.15088],[-8.591571,41.150268],[-8.589132,41.14962],[-8.58699,41.149062],[-8.586036,41.148864],[-8.585649,41.148819],[-8.585649,41.148837],[-8.585667,41.148846],[-8.585676,41.148846],[-8.585676,41.148846],[-8.585676,41.148846]]"
3086,B,1385835870,"[[-8.585676,41.148576],[-8.58573,41.148693],[-8.58573,41.148747],[-8.585739,41.148765],[-8.585703,41.148756],[-8.585676,41.148837],[-8.585685,41.148954],[-8.585982,41.148981],[-8.586045,41.14899],[-8.586639,41.14899],[-8.587899,41.149314],[-8.589501,41.149746],[-8.591346,41.150241],[-8.592993,41.150691],[-8.593119,41.150709],[-8.593236,41.150736],[-8.594316,41.150799],[-8.595855,41.149971],[-8.597412,41.149008],[-8.597988,41.148612],[-8.599266,41.14845],[-8.600571,41.14863],[-8.601075,41.148045],[-8.601156,41.147919],[-8.601147,41.14791],[-8.601489,41.147577],[-8.601498,41.147514],[-8.601516,41.147505],[-8.601507,41.147523],[-8.601795,41.147262],[-8.601768,41.147262],[-8.601777,41.14728],[-8.601786,41.147271],[-8.602227,41.14701],[-8.602785,41.146848],[-8.603496,41.146695],[-8.603568,41.146686],[-8.603559,41.146686],[-8.603874,41.146551],[-8.604423,41.1462],[-8.605134,41.14566],[-8.604567,41.145408],[-8.604576,41.145435],[-8.604549,41.145426],[-8.604729,41.144517],[-8.604819,41.144175],[-8.605476,41.144247],[-8.606025,41.144463],[-8.605998,41.144454],[-8.606007,41.144463],[-8.606016,41.144454],[-8.606079,41.144472],[-8.606079,41.144454],[-8.606079,41.144445],[-8.60607,41.144454],[-8.606079,41.144481],[-8.606052,41.144481]]"
4166,A,1390723030,"[[-8.607546,41.14548],[-8.607564,41.145471],[-8.607555,41.145462],[-8.607564,41.145453],[-8.607555,41.145471],[-8.607555,41.145489],[-8.607519,41.145462],[-8.607402,41.145597],[-8.607069,41.14611],[-8.606934,41.146758],[-8.606916,41.146848],[-8.607555,41.147199],[-8.608446,41.147289],[-8.609598,41.147559],[-8.610813,41.147793],[-8.610786,41.147856],[-8.61129,41.147838],[-8.611488,41.146902],[-8.611596,41.146263],[-8.611155,41.146011],[-8.61093,41.145435],[-8.61093,41.145282],[-8.610633,41.144148],[-8.610381,41.14341],[-8.610246,41.143266],[-8.60868,41.143149],[-8.607339,41.142492],[-8.605413,41.142933],[-8.605134,41.143635],[-8.604513,41.144922],[-8.604405,41.145183],[-8.603487,41.145453],[-8.603397,41.145507],[-8.601948,41.145633],[-8.600661,41.145768],[-8.598384,41.145894],[-8.595972,41.145966],[-8.593956,41.146236],[-8.592975,41.146443],[-8.592957,41.14647],[-8.592003,41.146641],[-8.590113,41.146974],[-8.58852,41.147253],[-8.586963,41.147541],[-8.58618,41.148288],[-8.586027,41.148846],[-8.585604,41.148891],[-8.585613,41.148936],[-8.585604,41.148927],[-8.585595,41.148909],[-8.585604,41.148909],[-8.585604,41.148909],[-8.585613,41.148918],[-8.585613,41.148918]]"
5060,B,1394660939,"[[-8.585955,41.148387],[-8.585892,41.148864],[-8.586972,41.149062],[-8.589861,41.149809],[-8.594235,41.150907],[-8.59977,41.14845],[-8.600706,41.148594],[-8.603172,41.149053],[-8.607825,41.149233],[-8.608536,41.147829],[-8.609184,41.147487]]"
5965,B,1399636645,"[[-8.585721,41.148468],[-8.585793,41.148648],[-8.585838,41.148918],[-8.585955,41.148945],[-8.586117,41.148981],[-8.586342,41.148999],[-8.586909,41.149062],[-8.587917,41.149359],[-8.588484,41.148558],[-8.588952,41.147595],[-8.589105,41.147298],[-8.590131,41.147037],[-8.590482,41.147028],[-8.591049,41.146947],[-8.592282,41.14674],[-8.593191,41.146551],[-8.593803,41.146398],[-8.594865,41.146245],[-8.596602,41.146137],[-8.59842,41.146173],[-8.600067,41.146218],[-8.601426,41.14593],[-8.601453,41.145849],[-8.601462,41.145831],[-8.602983,41.145741],[-8.604054,41.145534],[-8.604666,41.144886],[-8.605503,41.144229],[-8.607078,41.144823],[-8.607429,41.145597],[-8.607366,41.145624]]"
12299,C,1393532350,"[[-8.617608,41.146155],[-8.6175,41.145561],[-8.616717,41.144913],[-8.615232,41.145606],[-8.613891,41.146038],[-8.613423,41.145894],[-8.612226,41.146011],[-8.611839,41.146101],[-8.611848,41.146119],[-8.611614,41.146209],[-8.610822,41.145831],[-8.610885,41.145525],[-8.610903,41.145543],[-8.610885,41.145507],[-8.610858,41.14548],[-8.610813,41.144751],[-8.610444,41.143473],[-8.608887,41.143185],[-8.608509,41.143113],[-8.608482,41.143095],[-8.608257,41.143005],[-8.605791,41.142519],[-8.604999,41.143752],[-8.605062,41.143896],[-8.604729,41.144481],[-8.603712,41.145426],[-8.603523,41.145462],[-8.603082,41.145507],[-8.601867,41.145633],[-8.601075,41.145777],[-8.598402,41.146065],[-8.595567,41.146092],[-8.59401,41.146416],[-8.593245,41.146569],[-8.593137,41.146452],[-8.592453,41.146578],[-8.590131,41.147028],[-8.588196,41.147298],[-8.586819,41.147577],[-8.586315,41.147766],[-8.586081,41.147973],[-8.585883,41.14872],[-8.585694,41.148765]]"
12490,B,1383312985,"[[-8.607231,41.150151],[-8.607294,41.149971],[-8.607816,41.148855],[-8.607861,41.148702],[-8.607042,41.148414],[-8.606619,41.148297],[-8.605593,41.148],[-8.604162,41.14755],[-8.60301,41.14728],[-8.601993,41.147127],[-8.601102,41.147361],[-8.60067,41.147478],[-8.599833,41.147766],[-8.599302,41.147946],[-8.597781,41.148747],[-8.596638,41.149548],[-8.596278,41.149746],[-8.595423,41.150151],[-8.594469,41.150682],[-8.593659,41.150799],[-8.591328,41.150187],[-8.589078,41.149593],[-8.587197,41.14908],[-8.58618,41.148819],[-8.585676,41.148792],[-8.585667,41.148855],[-8.585676,41.148855],[-8.585676,41.148873]]"
16390,B,1387395614,"[[-8.606574,41.144778],[-8.607078,41.144796],[-8.607366,41.144427],[-8.607636,41.143932],[-8.608014,41.143419],[-8.608131,41.143257],[-8.608158,41.143257],[-8.608221,41.143248],[-8.608293,41.14314],[-8.606754,41.142348],[-8.60526,41.143275],[-8.604738,41.144355],[-8.60454,41.144769],[-8.604396,41.145066],[-8.604315,41.145066],[-8.604261,41.145066],[-8.603739,41.145408],[-8.603451,41.145453],[-8.603442,41.145453],[-8.603433,41.145462],[-8.60211,41.145615],[-8.600652,41.145768],[-8.599473,41.14584],[-8.597583,41.145939],[-8.597529,41.14593],[-8.597466,41.14593],[-8.596512,41.145939],[-8.595072,41.146092],[-8.594208,41.146209],[-8.593227,41.146398],[-8.591931,41.146632],[-8.590437,41.146884],[-8.589339,41.147082],[-8.589015,41.146983],[-8.588934,41.146362],[-8.588484,41.146299],[-8.587791,41.146443],[-8.587449,41.146047],[-8.587161,41.145867],[-8.586891,41.145813],[-8.586882,41.145804],[-8.586864,41.145786],[-8.586855,41.145777],[-8.586747,41.145894],[-8.586549,41.145984]]"
