INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
457,C,1374297325,"[[-8.607888,41.147262],[-8.60832,41.14737],[-8.609319,41.147667],[-8.610534,41.147748],[-8.610786,41.147595],[-8.611596,41.147928],[-8.613225,41.148216],[-8.622225,41.147604],[-8.624286,41.148225],[-8.625609,41.149404],[-8.625969,41.151258],[-8.626176,41.152572],[-8.628489,41.152563],[-8.631054,41.152725],[-8.633574,41.152797],[-8.636607,41.152662],[-8.638686,41.153265],[-8.637687,41.155263],[-8.636625,41.157486],[-8.636013,41.158872],[-8.636094,41.158836],[-8.636427,41.159106],[-8.639307,41.159547],[-8.642205,41.160159],[-8.645202,41.160753],[-8.648577,41.161437],[-8.650422,41.161743],[-8.650881,41.162112],[-8.650233,41.164146],[-8.649891,41.166126],[-8.649378,41.16735],[-8.64774,41.166549],[-8.646426,41.16618],[-8.645805,41.166171],[-8.645562,41.166198],[-8.645616,41.166252]]"
1328,B,1392995101,"[[-8.60877,41.147685],[-8.608662,41.147703],[-8.608941,41.147415],[-8.610093,41.147667],[-8.610237,41.147658],[-8.610273,41.147712],[-8.611146,41.14791],[-8.612784,41.14818],[-8.621874,41.147559],[-8.62326,41.147919],[-8.624016,41.148117],[-8.62542,41.148747],[-8.625789,41.150214],[-8.625951,41.151591],[-8.626257,41.152698],[-8.626599,41.15268],[-8.626806,41.152599],[-8.627157,41.152491],[-8.628687,41.152536],[-8.630244,41.152626],[-8.631846,41.152725],[-8.634114,41.152536],[-8.636319,41.152563],[-8.637336,41.152887],[-8.637354,41.15286],[-8.63775,41.152932],[-8.638686,41.153418],[-8.637975,41.154831],[-8.637309,41.156127],[-8.636562,41.15763],[-8.636112,41.158584],[-8.635986,41.158728],[-8.635986,41.158746],[-8.635932,41.158836],[-8.637246,41.159475],[-8.638065,41.159367],[-8.638839,41.15952],[-8.641161,41.159952],[-8.643249,41.16033],[-8.643267,41.16033],[-8.643249,41.160357],[-8.643492,41.160429],[-8.644833,41.160582],[-8.646048,41.160807],[-8.646021,41.160879],[-8.646678,41.161005],[-8.6481,41.16123],[-8.649567,41.161455],[-8.64981,41.161491],[-8.64981,41.161482],[-8.649819,41.161491],[-8.649891,41.161491],[-8.65089,41.161653],[-8.650818,41.162913],[-8.650314,41.164722],[-8.649882,41.165802],[-8.649747,41.16591],[-8.649846,41.165928],[-8.649837,41.165946],[-8.649729,41.166396],[-8.649513,41.167107],[-8.649495,41.167143],[-8.649513,41.167152]]"
6118,C,1401987896,"[[-8.608707,41.147676],[-8.608536,41.147658],[-8.608545,41.147604],[-8.608905,41.14755],[-8.610309,41.147811],[-8.610498,41.147829],[-8.610552,41.147811],[-8.610804,41.147901],[-8.612343,41.148018],[-8.621748,41.147532],[-8.622288,41.147712],[-8.622315,41.14773],[-8.623125,41.147964],[-8.624088,41.148261],[-8.624763,41.148522],[-8.6256,41.149332],[-8.625996,41.150916],[-8.626005,41.152023],[-8.626194,41.152671],[-8.626248,41.152734],[-8.627292,41.1525],[-8.628687,41.152554],[-8.630271,41.152572],[-8.632107,41.152743],[-8.632989,41.15268],[-8.633232,41.152707],[-8.634483,41.152518],[-8.635698,41.152482],[-8.636553,41.152662],[-8.637714,41.152995],[-8.638011,41.15304],[-8.638605,41.153184],[-8.638326,41.154048],[-8.637867,41.154957],[-8.637219,41.156325],[-8.636526,41.157621],[-8.636229,41.158251],[-8.636157,41.15835],[-8.636193,41.158386],[-8.636229,41.158422],[-8.636094,41.158629],[-8.636031,41.158746],[-8.635986,41.158755],[-8.63595,41.158728],[-8.635932,41.158701],[-8.635941,41.158845],[-8.636724,41.159268],[-8.637696,41.159403],[-8.638506,41.159565],[-8.640333,41.159853],[-8.642394,41.160213],[-8.642925,41.160285],[-8.642916,41.160285],[-8.643789,41.160447],[-8.64513,41.160699],[-8.646264,41.160879],[-8.646255,41.160888],[-8.646264,41.160897],[-8.647884,41.161167],[-8.649936,41.161518],[-8.649918,41.161509],[-8.649927,41.161491],[-8.650701,41.161617],[-8.650989,41.16231],[-8.650566,41.163669],[-8.650305,41.164668],[-8.650269,41.164785],[-8.650215,41.165064],[-8.650206,41.165046],[-8.650107,41.16564],[-8.650026,41.165631],[-8.650026,41.165622],[-8.649873,41.16609],[-8.649495,41.167152],[-8.649513,41.167161]]"
7360,B,1402865899,"[[-8.68932,41.16816],[-8.689356,41.168025],[-8.688897,41.167413],[-8.687475,41.167611],[-8.685639,41.167314],[-8.685225,41.16726],[-8.685207,41.167251],[-8.684748,41.167179],[-8.68284,41.166864],[-8.680491,41.166477],[-8.678133,41.16609],[-8.675343,41.165595],[-8.67294,41.16519],[-8.671806,41.165001],[-8.671779,41.164983],[-8.671536,41.164938],[-8.669682,41.164623],[-8.667144,41.1642],[-8.6643,41.163696],[-8.662491,41.163435],[-8.659764,41.162958],[-8.657901,41.162643],[-8.656686,41.162481],[-8.656146,41.162391],[-8.655192,41.162229],[-8.652915,41.161842],[-8.651223,41.161572],[-8.650629,41.161464],[-8.649018,41.161194],[-8.646804,41.160816],[-8.644527,41.16042],[-8.642673,41.160132],[-8.642646,41.160123],[-8.642646,41.160123],[-8.641647,41.159952],[-8.639478,41.159628],[-8.63739,41.159268],[-8.636139,41.159124],[-8.63613,41.159097],[-8.636103,41.159106]]"
7615,B,1402083442,"[[-8.610858,41.145624],[-8.610696,41.145984],[-8.610597,41.146092],[-8.609049,41.14683],[-8.6094,41.147541],[-8.610975,41.147892],[-8.612667,41.148153],[-8.621982,41.147658],[-8.623755,41.148081],[-8.625564,41.149017],[-8.62596,41.150943],[-8.62596,41.151906],[-8.626059,41.152266],[-8.627103,41.152455],[-8.629434,41.152635],[-8.631657,41.152716],[-8.63406,41.152554],[-8.63622,41.152554],[-8.637849,41.153076],[-8.63856,41.153562],[-8.637696,41.155299],[-8.636733,41.157207],[-8.636067,41.15853],[-8.635986,41.158737],[-8.635968,41.158701],[-8.635896,41.159061],[-8.637534,41.159394],[-8.639568,41.159664],[-8.640243,41.159754],[-8.640324,41.159781],[-8.64198,41.160096],[-8.643492,41.160357],[-8.643546,41.16033],[-8.643681,41.160303],[-8.64549,41.160681],[-8.648262,41.161167],[-8.650044,41.161509],[-8.650008,41.161545],[-8.64999,41.16159],[-8.650089,41.161617],[-8.650539,41.161662],[-8.650908,41.161725],[-8.652501,41.161977],[-8.652699,41.161986],[-8.652699,41.161986]]"
8469,B,1401710920,"[[-8.674173,41.153886],[-8.673912,41.154408],[-8.672994,41.154795],[-8.671815,41.155389],[-8.669709,41.156262],[-8.667018,41.157333],[-8.665434,41.157927],[-8.664345,41.158341],[-8.661807,41.159358],[-8.659107,41.160438],[-8.656947,41.161446],[-8.655282,41.162238],[-8.65278,41.161824],[-8.649963,41.161356],[-8.646966,41.160861],[-8.646642,41.160798],[-8.646327,41.160762],[-8.644347,41.160447],[-8.644185,41.160402],[-8.644194,41.160375],[-8.64396,41.160366],[-8.643807,41.161194],[-8.643591,41.16204],[-8.643618,41.162139]]"
11580,B,1390292907,"[[-8.665614,41.170734],[-8.665632,41.170707],[-8.665101,41.171103],[-8.663562,41.171094],[-8.662284,41.170014],[-8.661213,41.168547],[-8.661249,41.167053],[-8.661303,41.166603],[-8.661222,41.166576],[-8.661204,41.166567],[-8.661069,41.166513],[-8.660889,41.166432],[-8.660799,41.16636],[-8.661771,41.165127],[-8.662689,41.16402],[-8.662653,41.163984],[-8.66268,41.163993],[-8.662689,41.163975],[-8.662509,41.163444],[-8.660142,41.163048],[-8.65773,41.162643],[-8.656776,41.162526],[-8.654382,41.162121],[-8.65188,41.161707],[-8.651664,41.161671],[-8.650872,41.161536],[-8.650323,41.161446],[-8.650314,41.161464],[-8.648973,41.16123],[-8.646966,41.160879],[-8.646858,41.160861],[-8.646867,41.160861],[-8.646408,41.160789],[-8.644464,41.160447],[-8.644257,41.160411],[-8.644041,41.160375],[-8.642889,41.160132],[-8.642421,41.160078],[-8.642349,41.160096],[-8.642331,41.160087],[-8.641656,41.159943],[-8.640252,41.159682],[-8.639469,41.15952],[-8.639478,41.15952]]"
16103,C,1398569398,"[[-8.610147,41.147775],[-8.610651,41.147901],[-8.612217,41.148009],[-8.621316,41.147532],[-8.622918,41.147892],[-8.623899,41.148171],[-8.62542,41.148819],[-8.625924,41.150808],[-8.626041,41.152032],[-8.626149,41.152518],[-8.627247,41.152482],[-8.629209,41.152581],[-8.631684,41.152743],[-8.634474,41.152509],[-8.637174,41.152824],[-8.638605,41.153481],[-8.637696,41.155263],[-8.636526,41.157612],[-8.636022,41.159115],[-8.638425,41.159628],[-8.641431,41.160078],[-8.6445,41.160582],[-8.647866,41.16114],[-8.649927,41.161491],[-8.649963,41.161536],[-8.650008,41.161563],[-8.651151,41.161824],[-8.650782,41.163066],[-8.65035,41.164614],[-8.65008,41.165433]]"
16728,A,1386759140,"[[-8.683272,41.158827],[-8.683281,41.158836],[-8.68365,41.15925],[-8.682831,41.159718],[-8.681877,41.160114],[-8.680635,41.160627],[-8.678772,41.161419],[-8.677431,41.162148],[-8.67636,41.162724],[-8.674839,41.162859],[-8.673327,41.162544],[-8.671779,41.162013],[-8.670366,41.161221],[-8.668737,41.160978],[-8.667414,41.161275],[-8.666163,41.161545],[-8.664903,41.160942],[-8.663715,41.159259],[-8.663274,41.158746],[-8.661537,41.15943],[-8.658891,41.16051],[-8.656425,41.161689],[-8.655921,41.161959],[-8.65593,41.161959],[-8.654814,41.162103],[-8.652429,41.161707],[-8.650278,41.161383],[-8.647551,41.160888],[-8.645013,41.160483],[-8.644158,41.160312],[-8.642979,41.160105],[-8.642502,41.160042],[-8.642457,41.160087],[-8.642439,41.160105],[-8.642223,41.160168],[-8.640459,41.159709],[-8.63874,41.159259],[-8.637786,41.15889],[-8.635995,41.158683],[-8.634006,41.158602],[-8.632683,41.158377],[-8.63145,41.158188],[-8.631504,41.158233],[-8.631477,41.158287],[-8.631189,41.158242],[-8.630928,41.158305],[-8.63082,41.158341],[-8.630775,41.158359],[-8.630757,41.158332],[-8.630433,41.158224],[-8.62992,41.157153],[-8.629551,41.156919],[-8.629497,41.156793],[-8.629443,41.156811],[-8.629416,41.156811],[-8.629398,41.156811]]"
18698,B,1383435810,"[[-8.610831,41.145642],[-8.610894,41.145678],[-8.610804,41.145885],[-8.610102,41.146425],[-8.609517,41.146704],[-8.608779,41.147163],[-8.608725,41.147334],[-8.608725,41.147397],[-8.608977,41.147478],[-8.609157,41.147514],[-8.609301,41.147541],[-8.609499,41.147577],[-8.610651,41.147847],[-8.61093,41.14782],[-8.612604,41.148117],[-8.622054,41.147577],[-8.62299,41.147811],[-8.624673,41.148369],[-8.625438,41.148702],[-8.625843,41.150214],[-8.626059,41.151879],[-8.627049,41.152464],[-8.629389,41.152527],[-8.631486,41.152698],[-8.633853,41.152581],[-8.635455,41.152455],[-8.637831,41.152941],[-8.638488,41.15385],[-8.637633,41.155524],[-8.63676,41.157198],[-8.635977,41.15871],[-8.635878,41.158845],[-8.635869,41.158836],[-8.635869,41.158818],[-8.635923,41.159016],[-8.6382,41.15943],[-8.640378,41.159799],[-8.642556,41.160213],[-8.643618,41.160402],[-8.643654,41.160384],[-8.645409,41.160654],[-8.646327,41.160816],[-8.646309,41.160834],[-8.6463,41.160825],[-8.647596,41.161068],[-8.649873,41.161473],[-8.651502,41.161743],[-8.653275,41.162058],[-8.655093,41.162364],[-8.655309,41.162409],[-8.655966,41.162796],[-8.656011,41.163966],[-8.656704,41.16492],[-8.657136,41.165343],[-8.657127,41.165352],[-8.657127,41.165343],[-8.657127,41.165334],[-8.657109,41.165325]]"
