INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
1129,C,1374861600,"[[-8.607033,41.147019],[-8.607078,41.146947],[-8.608464,41.147334],[-8.610417,41.14773],[-8.610696,41.147748],[-8.610687,41.147694],[-8.610768,41.147604],[-8.612091,41.147919],[-8.621343,41.147523],[-8.622432,41.14773],[-8.622747,41.147811],[-8.624394,41.148288],[-8.625276,41.148666],[-8.625699,41.149872],[-8.625825,41.151177],[-8.626023,41.152122],[-8.626995,41.152536],[-8.628066,41.152473],[-8.628246,41.152482],[-8.628282,41.152482],[-8.629605,41.152599],[-8.630469,41.152644],[-8.631828,41.152716],[-8.632071,41.153724],[-8.631225,41.154435],[-8.630784,41.154705],[-8.630613,41.154813],[-8.630613,41.154804],[-8.630631,41.154777],[-8.630163,41.155218]]"
3324,B,1379202157,"[[-8.627283,41.152104],[-8.627175,41.152122],[-8.626455,41.152194],[-8.626023,41.15205],[-8.625798,41.151276],[-8.625852,41.151096],[-8.6256,41.149476],[-8.625492,41.148909],[-8.62542,41.148882],[-8.625294,41.148837],[-8.625177,41.148792],[-8.624637,41.148306],[-8.623296,41.147829],[-8.622981,41.147838],[-8.622414,41.147712],[-8.622243,41.147667],[-8.622153,41.14764],[-8.621946,41.147586],[-8.621955,41.147586],[-8.621442,41.147496],[-8.621352,41.147487],[-8.620821,41.147424],[-8.620749,41.147442],[-8.620569,41.147415],[-8.6202,41.146605],[-8.620137,41.146308],[-8.620155,41.146299],[-8.61984,41.14611],[-8.618202,41.146335],[-8.618202,41.146335],[-8.617626,41.146236],[-8.617644,41.146191],[-8.617554,41.145696],[-8.617473,41.145282],[-8.617176,41.144796],[-8.616852,41.144814],[-8.616654,41.144904],[-8.616447,41.145003],[-8.616456,41.145021],[-8.616456,41.145012],[-8.616006,41.145219],[-8.615835,41.145318],[-8.615727,41.145363],[-8.615403,41.145507]]"
8944,B,1392542180,"[[-8.619795,41.148],[-8.619903,41.147937],[-8.620794,41.147388],[-8.622594,41.147766],[-8.624718,41.148459],[-8.625033,41.148576],[-8.625285,41.148711],[-8.625816,41.15052],[-8.626149,41.152446],[-8.626959,41.152554],[-8.627004,41.152554]]"
9400,B,1395258850,"[[-8.619876,41.148027],[-8.619948,41.147964],[-8.620524,41.147379],[-8.622108,41.147631],[-8.62407,41.148171],[-8.625375,41.148657],[-8.625429,41.148657],[-8.625456,41.148657],[-8.626896,41.148909],[-8.628039,41.150709],[-8.629281,41.15133],[-8.630145,41.150934],[-8.630532,41.150781],[-8.630559,41.15079],[-8.630559,41.15079]]"
11201,B,1378111832,"[[-8.62524,41.149206],[-8.625186,41.14863],[-8.626527,41.148693],[-8.627697,41.149935],[-8.628174,41.150871],[-8.628912,41.151276],[-8.629011,41.15151],[-8.628759,41.15232],[-8.628768,41.15232],[-8.628786,41.152311],[-8.628741,41.152356],[-8.627652,41.152473]]"
24022,B,1388319324,"[[-8.630055,41.157441],[-8.630109,41.157432],[-8.62983,41.157144],[-8.628777,41.157036],[-8.628282,41.156694],[-8.627175,41.155335],[-8.626428,41.153499],[-8.626329,41.153004],[-8.626338,41.152986],[-8.626329,41.152995],[-8.626266,41.152779],[-8.625816,41.151222],[-8.625564,41.149197],[-8.625276,41.14854],[-8.623422,41.147946],[-8.6229,41.147829],[-8.621433,41.147478],[-8.620245,41.146659],[-8.619939,41.146065],[-8.618598,41.146245],[-8.617644,41.146245],[-8.617617,41.146128],[-8.617581,41.145957],[-8.617581,41.145858],[-8.617581,41.14575],[-8.6175,41.145444],[-8.617383,41.145048],[-8.617365,41.145021],[-8.617014,41.144769],[-8.616879,41.144814],[-8.616834,41.144823],[-8.616645,41.14494]]"
24794,A,1402490554,"[[-8.620209,41.14269],[-8.620218,41.142735],[-8.620227,41.142771],[-8.620227,41.14278],[-8.620227,41.142789],[-8.620227,41.142789],[-8.620236,41.14278],[-8.620218,41.142789],[-8.620218,41.142789],[-8.620209,41.14278],[-8.620263,41.142753],[-8.619813,41.142366],[-8.62029,41.142564],[-8.623026,41.144058],[-8.62569,41.144832],[-8.626617,41.14476],[-8.627292,41.144652],[-8.629794,41.145012],[-8.63172,41.146317],[-8.632449,41.146776],[-8.63253,41.146839],[-8.632233,41.147424],[-8.631423,41.148279],[-8.630334,41.149773],[-8.629524,41.150709],[-8.629236,41.151087],[-8.627922,41.151825],[-8.626752,41.15214],[-8.626707,41.152203],[-8.626707,41.152203],[-8.626707,41.152203],[-8.626707,41.152212],[-8.62614,41.152365],[-8.624421,41.152851],[-8.622396,41.152833],[-8.62119,41.152851],[-8.621073,41.15286],[-8.621109,41.15286],[-8.621046,41.152878],[-8.620875,41.153346],[-8.62092,41.154174],[-8.62101,41.15421]]"
25767,C,1375825792,"[[-8.622351,41.143869],[-8.621883,41.143689],[-8.622198,41.143923],[-8.622792,41.144049],[-8.625096,41.144769],[-8.626914,41.144742],[-8.629299,41.144868],[-8.631648,41.146254],[-8.632539,41.147316],[-8.63154,41.148441],[-8.630055,41.150223],[-8.629182,41.151249],[-8.629182,41.15124],[-8.62893,41.151717],[-8.62875,41.152302],[-8.628759,41.152482],[-8.629893,41.152635],[-8.62992,41.152626]]"
26213,B,1379738031,"[[-8.617779,41.146065],[-8.617743,41.145993],[-8.617473,41.145093],[-8.616879,41.144796],[-8.615511,41.145498],[-8.615169,41.146803],[-8.615097,41.147064],[-8.615079,41.147064],[-8.615646,41.147271],[-8.61588,41.147289],[-8.616978,41.147253],[-8.61795,41.147361],[-8.618274,41.148477],[-8.619408,41.148468],[-8.620083,41.147667],[-8.621667,41.147487],[-8.624025,41.148144],[-8.625906,41.148684],[-8.627202,41.149152],[-8.627931,41.150439],[-8.628579,41.151195],[-8.628552,41.151195],[-8.628588,41.151177]]"
26475,B,1398189154,"[[-8.62884,41.16105],[-8.628723,41.160987],[-8.628696,41.160915],[-8.628678,41.160888],[-8.628444,41.160708],[-8.628876,41.15934],[-8.629596,41.158818],[-8.630118,41.158278],[-8.629938,41.157234],[-8.62947,41.157063],[-8.628588,41.156937],[-8.627733,41.155911],[-8.627067,41.154804],[-8.626527,41.153373],[-8.626356,41.152995],[-8.625951,41.151744],[-8.625672,41.149575],[-8.624646,41.148351],[-8.622774,41.147739],[-8.621262,41.147415],[-8.620299,41.146776],[-8.619768,41.146182],[-8.61795,41.146398],[-8.617635,41.146065],[-8.617698,41.146011],[-8.617743,41.146002],[-8.61777,41.145984],[-8.617752,41.145993]]"
