INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
2364,B,1379190198,"[[-8.615601,41.140656],[-8.61561,41.140647],[-8.615583,41.140647],[-8.614863,41.140944],[-8.614512,41.141277],[-8.61435,41.142078],[-8.613864,41.143032],[-8.612829,41.143743],[-8.611821,41.144445],[-8.611344,41.144769],[-8.611281,41.144832],[-8.611263,41.144841],[-8.611263,41.144841],[-8.610849,41.145282],[-8.610642,41.146011],[-8.609895,41.146506],[-8.609022,41.146794],[-8.608752,41.147226],[-8.608509,41.147667],[-8.607969,41.148486],[-8.607384,41.149629],[-8.606853,41.150574],[-8.606943,41.150727],[-8.606592,41.151222],[-8.606124,41.152122],[-8.606574,41.15223],[-8.60679,41.152311],[-8.606997,41.152212],[-8.607033,41.152239],[-8.607042,41.152248],[-8.60715,41.152131]]"
5150,B,1383594654,"[[-8.585613,41.148918],[-8.585676,41.148936],[-8.585748,41.148945],[-8.586207,41.148972],[-8.587584,41.149233],[-8.589024,41.149629],[-8.590743,41.150088],[-8.592462,41.150583],[-8.593389,41.150772],[-8.59338,41.150772],[-8.593398,41.150781],[-8.594379,41.150745],[-8.595801,41.149935],[-8.59743,41.148891],[-8.598132,41.148468],[-8.599851,41.148558],[-8.601453,41.148882],[-8.60265,41.149116],[-8.603712,41.149296],[-8.603676,41.149395],[-8.604099,41.149458],[-8.604972,41.14962],[-8.606385,41.149935],[-8.607942,41.150223],[-8.609265,41.150556],[-8.609841,41.1507],[-8.609823,41.1507],[-8.609589,41.151258],[-8.609571,41.151699],[-8.609616,41.151708],[-8.609643,41.151717]]"
6284,C,1402373775,"[[-8.586396,41.149287],[-8.586378,41.149206],[-8.587431,41.149188],[-8.589537,41.149746],[-8.591643,41.150313],[-8.593299,41.150754],[-8.594019,41.15088],[-8.594118,41.150862],[-8.595531,41.150097],[-8.597475,41.148927],[-8.597871,41.148639],[-8.597835,41.148639],[-8.597898,41.148603],[-8.599194,41.148459],[-8.601435,41.148864],[-8.603613,41.149287],[-8.605854,41.149791],[-8.607123,41.150232],[-8.606421,41.151438],[-8.605701,41.152743],[-8.605548,41.153535],[-8.605791,41.153553],[-8.605521,41.153562],[-8.605863,41.153562],[-8.606142,41.153553],[-8.607483,41.153562],[-8.607654,41.153535],[-8.607654,41.153517],[-8.607654,41.153526]]"
6421,C,1376328574,"[[-8.617059,41.13693],[-8.617059,41.136939],[-8.616069,41.137065],[-8.614404,41.137443],[-8.61282,41.137803],[-8.612388,41.137893],[-8.612163,41.137938],[-8.612019,41.137974],[-8.611722,41.138037],[-8.611614,41.138064],[-8.611542,41.138082],[-8.611524,41.138109],[-8.611416,41.138127],[-8.611398,41.138127],[-8.611398,41.138127],[-8.611407,41.138118],[-8.611092,41.138199],[-8.61066,41.138388],[-8.61039,41.138523],[-8.61003,41.138712],[-8.610039,41.138703],[-8.609976,41.138739],[-8.609814,41.13882],[-8.609823,41.13882],[-8.609715,41.138892],[-8.609634,41.138937],[-8.609625,41.138946],[-8.609427,41.138973],[-8.609211,41.138955],[-8.609211,41.138982],[-8.609202,41.139144],[-8.60922,41.139198],[-8.60931,41.139495],[-8.609319,41.139567],[-8.60931,41.139585],[-8.609328,41.13963],[-8.609454,41.140026],[-8.609553,41.140314],[-8.609634,41.140539],[-8.609805,41.140764],[-8.613117,41.141511],[-8.613108,41.141493],[-8.613144,41.141502],[-8.613441,41.141412],[-8.613729,41.141358],[-8.614161,41.141223],[-8.614449,41.141151],[-8.614368,41.141952],[-8.614332,41.14224],[-8.614197,41.142663],[-8.614026,41.142861],[-8.613144,41.143536],[-8.61183,41.144481],[-8.61129,41.144949],[-8.610849,41.145462],[-8.610777,41.14593],[-8.610012,41.146533],[-8.609742,41.146758],[-8.608923,41.147001],[-8.608743,41.147289],[-8.608698,41.147316],[-8.609715,41.147631],[-8.61066,41.147784],[-8.610651,41.147757],[-8.610795,41.148369],[-8.610534,41.148909],[-8.610525,41.148945],[-8.610309,41.149314],[-8.61021,41.150628],[-8.609589,41.151213],[-8.609589,41.151195],[-8.609598,41.151186],[-8.609634,41.151276]]"
8794,A,1377237560,"[[-8.580951,41.150988],[-8.58105,41.150988],[-8.581059,41.150988],[-8.581383,41.150736],[-8.58312,41.150484],[-8.583588,41.150412],[-8.583633,41.150403],[-8.584029,41.149332],[-8.584524,41.14782],[-8.585127,41.14665],[-8.586252,41.147172],[-8.58663,41.147649],[-8.586027,41.148792],[-8.587602,41.149251],[-8.589771,41.149908],[-8.592192,41.150691],[-8.593956,41.15097],[-8.59518,41.15025],[-8.59689,41.149188],[-8.597286,41.149017],[-8.597466,41.148981],[-8.598384,41.148414],[-8.600139,41.148666],[-8.60166,41.148936],[-8.602938,41.149323],[-8.604837,41.14962],[-8.606538,41.149926],[-8.606889,41.150034],[-8.607006,41.150322],[-8.606826,41.150961],[-8.606583,41.152068],[-8.60661,41.152419],[-8.606637,41.152518],[-8.607393,41.151438],[-8.607483,41.151186],[-8.607537,41.151159],[-8.607537,41.151141],[-8.607528,41.151123]]"
8974,C,1396673714,"[[-8.606718,41.146992],[-8.606682,41.147019],[-8.607339,41.147172],[-8.608581,41.147451],[-8.607852,41.148684],[-8.607177,41.149908],[-8.606772,41.150808],[-8.60553,41.152977],[-8.606502,41.153499],[-8.609634,41.153517],[-8.612118,41.153715],[-8.612496,41.155146],[-8.613369,41.154786],[-8.613324,41.154732],[-8.613306,41.154696]]"
10994,B,1400781179,"[[-8.585685,41.148585],[-8.585739,41.148801],[-8.585847,41.14899],[-8.58681,41.149062],[-8.587836,41.149296],[-8.588844,41.149548],[-8.590968,41.150115],[-8.592912,41.15061],[-8.593992,41.150835],[-8.595882,41.149665],[-8.597673,41.148603],[-8.597934,41.148432],[-8.597988,41.14845],[-8.598015,41.148504],[-8.598303,41.148396],[-8.60049,41.148702],[-8.602236,41.149026],[-8.603901,41.149341],[-8.604477,41.149476],[-8.605188,41.149719],[-8.605215,41.149647],[-8.605719,41.149809],[-8.606646,41.149917],[-8.606799,41.15007],[-8.607231,41.149926],[-8.607708,41.14881],[-8.608653,41.147649],[-8.609589,41.147703],[-8.610345,41.147964],[-8.610642,41.147865],[-8.610678,41.147838],[-8.613108,41.14836],[-8.620884,41.149503],[-8.621082,41.150781],[-8.620983,41.153373],[-8.620875,41.154894]]"
13003,B,1395924910,"[[-8.585631,41.148603],[-8.585676,41.148612],[-8.585685,41.148612],[-8.585685,41.148612],[-8.585685,41.148621],[-8.585676,41.148621],[-8.585676,41.148621],[-8.585694,41.14863],[-8.585712,41.148648],[-8.585694,41.148909],[-8.586054,41.148972],[-8.586567,41.14899],[-8.587782,41.149269],[-8.589996,41.149872],[-8.592381,41.150502],[-8.593227,41.150727],[-8.593254,41.150754],[-8.593254,41.150772],[-8.593236,41.150772],[-8.593506,41.15088],[-8.59455,41.150529],[-8.596395,41.149467],[-8.597574,41.148729],[-8.597844,41.148594],[-8.597844,41.148594],[-8.597817,41.148585],[-8.597817,41.148585],[-8.598834,41.148387],[-8.600886,41.148774],[-8.602695,41.149161],[-8.603568,41.149332],[-8.603694,41.149395],[-8.603955,41.149404],[-8.604999,41.149629],[-8.606133,41.149944],[-8.607033,41.150142],[-8.607843,41.149071],[-8.608149,41.148171],[-8.608878,41.147586],[-8.609931,41.147613],[-8.610651,41.148],[-8.610678,41.147883],[-8.610723,41.147856],[-8.611875,41.147964],[-8.613441,41.148306],[-8.614188,41.148108],[-8.614674,41.147433],[-8.614737,41.147433],[-8.614773,41.147514],[-8.615394,41.147307],[-8.616528,41.147226],[-8.617842,41.147181],[-8.61777,41.146731],[-8.617752,41.146677],[-8.617752,41.146677],[-8.617752,41.146686],[-8.617734,41.146605],[-8.617653,41.146065],[-8.617644,41.146047],[-8.617644,41.146038]]"
13012,A,1374046422,"[[-8.596494,41.156559],[-8.596494,41.156559],[-8.596503,41.156541],[-8.596485,41.156532],[-8.595729,41.156118],[-8.59545,41.155722],[-8.595423,41.155722],[-8.595423,41.155713],[-8.595459,41.155695],[-8.595198,41.155488],[-8.595522,41.154651],[-8.59554,41.154588],[-8.595585,41.154489],[-8.596395,41.153589],[-8.599068,41.153499],[-8.599437,41.153472],[-8.60058,41.153382],[-8.601957,41.153355],[-8.602236,41.153292],[-8.602731,41.15412],[-8.602758,41.154543],[-8.60274,41.15466],[-8.602893,41.154687],[-8.603073,41.154552],[-8.603676,41.152914],[-8.603847,41.152293],[-8.603964,41.151906],[-8.604216,41.151051],[-8.60427,41.15097],[-8.604252,41.150799],[-8.604072,41.149683],[-8.604099,41.149647],[-8.604099,41.149395],[-8.605413,41.149791],[-8.606547,41.149953],[-8.6067,41.149953],[-8.606763,41.14998],[-8.607528,41.149341],[-8.608482,41.14773],[-8.608536,41.147568],[-8.608734,41.147433],[-8.608842,41.147424],[-8.609121,41.147514],[-8.609841,41.147757],[-8.610939,41.148063],[-8.612631,41.148153],[-8.620128,41.14782],[-8.62065,41.148144],[-8.620866,41.149197],[-8.620857,41.149215],[-8.620758,41.149557],[-8.619714,41.149683],[-8.61966,41.149809]]"
13095,B,1372672058,"[[-8.585856,41.148432],[-8.585793,41.148585],[-8.585739,41.148621],[-8.585748,41.148594],[-8.585694,41.148783],[-8.585901,41.149026],[-8.586486,41.148999],[-8.587314,41.149197],[-8.589195,41.149746],[-8.591328,41.150331],[-8.59284,41.150727],[-8.593011,41.1507],[-8.593092,41.150646],[-8.593632,41.150862],[-8.594127,41.150844],[-8.594757,41.150538],[-8.596071,41.149674],[-8.597799,41.148513],[-8.599644,41.14845],[-8.600481,41.148621],[-8.600508,41.148612],[-8.600679,41.148684],[-8.601786,41.148945],[-8.603199,41.149332],[-8.604936,41.149494],[-8.605287,41.149611],[-8.605377,41.149395],[-8.605377,41.149395],[-8.605503,41.149503],[-8.605575,41.149656],[-8.60562,41.149746],[-8.605629,41.149809],[-8.605827,41.149854],[-8.60643,41.149962],[-8.606628,41.149971],[-8.607375,41.149737],[-8.607663,41.148558],[-8.608536,41.147811],[-8.608689,41.147712],[-8.60904,41.147586],[-8.609238,41.147712],[-8.610075,41.147802],[-8.610462,41.147811],[-8.610498,41.147829],[-8.611416,41.147991],[-8.612658,41.148261],[-8.61399,41.148432],[-8.614395,41.148027],[-8.614746,41.147496],[-8.614845,41.147397],[-8.615133,41.147253],[-8.616213,41.147199],[-8.61768,41.147154],[-8.618004,41.147199],[-8.617977,41.147226],[-8.617968,41.147226]]"
13454,B,1380304771,"[[-8.585676,41.148504],[-8.585649,41.14854],[-8.585667,41.148558],[-8.58564,41.148567],[-8.585631,41.148558],[-8.585721,41.148702],[-8.585712,41.148963],[-8.58591,41.148963],[-8.585937,41.148972],[-8.585982,41.148981],[-8.586099,41.148963],[-8.586765,41.149008],[-8.587908,41.149377],[-8.589717,41.149872],[-8.591634,41.150376],[-8.592354,41.150574],[-8.593587,41.150943],[-8.5941,41.15088],[-8.59455,41.150691],[-8.596467,41.149611],[-8.597943,41.148594],[-8.597934,41.148603],[-8.598591,41.148351],[-8.600814,41.148765],[-8.603172,41.149206],[-8.604288,41.149467],[-8.604423,41.149503],[-8.604756,41.149575],[-8.605152,41.149818],[-8.605422,41.149953],[-8.605998,41.14989],[-8.606457,41.149962],[-8.606565,41.149971],[-8.60787,41.150313],[-8.608815,41.150484],[-8.609994,41.150898],[-8.609679,41.151267],[-8.609679,41.151654],[-8.610237,41.151735],[-8.610768,41.150619],[-8.611218,41.149755],[-8.611236,41.149719],[-8.611182,41.149701],[-8.611164,41.149701],[-8.6112,41.14971],[-8.611227,41.14971]]"
