INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
1407,B,1403608830,"[[-8.606898,41.150367],[-8.60697,41.150313],[-8.607015,41.150277],[-8.608995,41.150601],[-8.609616,41.150682],[-8.609742,41.151087],[-8.610057,41.152455],[-8.609832,41.154291],[-8.609211,41.155488],[-8.609094,41.157567],[-8.608149,41.15961],[-8.607411,41.161104],[-8.60535,41.16087],[-8.605305,41.160699],[-8.605323,41.160717],[-8.604639,41.160672],[-8.604018,41.161203],[-8.604558,41.161662]]"
4127,C,1379829377,"[[-8.607888,41.14728],[-8.608167,41.147343],[-8.608491,41.147415],[-8.608365,41.147541],[-8.607825,41.148234],[-8.60769,41.148783],[-8.606826,41.150511],[-8.605134,41.153238],[-8.604441,41.153562],[-8.604405,41.15421],[-8.604432,41.155839],[-8.604351,41.158233],[-8.604297,41.160213],[-8.602722,41.160015],[-8.600985,41.159403],[-8.601714,41.158854],[-8.602569,41.158368],[-8.602893,41.159016],[-8.603055,41.159268]]"
9644,B,1394735458,"[[-8.609553,41.15115],[-8.609481,41.151195],[-8.609922,41.151924],[-8.609868,41.152824],[-8.609724,41.153751],[-8.609103,41.154147],[-8.609193,41.155002],[-8.609193,41.155173],[-8.609202,41.155227],[-8.609157,41.155605],[-8.609238,41.156001],[-8.60922,41.156235],[-8.609229,41.15628],[-8.609238,41.156307],[-8.60922,41.156694],[-8.608608,41.157306],[-8.607186,41.157594],[-8.606529,41.158341],[-8.606196,41.158953],[-8.606079,41.159205],[-8.606043,41.159268],[-8.605872,41.159232],[-8.604846,41.158953],[-8.604531,41.158908],[-8.604531,41.158908],[-8.604495,41.159034],[-8.604423,41.159358],[-8.604378,41.159646],[-8.604396,41.159691],[-8.60445,41.159745],[-8.604486,41.159772],[-8.604486,41.159871],[-8.604369,41.160654]]"
10334,C,1380950483,"[[-8.602515,41.155776],[-8.602533,41.155776],[-8.60256,41.155632],[-8.602182,41.156406],[-8.601336,41.158476],[-8.601165,41.159016],[-8.600895,41.159304],[-8.599446,41.158989],[-8.598204,41.158962],[-8.596746,41.159619],[-8.594658,41.160249],[-8.592579,41.160834],[-8.592255,41.160888],[-8.592255,41.160861],[-8.591643,41.161347],[-8.591778,41.161554],[-8.592912,41.162193],[-8.591796,41.162994],[-8.591697,41.162895],[-8.591715,41.162904]]"
12406,C,1400730641,"[[-8.604153,41.146461],[-8.604216,41.146461],[-8.604189,41.146164],[-8.60229,41.146353],[-8.602083,41.146344],[-8.601984,41.146992],[-8.602083,41.149008],[-8.602281,41.151591],[-8.602425,41.15412],[-8.602371,41.156163],[-8.601552,41.158323],[-8.601174,41.159313],[-8.601228,41.159358],[-8.601282,41.159403],[-8.600328,41.159268],[-8.598168,41.159061],[-8.595513,41.159925],[-8.594109,41.160366],[-8.594235,41.160609],[-8.594307,41.160708],[-8.594181,41.161257],[-8.593884,41.162427],[-8.592912,41.162679],[-8.591607,41.162976],[-8.591589,41.162976],[-8.591589,41.162958],[-8.591571,41.162931]]"
18976,C,1394321057,"[[-8.606943,41.150187],[-8.607276,41.150205],[-8.60751,41.150295],[-8.607807,41.15043],[-8.609076,41.150781],[-8.609697,41.150835],[-8.609814,41.15079],[-8.609886,41.150772],[-8.609589,41.151492],[-8.609985,41.152824],[-8.609922,41.153463],[-8.609913,41.153535],[-8.60967,41.154885],[-8.609292,41.156451],[-8.609094,41.157297],[-8.607402,41.15781],[-8.606376,41.158701],[-8.605467,41.158944],[-8.604783,41.159196],[-8.604378,41.159988],[-8.604333,41.159988],[-8.604099,41.161014],[-8.60391,41.161419],[-8.604234,41.161842]]"
19273,B,1379354107,"[[-8.609733,41.151321],[-8.609697,41.151321],[-8.609697,41.15133],[-8.60958,41.151573],[-8.609958,41.152806],[-8.60994,41.153454],[-8.609958,41.153823],[-8.609166,41.154615],[-8.609184,41.156208],[-8.609193,41.156829],[-8.609193,41.157054],[-8.608023,41.157468],[-8.606997,41.15781],[-8.606403,41.158737],[-8.60571,41.159061],[-8.604711,41.158746],[-8.604459,41.159016],[-8.604297,41.159475],[-8.604441,41.159628],[-8.604441,41.159925],[-8.604432,41.160231],[-8.604441,41.160222],[-8.604423,41.160222],[-8.604414,41.16024],[-8.604405,41.160249],[-8.60301,41.160024],[-8.600643,41.159367],[-8.598816,41.158881],[-8.598807,41.158845],[-8.598807,41.158836],[-8.597979,41.159079],[-8.59599,41.159745],[-8.594604,41.160186],[-8.59428,41.160681],[-8.593911,41.161428],[-8.592867,41.161995],[-8.592804,41.162697],[-8.592786,41.162661],[-8.592786,41.16267],[-8.592831,41.162742],[-8.592849,41.162769],[-8.59284,41.16276]]"
19699,C,1391313399,"[[-8.614107,41.14629],[-8.614008,41.146758],[-8.613954,41.14719],[-8.613927,41.147478],[-8.613585,41.147568],[-8.613459,41.147487],[-8.613495,41.147208],[-8.613549,41.147145],[-8.613585,41.14692],[-8.613594,41.146308],[-8.613693,41.146011],[-8.612523,41.146002],[-8.611956,41.146056],[-8.611083,41.14611],[-8.610642,41.146119],[-8.609274,41.146785],[-8.608896,41.147091],[-8.60895,41.147073],[-8.608959,41.147082],[-8.60895,41.147082],[-8.608347,41.148054],[-8.60814,41.148441],[-8.608086,41.148531],[-8.607492,41.149611],[-8.60733,41.149917],[-8.607339,41.149917],[-8.607339,41.149908],[-8.607294,41.14998],[-8.606907,41.150727],[-8.606943,41.150736],[-8.606934,41.150736],[-8.606592,41.151042],[-8.604396,41.150979],[-8.602587,41.151024],[-8.602407,41.151033],[-8.602407,41.151015],[-8.602416,41.150988],[-8.602299,41.151006],[-8.602353,41.152437],[-8.602425,41.153076],[-8.602434,41.153085],[-8.602497,41.153832],[-8.602614,41.155587],[-8.602074,41.156892],[-8.601264,41.159025],[-8.599644,41.159142],[-8.597592,41.15925],[-8.596692,41.159574],[-8.596674,41.159574],[-8.596701,41.159547]]"
19776,C,1397880154,"[[-8.613648,41.146866],[-8.613639,41.146839],[-8.613603,41.146434],[-8.613585,41.145975],[-8.613306,41.14593],[-8.611902,41.146047],[-8.611866,41.146038],[-8.61183,41.146038],[-8.610615,41.146056],[-8.609256,41.146749],[-8.608725,41.147325],[-8.607654,41.149251],[-8.606637,41.150763],[-8.605089,41.150898],[-8.603775,41.151024],[-8.602497,41.151087],[-8.602272,41.151537],[-8.602353,41.15295],[-8.60238,41.153211],[-8.603064,41.153409],[-8.603415,41.153373],[-8.603451,41.153337],[-8.603478,41.153337],[-8.60346,41.153409],[-8.603613,41.153103],[-8.604,41.151969],[-8.604243,41.150961],[-8.60292,41.15097],[-8.602371,41.151006],[-8.602308,41.151006],[-8.602335,41.152572],[-8.602398,41.154948],[-8.602425,41.155983],[-8.602227,41.156694],[-8.602245,41.156622],[-8.6022,41.15664],[-8.602236,41.156595],[-8.602335,41.156433],[-8.602299,41.156433]]"
21322,B,1386806946,"[[-8.606538,41.144787],[-8.606943,41.145111],[-8.607285,41.145948],[-8.607015,41.146785],[-8.607006,41.146929],[-8.607105,41.147028],[-8.608473,41.14746],[-8.608644,41.147613],[-8.608122,41.148081],[-8.607546,41.148828],[-8.605215,41.152635],[-8.604675,41.153454],[-8.60445,41.153931],[-8.604081,41.155362],[-8.604063,41.157351],[-8.604306,41.160105],[-8.603244,41.160024],[-8.601588,41.159601],[-8.601624,41.158962],[-8.602128,41.157495],[-8.602398,41.15754],[-8.602461,41.157792]]"
