INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
656,C,1392937713,"[[-8.591805,41.16114],[-8.591364,41.161734],[-8.591832,41.161464],[-8.594145,41.160618],[-8.59977,41.161284],[-8.599968,41.16141],[-8.601084,41.161617],[-8.603892,41.16195],[-8.606691,41.162292],[-8.609076,41.162589],[-8.609517,41.161842],[-8.609553,41.161698],[-8.609985,41.160726],[-8.609985,41.160654],[-8.609967,41.160618],[-8.609994,41.160024],[-8.609976,41.157171],[-8.610021,41.155011],[-8.610192,41.151528],[-8.611056,41.149782]]"
675,B,1373889188,"[[-8.600067,41.182677],[-8.600049,41.182686],[-8.600202,41.182803],[-8.598798,41.182416],[-8.59752,41.182065],[-8.597484,41.181606],[-8.598258,41.179941],[-8.599068,41.178258],[-8.599194,41.178096],[-8.599266,41.178015],[-8.599572,41.177412],[-8.600229,41.17572],[-8.600004,41.174919],[-8.600553,41.174118],[-8.602875,41.173749],[-8.604576,41.173704],[-8.605476,41.173776],[-8.605341,41.172525],[-8.604405,41.171751],[-8.605818,41.169906],[-8.606574,41.16825],[-8.606592,41.167062],[-8.606628,41.167035],[-8.606619,41.1669],[-8.607303,41.166468],[-8.607726,41.165649],[-8.608419,41.165064],[-8.608491,41.164767],[-8.6085,41.164632],[-8.608779,41.163552],[-8.608977,41.162697],[-8.609229,41.162643],[-8.60931,41.162526],[-8.609679,41.161392],[-8.610012,41.159772],[-8.610039,41.157783],[-8.610039,41.157594],[-8.610093,41.156766],[-8.610129,41.155155],[-8.610084,41.153463],[-8.610057,41.151843],[-8.610588,41.150673],[-8.610732,41.150565],[-8.610777,41.150439],[-8.611011,41.149008],[-8.611137,41.147802],[-8.611371,41.14656],[-8.611362,41.145984],[-8.610849,41.145507],[-8.610732,41.145282]]"
1139,C,1399494382,"[[-8.585541,41.176251],[-8.586063,41.175288],[-8.586819,41.173605],[-8.587962,41.171652],[-8.589393,41.169645],[-8.591769,41.168196],[-8.5941,41.167071],[-8.59644,41.166396],[-8.59878,41.165586],[-8.601093,41.164227],[-8.602704,41.162877],[-8.603667,41.162121],[-8.603829,41.162031],[-8.603847,41.162004],[-8.603838,41.161977],[-8.604477,41.161806],[-8.605152,41.161914],[-8.605791,41.162004],[-8.607501,41.162247],[-8.608851,41.162427],[-8.608914,41.162454],[-8.609517,41.161842],[-8.609751,41.161158],[-8.60994,41.160555],[-8.60994,41.160555],[-8.609958,41.160528],[-8.609958,41.159241],[-8.609976,41.157513],[-8.610039,41.155956],[-8.610048,41.154831],[-8.610066,41.153499],[-8.610057,41.151861],[-8.610867,41.150565],[-8.611182,41.149278],[-8.611254,41.147703],[-8.611479,41.146272],[-8.611533,41.145948],[-8.611605,41.14611],[-8.611632,41.146191],[-8.611641,41.146218],[-8.611641,41.146254],[-8.611227,41.147028]]"
1955,C,1378623352,"[[-8.610714,41.186097],[-8.610705,41.186088],[-8.611227,41.18607],[-8.612433,41.186034],[-8.613063,41.185872],[-8.613252,41.184594],[-8.613378,41.183694],[-8.613378,41.183757],[-8.613342,41.183694],[-8.613324,41.183667],[-8.613324,41.183631],[-8.613369,41.183478],[-8.61336,41.183487],[-8.613441,41.183199],[-8.613603,41.181903],[-8.613828,41.180112],[-8.614035,41.178267],[-8.614089,41.177799],[-8.614089,41.177007],[-8.613783,41.175486],[-8.613387,41.17419],[-8.612874,41.172984],[-8.612802,41.172867],[-8.612739,41.172264],[-8.612739,41.171139],[-8.612676,41.169492],[-8.611911,41.167701],[-8.611245,41.166],[-8.610867,41.164794],[-8.61084,41.164749],[-8.610858,41.164722],[-8.61102,41.163777],[-8.611056,41.162895],[-8.611047,41.162859],[-8.611308,41.161887],[-8.61138,41.161824],[-8.611389,41.161833],[-8.611452,41.16141],[-8.611803,41.15988],[-8.612199,41.158323],[-8.613117,41.156523],[-8.613288,41.155344],[-8.613297,41.154804],[-8.612955,41.153625],[-8.611956,41.153256],[-8.612082,41.15223],[-8.612109,41.151258],[-8.612073,41.150349],[-8.612118,41.149512],[-8.612136,41.148468],[-8.612172,41.148198],[-8.613027,41.148225],[-8.614377,41.148351],[-8.614899,41.14755],[-8.615664,41.147343],[-8.617032,41.14728],[-8.617878,41.147181],[-8.617797,41.146596],[-8.61777,41.146569],[-8.617707,41.146281],[-8.617707,41.146164],[-8.617707,41.146164],[-8.617734,41.146164],[-8.617725,41.146155],[-8.617716,41.146155],[-8.617716,41.146146],[-8.617725,41.146137],[-8.617725,41.146146]]"
8797,A,1377895829,"[[-8.622333,41.182587],[-8.623674,41.184873],[-8.623593,41.185863],[-8.624007,41.187393],[-8.625222,41.188635],[-8.625195,41.188059],[-8.625096,41.187933],[-8.625105,41.188068],[-8.624709,41.188257],[-8.624169,41.186835],[-8.623521,41.185647],[-8.621892,41.184882],[-8.619912,41.184351],[-8.617932,41.184072],[-8.616411,41.184234],[-8.615097,41.184099],[-8.613639,41.183811],[-8.613405,41.183811],[-8.613459,41.183181],[-8.613702,41.181228],[-8.6139,41.179392],[-8.614008,41.178717],[-8.614089,41.177286],[-8.613864,41.175747],[-8.613576,41.174415],[-8.613117,41.173578],[-8.612982,41.17311],[-8.612676,41.171904],[-8.612928,41.170275],[-8.612307,41.168331],[-8.611875,41.167287],[-8.611821,41.167278],[-8.611794,41.167206],[-8.611605,41.166342],[-8.611209,41.165433],[-8.610993,41.164938],[-8.610966,41.164785],[-8.611083,41.16375],[-8.611056,41.163237],[-8.611191,41.162355],[-8.610084,41.161536],[-8.609859,41.160726],[-8.609913,41.160564],[-8.609958,41.159385],[-8.610012,41.157612],[-8.609967,41.157468],[-8.610048,41.155965],[-8.610111,41.154003],[-8.610048,41.152356],[-8.610318,41.151519],[-8.610867,41.150493],[-8.611218,41.149575],[-8.611191,41.14809],[-8.611146,41.148],[-8.611092,41.147982],[-8.611695,41.147883],[-8.611938,41.147901],[-8.612244,41.148126],[-8.61228,41.148117],[-8.612307,41.148117],[-8.612523,41.14818]]"
14702,B,1386360190,"[[-8.609616,41.160384],[-8.609625,41.160402],[-8.609796,41.160411],[-8.610786,41.160564],[-8.611569,41.160861],[-8.611497,41.16123],[-8.610948,41.161662],[-8.609886,41.161527],[-8.609868,41.161554],[-8.609598,41.161491],[-8.607978,41.161149],[-8.607168,41.160996],[-8.60616,41.160825],[-8.604747,41.16051],[-8.604171,41.160969],[-8.604162,41.161041],[-8.604027,41.161329],[-8.604045,41.161914],[-8.603964,41.162022],[-8.603784,41.162202],[-8.603244,41.162625],[-8.602182,41.163444],[-8.601426,41.16402],[-8.601408,41.16402],[-8.601399,41.163993],[-8.601426,41.163993],[-8.601426,41.164002],[-8.601345,41.164047],[-8.601336,41.164065],[-8.601345,41.164092],[-8.601318,41.164101],[-8.601318,41.164092],[-8.601318,41.164083],[-8.601318,41.164074],[-8.601309,41.164065],[-8.601291,41.164065],[-8.6013,41.164065],[-8.600895,41.164326],[-8.599698,41.163399],[-8.599959,41.162346],[-8.600274,41.161563],[-8.600427,41.161212],[-8.60085,41.160024],[-8.600949,41.159862],[-8.601372,41.158782],[-8.602002,41.157252],[-8.602623,41.155668],[-8.603253,41.154597],[-8.604225,41.154714],[-8.604684,41.154417],[-8.604972,41.153562],[-8.606646,41.15358],[-8.608482,41.153616],[-8.609301,41.153481],[-8.609841,41.153625],[-8.610714,41.153553],[-8.610849,41.15358],[-8.610849,41.153616],[-8.610813,41.153634]]"
26850,B,1385855216,"[[-8.584344,41.16312],[-8.585379,41.162985],[-8.58699,41.163543],[-8.588835,41.164155],[-8.589456,41.164254],[-8.589582,41.164074],[-8.590428,41.163066],[-8.591994,41.161275],[-8.594262,41.160573],[-8.596566,41.160897],[-8.596629,41.160924],[-8.597826,41.161077],[-8.598249,41.161122],[-8.599905,41.161347],[-8.600076,41.161347],[-8.60013,41.161347],[-8.601381,41.161527],[-8.603406,41.161788],[-8.603973,41.16186],[-8.606187,41.16213],[-8.608257,41.1624],[-8.610102,41.162607],[-8.611218,41.16258],[-8.61138,41.161608],[-8.611713,41.159925],[-8.61219,41.158179],[-8.613072,41.156379],[-8.613198,41.155398],[-8.613234,41.155407],[-8.613288,41.155416],[-8.61336,41.155416],[-8.613414,41.155407],[-8.613351,41.155155],[-8.613387,41.154012],[-8.613396,41.15403]]"
27611,B,1374189810,"[[-8.609319,41.177241],[-8.60832,41.177025],[-8.608329,41.175819],[-8.607636,41.175252],[-8.60598,41.174136],[-8.605917,41.173893],[-8.605917,41.173875],[-8.605323,41.172669],[-8.604603,41.171382],[-8.606151,41.169483],[-8.606556,41.167476],[-8.607231,41.166477],[-8.60778,41.16564],[-8.608518,41.164857],[-8.608509,41.164596],[-8.608518,41.164587],[-8.608653,41.163804],[-8.609337,41.16222],[-8.609787,41.161041],[-8.609967,41.159439],[-8.610021,41.157459],[-8.610066,41.157333],[-8.610084,41.157315],[-8.610084,41.15727],[-8.610084,41.155713],[-8.610111,41.154012],[-8.610147,41.152257],[-8.610993,41.150853],[-8.610966,41.150385],[-8.611263,41.148801],[-8.611533,41.147019],[-8.610939,41.146002],[-8.610939,41.145597],[-8.610975,41.145291],[-8.61165,41.144562],[-8.613072,41.143563],[-8.614062,41.142834],[-8.614008,41.142258],[-8.613495,41.14143],[-8.613423,41.14143]]"
28000,A,1389401989,"[[-8.59005,41.175288],[-8.590365,41.175513],[-8.590959,41.175558],[-8.59086,41.174883],[-8.589564,41.173191],[-8.588214,41.172291],[-8.588007,41.17176],[-8.588844,41.170248],[-8.591058,41.168646],[-8.593497,41.167314],[-8.596188,41.166486],[-8.598294,41.165892],[-8.598897,41.164758],[-8.599833,41.162508],[-8.600436,41.161077],[-8.600895,41.159583],[-8.600994,41.15916],[-8.601705,41.157549],[-8.602407,41.156037],[-8.602947,41.154813],[-8.603262,41.154633],[-8.604504,41.154822],[-8.604918,41.154318],[-8.606421,41.153643],[-8.608923,41.153391],[-8.609607,41.153472],[-8.609823,41.1534],[-8.610102,41.151987],[-8.61075,41.150682],[-8.611101,41.148702],[-8.611254,41.148009],[-8.611281,41.148],[-8.61129,41.147973]]"
28085,C,1402136493,"[[-8.613018,41.181435],[-8.613018,41.181426],[-8.61273,41.18139],[-8.611497,41.181354],[-8.610012,41.181345],[-8.6094,41.181093],[-8.609355,41.179671],[-8.609274,41.177862],[-8.609076,41.177205],[-8.608068,41.17662],[-8.608473,41.175387],[-8.606952,41.175018],[-8.605917,41.173884],[-8.605917,41.173821],[-8.605863,41.173605],[-8.605368,41.17212],[-8.606124,41.171031],[-8.607015,41.170311],[-8.608437,41.169501],[-8.609733,41.16852],[-8.609301,41.167944],[-8.609283,41.167026],[-8.609292,41.165973],[-8.608473,41.165604],[-8.608518,41.164722],[-8.608554,41.164317],[-8.608959,41.163057],[-8.609364,41.162067],[-8.609535,41.161743],[-8.609913,41.160771],[-8.610012,41.1606],[-8.610012,41.160591],[-8.610012,41.16006],[-8.610039,41.158548],[-8.610048,41.157207],[-8.610057,41.155218],[-8.61012,41.153805],[-8.610138,41.151825],[-8.610876,41.150556],[-8.611236,41.149485],[-8.611218,41.149332],[-8.611038,41.149233],[-8.611029,41.149242],[-8.610912,41.149206],[-8.609688,41.149017],[-8.609355,41.149116],[-8.609319,41.149134],[-8.609022,41.148981],[-8.608293,41.148774],[-8.608275,41.148729],[-8.608275,41.148702],[-8.608041,41.148666],[-8.608059,41.148495],[-8.608131,41.148342]]"
