INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
2545,C,1385258184,"[[-8.607834,41.153598],[-8.608968,41.153616],[-8.60967,41.153679],[-8.609886,41.153679],[-8.609364,41.154174],[-8.609274,41.155956],[-8.609184,41.157216],[-8.608833,41.157765],[-8.607879,41.159412],[-8.606322,41.16402],[-8.606178,41.164425],[-8.606412,41.16699],[-8.606061,41.169402],[-8.604315,41.171652],[-8.606259,41.17302],[-8.609553,41.174208],[-8.613486,41.174577],[-8.618202,41.173893],[-8.622738,41.173443],[-8.627292,41.172984],[-8.632296,41.172048],[-8.636724,41.170932],[-8.640315,41.168754],[-8.643177,41.168142],[-8.645202,41.169753],[-8.64792,41.171868],[-8.651169,41.174586],[-8.654085,41.17707],[-8.655525,41.178438],[-8.657208,41.18004],[-8.658954,41.181291],[-8.661069,41.183487],[-8.662059,41.185332]]"
3312,C,1389339575,"[[-8.608662,41.167341],[-8.60823,41.166963],[-8.60805,41.166531],[-8.609922,41.166756],[-8.610921,41.167242],[-8.611335,41.167386],[-8.611632,41.167152],[-8.611632,41.167152],[-8.611641,41.167134],[-8.611911,41.16735],[-8.612604,41.169024],[-8.612865,41.170779],[-8.612694,41.171598],[-8.612667,41.1723],[-8.613216,41.17392],[-8.613576,41.174829],[-8.615223,41.17446],[-8.61849,41.173956],[-8.622099,41.173542],[-8.625843,41.173146],[-8.629443,41.172615],[-8.632377,41.172021],[-8.6355,41.171355],[-8.63811,41.170239],[-8.640468,41.168655],[-8.643294,41.168295],[-8.643483,41.169384],[-8.642133,41.170644],[-8.643105,41.170401],[-8.644932,41.171301],[-8.646813,41.172813],[-8.648955,41.174541],[-8.65044,41.175783],[-8.651727,41.176287],[-8.653356,41.175054],[-8.654949,41.173245],[-8.656281,41.171652],[-8.65656,41.171355],[-8.656596,41.171319],[-8.657406,41.170302]]"
3711,B,1374237722,"[[-8.619912,41.148045],[-8.620047,41.147901],[-8.620776,41.147406],[-8.622126,41.147658],[-8.624151,41.148234],[-8.625645,41.149557],[-8.626086,41.152365],[-8.626608,41.154237],[-8.626869,41.154939],[-8.627382,41.155614],[-8.627499,41.155686],[-8.628057,41.156334],[-8.628453,41.15727],[-8.628066,41.157693],[-8.628192,41.158494],[-8.628615,41.160042],[-8.628129,41.16159],[-8.627661,41.162967],[-8.62767,41.163048],[-8.627535,41.163426],[-8.627247,41.164362],[-8.62722,41.16438],[-8.627211,41.16438],[-8.627157,41.16456],[-8.628696,41.164938],[-8.631045,41.164983],[-8.633079,41.164038],[-8.635194,41.163939],[-8.636733,41.164452],[-8.639199,41.164848],[-8.641278,41.166513],[-8.643411,41.168295],[-8.645967,41.170383],[-8.648838,41.172768],[-8.651142,41.174676],[-8.652546,41.175756],[-8.652861,41.17608],[-8.653509,41.176665],[-8.65377,41.176872],[-8.653977,41.177043],[-8.654301,41.177367],[-8.654661,41.177673],[-8.65476,41.177736],[-8.654823,41.177781],[-8.654904,41.17788],[-8.654193,41.178366],[-8.652438,41.179059],[-8.652402,41.179095],[-8.652294,41.179158],[-8.650953,41.179914],[-8.650098,41.180409],[-8.649054,41.18103],[-8.648901,41.181174],[-8.649171,41.181147],[-8.649171,41.181138],[-8.650026,41.180733],[-8.651088,41.181606],[-8.651241,41.181831],[-8.65125,41.181849],[-8.651259,41.181849]]"
4362,C,1402190413,"[[-8.685081,41.173848],[-8.686341,41.173668],[-8.688348,41.173614],[-8.689158,41.173299],[-8.68743,41.173407],[-8.685567,41.173515],[-8.68383,41.173488],[-8.681085,41.172237],[-8.677737,41.171562],[-8.674488,41.172615],[-8.671851,41.174424],[-8.670879,41.17545],[-8.670528,41.1759],[-8.66826,41.176746],[-8.666838,41.178942],[-8.663769,41.178717],[-8.662149,41.176908],[-8.658504,41.177205],[-8.656002,41.177736],[-8.65431,41.176854],[-8.651556,41.174703],[-8.648541,41.1723],[-8.645553,41.169879],[-8.642466,41.167305],[-8.640378,41.165568],[-8.641143,41.164884],[-8.642502,41.165046],[-8.642502,41.165064],[-8.642952,41.164515],[-8.643546,41.162499],[-8.644905,41.162418],[-8.645058,41.162463],[-8.646048,41.16249],[-8.646507,41.161275]]"
4733,C,1387598734,"[[-8.605962,41.146803],[-8.608365,41.147505],[-8.608491,41.147451],[-8.608959,41.147757],[-8.610543,41.147937],[-8.610768,41.147847],[-8.611839,41.14782],[-8.621514,41.14746],[-8.623116,41.147991],[-8.62542,41.148873],[-8.626077,41.151879],[-8.625987,41.152032],[-8.626095,41.1525],[-8.627427,41.152653],[-8.630271,41.152671],[-8.633808,41.151645],[-8.636256,41.151294],[-8.639658,41.151438],[-8.640468,41.151456],[-8.642295,41.151735],[-8.644995,41.154498],[-8.646957,41.158215],[-8.649351,41.161626],[-8.646363,41.165001],[-8.642556,41.166549],[-8.640594,41.167287],[-8.64252,41.1678],[-8.643357,41.169456],[-8.642061,41.170914],[-8.643069,41.172696],[-8.645328,41.174532],[-8.647983,41.176719],[-8.649666,41.178096],[-8.649126,41.178564],[-8.648505,41.178699],[-8.647119,41.178924],[-8.646039,41.179347],[-8.645904,41.179257],[-8.64594,41.179437]]"
5253,C,1404039012,"[[-8.607051,41.150295],[-8.607096,41.150277],[-8.607123,41.150205],[-8.608257,41.150187],[-8.609355,41.15034],[-8.609409,41.151123],[-8.609382,41.153985],[-8.609166,41.155704],[-8.606151,41.16447],[-8.606322,41.165901],[-8.606412,41.168124],[-8.605332,41.170464],[-8.605044,41.170779],[-8.605026,41.170788],[-8.604864,41.170986],[-8.604486,41.172498],[-8.607132,41.172984],[-8.609823,41.174226],[-8.613441,41.174559],[-8.617536,41.173983],[-8.621127,41.173623],[-8.624439,41.173272],[-8.628075,41.172876],[-8.631801,41.172111],[-8.635221,41.171391],[-8.638254,41.170131],[-8.640702,41.168529],[-8.643132,41.16816],[-8.644518,41.169231],[-8.646633,41.170887],[-8.648955,41.172777],[-8.651385,41.174766],[-8.653518,41.176629],[-8.654832,41.177736],[-8.654895,41.177826],[-8.654184,41.178357],[-8.652528,41.179194],[-8.652861,41.181102],[-8.653176,41.181975],[-8.654211,41.181867],[-8.654382,41.181498],[-8.654229,41.180895],[-8.654211,41.180886],[-8.654211,41.180886],[-8.654202,41.180868]]"
6850,B,1396060096,"[[-8.61255,41.146047],[-8.61255,41.14602],[-8.611398,41.146101],[-8.611056,41.147244],[-8.610705,41.148585],[-8.610561,41.148927],[-8.610561,41.148918],[-8.610246,41.149539],[-8.610246,41.15061],[-8.60985,41.151087],[-8.609913,41.151951],[-8.609967,41.153634],[-8.609193,41.155173],[-8.609193,41.156919],[-8.609157,41.157252],[-8.609148,41.157252],[-8.608662,41.15844],[-8.607951,41.160051],[-8.607564,41.160861],[-8.607519,41.160861],[-8.607492,41.160861],[-8.607492,41.16087],[-8.606916,41.161968],[-8.606889,41.162103],[-8.606988,41.162229],[-8.60913,41.162517],[-8.611065,41.162805],[-8.613216,41.163039],[-8.61615,41.163399],[-8.616168,41.163354],[-8.616357,41.163336],[-8.619048,41.163687],[-8.620506,41.163885],[-8.620479,41.163885],[-8.621649,41.164047],[-8.625204,41.164452],[-8.6292,41.164974],[-8.632539,41.164227],[-8.635347,41.16393],[-8.636184,41.164227],[-8.636787,41.164434],[-8.639757,41.165199],[-8.64279,41.167737],[-8.646597,41.170869],[-8.650692,41.174244],[-8.654031,41.177097],[-8.655651,41.178591],[-8.657379,41.180265],[-8.659809,41.182011],[-8.661888,41.184648],[-8.661015,41.1858],[-8.660097,41.187033],[-8.660655,41.188698],[-8.659179,41.18886],[-8.658099,41.189148],[-8.658117,41.189139]]"
6986,B,1379095592,"[[-8.611101,41.149251],[-8.611056,41.149125],[-8.610777,41.149098],[-8.610795,41.149125],[-8.610426,41.149233],[-8.610084,41.149782],[-8.610129,41.15052],[-8.610102,41.150709],[-8.609472,41.151519],[-8.60994,41.15268],[-8.609841,41.153913],[-8.609094,41.155128],[-8.609175,41.155713],[-8.609211,41.15574],[-8.609211,41.156289],[-8.609193,41.156667],[-8.609193,41.15673],[-8.609202,41.15673],[-8.609211,41.15682],[-8.609094,41.15745],[-8.608977,41.157666],[-8.608716,41.158143],[-8.60823,41.159124],[-8.607996,41.15979],[-8.607555,41.160636],[-8.606448,41.163471],[-8.606394,41.163696],[-8.606223,41.16438],[-8.606331,41.165289],[-8.606439,41.166216],[-8.606457,41.167917],[-8.605989,41.169618],[-8.605431,41.170302],[-8.605449,41.170293],[-8.605404,41.170329],[-8.604378,41.171625],[-8.605368,41.172948],[-8.607402,41.173065],[-8.610003,41.174289],[-8.613468,41.174532],[-8.617851,41.173929],[-8.622171,41.173488],[-8.626851,41.17302],[-8.631558,41.172201],[-8.635023,41.17149],[-8.638254,41.170185],[-8.641053,41.168466],[-8.643645,41.168592],[-8.642862,41.169996],[-8.642421,41.170671],[-8.644293,41.170752],[-8.646453,41.172516],[-8.648514,41.174199],[-8.650395,41.17572],[-8.651655,41.176368],[-8.65305,41.175342],[-8.653878,41.174577],[-8.6544,41.173974],[-8.654454,41.173947],[-8.654463,41.173947],[-8.654445,41.173947]]"
7300,B,1393505368,"[[-8.630172,41.157468],[-8.630163,41.157477],[-8.630163,41.157459],[-8.629929,41.157342],[-8.628858,41.157135],[-8.628462,41.157108],[-8.628021,41.157864],[-8.62848,41.158773],[-8.628696,41.159628],[-8.628543,41.160141],[-8.6283,41.160951],[-8.627841,41.162238],[-8.627418,41.163561],[-8.627139,41.16456],[-8.627148,41.164533],[-8.627157,41.164524],[-8.627562,41.164785],[-8.630352,41.165163],[-8.632296,41.164407],[-8.634528,41.163777],[-8.636661,41.164434],[-8.639397,41.164974],[-8.641917,41.167008],[-8.644986,41.169537],[-8.647893,41.172012],[-8.650647,41.174307],[-8.653185,41.176386],[-8.654094,41.177151],[-8.654139,41.177187],[-8.654508,41.17752],[-8.654625,41.177619],[-8.654679,41.177664],[-8.65467,41.177646],[-8.654796,41.177754],[-8.654895,41.177844],[-8.654166,41.178429],[-8.652726,41.178996],[-8.65278,41.180823],[-8.653095,41.181957],[-8.654004,41.181903],[-8.654346,41.181291],[-8.654256,41.180895],[-8.654265,41.180886],[-8.654265,41.180886],[-8.654265,41.180877],[-8.654265,41.180877],[-8.654265,41.180877],[-8.654265,41.180877],[-8.654265,41.180868]]"
8972,B,1392292035,"[[-8.584272,41.163147],[-8.584281,41.163138],[-8.58447,41.163057],[-8.584803,41.16294],[-8.584893,41.162913],[-8.585991,41.163219],[-8.587764,41.163768],[-8.588952,41.164182],[-8.588916,41.164173],[-8.589168,41.164299],[-8.588898,41.165235],[-8.588763,41.165496],[-8.588313,41.166729],[-8.587638,41.16825],[-8.587557,41.16834],[-8.587566,41.168331],[-8.587584,41.168331],[-8.588619,41.168817],[-8.590752,41.169294],[-8.593776,41.171265],[-8.597601,41.171697],[-8.601822,41.171337],[-8.606097,41.172111],[-8.60958,41.1741],[-8.613873,41.174487],[-8.618292,41.173866],[-8.62227,41.173461],[-8.626554,41.173092],[-8.630595,41.17239],[-8.633583,41.171778],[-8.636697,41.17095],[-8.639226,41.169474],[-8.641917,41.168322],[-8.643636,41.168538],[-8.645886,41.170374],[-8.648064,41.172156],[-8.650197,41.173893],[-8.652258,41.175567],[-8.653986,41.177025],[-8.654949,41.177916],[-8.654184,41.178411],[-8.652528,41.179185],[-8.652771,41.180931],[-8.653194,41.181984],[-8.653707,41.181885],[-8.653644,41.18157],[-8.653536,41.181084],[-8.653212,41.181057],[-8.65296,41.181066],[-8.652807,41.18067],[-8.652654,41.179941],[-8.652618,41.179563],[-8.6526,41.179563],[-8.652618,41.179545],[-8.652708,41.179113],[-8.652744,41.179113],[-8.652735,41.179113],[-8.652726,41.179122],[-8.652717,41.179131],[-8.652771,41.179059]]"
