INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
5941,B,1381312235,"[[-8.639946,41.159745],[-8.640153,41.159781],[-8.640531,41.159871],[-8.641152,41.160033],[-8.641521,41.160528],[-8.640711,41.161266],[-8.639712,41.162274],[-8.639181,41.162706],[-8.638515,41.163102],[-8.637435,41.163957],[-8.637003,41.164353],[-8.637687,41.164776],[-8.638983,41.165289],[-8.640198,41.165829],[-8.640423,41.167728],[-8.638956,41.16942],[-8.635923,41.171094],[-8.631981,41.172003],[-8.627823,41.172732],[-8.624052,41.172705],[-8.622054,41.173164],[-8.622342,41.176206],[-8.622072,41.17959],[-8.619435,41.181633],[-8.616429,41.182965],[-8.61417,41.183172],[-8.613549,41.183199],[-8.611614,41.183703],[-8.609994,41.184315],[-8.609931,41.18436],[-8.609202,41.184549],[-8.60652,41.18445],[-8.604027,41.183892],[-8.602227,41.183424],[-8.601372,41.183127],[-8.601579,41.182695],[-8.601687,41.182704],[-8.601867,41.182659],[-8.601903,41.182632],[-8.60184,41.182659]]"
9461,C,1389795755,"[[-8.627679,41.157711],[-8.627643,41.15772],[-8.627697,41.157702],[-8.628012,41.157909],[-8.627373,41.158692],[-8.625339,41.159574],[-8.623764,41.160177],[-8.622198,41.160429],[-8.621118,41.160456],[-8.621001,41.161446],[-8.620839,41.162436],[-8.620929,41.162472],[-8.620767,41.162904],[-8.62065,41.163678],[-8.62065,41.163678],[-8.620659,41.163678],[-8.62065,41.163696],[-8.620524,41.164713],[-8.620335,41.165946],[-8.620173,41.166945],[-8.620092,41.167476],[-8.619606,41.168016],[-8.619534,41.168889],[-8.618238,41.1696],[-8.617149,41.170284],[-8.61579,41.170734],[-8.614413,41.171175],[-8.61327,41.17167],[-8.613171,41.171778],[-8.613135,41.171814],[-8.613144,41.171841],[-8.613153,41.171859],[-8.613162,41.171859],[-8.61318,41.171904],[-8.612658,41.171994],[-8.61273,41.172534],[-8.613027,41.173254],[-8.613225,41.173659],[-8.613234,41.174388],[-8.613684,41.175234],[-8.613738,41.175216],[-8.614035,41.17599],[-8.613261,41.176476],[-8.611839,41.176647],[-8.61066,41.176917],[-8.610606,41.176935],[-8.610606,41.176935],[-8.610597,41.176935],[-8.610588,41.176926],[-8.610588,41.176926],[-8.610588,41.176917]]"
19684,B,1383157281,"[[-8.612424,41.146092],[-8.612397,41.146092],[-8.612289,41.145939],[-8.612109,41.145984],[-8.612082,41.146029],[-8.611569,41.146092],[-8.611155,41.14674],[-8.610957,41.14764],[-8.611011,41.147667],[-8.61102,41.147685],[-8.611038,41.147838],[-8.610849,41.148432],[-8.610399,41.149359],[-8.610327,41.149458],[-8.610255,41.15052],[-8.61012,41.150655],[-8.610084,41.150682],[-8.610084,41.150691],[-8.609985,41.150835],[-8.609517,41.151393],[-8.609598,41.151663],[-8.609985,41.152239],[-8.609967,41.15322],[-8.609238,41.154705],[-8.609247,41.155767],[-8.609238,41.156487],[-8.609202,41.157162],[-8.60868,41.158323],[-8.608374,41.158989],[-8.608185,41.159367],[-8.608041,41.159682],[-8.607987,41.159889],[-8.607969,41.159979],[-8.607717,41.160438],[-8.607654,41.160573],[-8.607564,41.16078],[-8.607528,41.160825],[-8.606682,41.162859],[-8.606601,41.163174],[-8.606601,41.163201],[-8.606592,41.16321],[-8.606538,41.16339],[-8.606511,41.163543],[-8.606268,41.164371],[-8.606241,41.164551],[-8.606313,41.165037],[-8.606331,41.165091],[-8.606331,41.165109],[-8.606358,41.165271],[-8.606439,41.16699],[-8.606322,41.169105],[-8.604801,41.17104],[-8.604198,41.172417],[-8.604225,41.172417],[-8.604234,41.172408],[-8.604369,41.172534],[-8.605152,41.172957],[-8.605305,41.172993],[-8.605305,41.173002],[-8.605305,41.173002],[-8.605296,41.173011],[-8.605287,41.173029],[-8.605503,41.173101],[-8.605944,41.174145],[-8.60697,41.175099],[-8.608167,41.17536],[-8.608248,41.175999],[-8.607897,41.17698],[-8.60913,41.177403],[-8.609247,41.178546],[-8.609283,41.179554],[-8.609328,41.180544],[-8.609373,41.181417],[-8.609427,41.182434],[-8.609454,41.182974],[-8.609508,41.184126],[-8.609508,41.184162],[-8.609517,41.184324],[-8.610984,41.184144],[-8.612568,41.183532],[-8.612739,41.183478],[-8.612739,41.183487]]"
19994,B,1387783032,"[[-8.617653,41.146092],[-8.617635,41.146056],[-8.617617,41.146047],[-8.617383,41.145111],[-8.61597,41.145282],[-8.613945,41.146065],[-8.612343,41.146047],[-8.611182,41.146542],[-8.611056,41.147541],[-8.610993,41.147631],[-8.610894,41.147757],[-8.610597,41.148891],[-8.610174,41.150556],[-8.610174,41.150745],[-8.610075,41.150943],[-8.609643,41.15133],[-8.610021,41.152041],[-8.610021,41.153121],[-8.609256,41.155425],[-8.609067,41.157972],[-8.607717,41.160555],[-8.606313,41.16528],[-8.606367,41.165559],[-8.60643,41.167656],[-8.605809,41.169762],[-8.604126,41.171913],[-8.605521,41.173236],[-8.605944,41.174334],[-8.607681,41.17536],[-8.608104,41.176287],[-8.608293,41.177133],[-8.609121,41.178078],[-8.609283,41.180292],[-8.609445,41.18283],[-8.609445,41.184252],[-8.608518,41.184648],[-8.606133,41.184333],[-8.60436,41.18391]]"
24558,A,1392030871,"[[-8.608005,41.162391],[-8.608005,41.1624],[-8.608014,41.1624],[-8.608023,41.162409],[-8.608023,41.1624],[-8.608014,41.162391],[-8.608005,41.162409],[-8.607996,41.162427],[-8.608419,41.162571],[-8.609832,41.162661],[-8.610552,41.162796],[-8.610579,41.16276],[-8.610606,41.162742],[-8.610642,41.162679],[-8.611137,41.162715],[-8.611164,41.163048],[-8.611038,41.164137],[-8.611047,41.164317],[-8.611011,41.164947],[-8.61138,41.166162],[-8.611767,41.166864],[-8.611875,41.167179],[-8.612424,41.168619],[-8.612946,41.170149],[-8.612829,41.171058],[-8.612667,41.171418],[-8.612658,41.172345],[-8.612649,41.172435],[-8.613144,41.17311],[-8.613279,41.173488],[-8.613342,41.174469],[-8.61381,41.175315],[-8.614881,41.175603],[-8.616537,41.175252],[-8.616888,41.174694],[-8.617932,41.174631],[-8.617995,41.174595],[-8.61804,41.174577],[-8.61804,41.174559],[-8.618049,41.174532],[-8.618049,41.174514],[-8.618058,41.174496],[-8.618067,41.174496],[-8.618058,41.174478],[-8.618031,41.174469],[-8.618022,41.174469],[-8.618022,41.17446],[-8.61804,41.174145],[-8.617509,41.174577]]"
27743,B,1392402713,"[[-8.612604,41.146011],[-8.612604,41.145984],[-8.612595,41.145993],[-8.612613,41.145984],[-8.612532,41.146011],[-8.612505,41.145975],[-8.612442,41.145948],[-8.612307,41.146002],[-8.612181,41.146074],[-8.612082,41.146119],[-8.612046,41.146056],[-8.612082,41.146119],[-8.612028,41.146155],[-8.611956,41.146227],[-8.611866,41.146209],[-8.611866,41.146173],[-8.611884,41.146173],[-8.611848,41.146137],[-8.61156,41.146227],[-8.611245,41.147136],[-8.610894,41.148585],[-8.610183,41.150196],[-8.610012,41.150835],[-8.609517,41.151384],[-8.609913,41.15205],[-8.609922,41.153418],[-8.610012,41.153499],[-8.609868,41.154525],[-8.609535,41.155875],[-8.6094,41.156838],[-8.609373,41.157162],[-8.609067,41.158035],[-8.608824,41.159034],[-8.608662,41.15916],[-8.608392,41.159277],[-8.608212,41.159511],[-8.60814,41.159547],[-8.608113,41.159619],[-8.608068,41.1597],[-8.608077,41.159754],[-8.607798,41.16024],[-8.607699,41.160528],[-8.6076,41.160843],[-8.606421,41.164884],[-8.606583,41.166297],[-8.60652,41.167197],[-8.606529,41.168466],[-8.605656,41.169942],[-8.60517,41.170572],[-8.605134,41.170635],[-8.604324,41.171661],[-8.605035,41.172849],[-8.607069,41.17293],[-8.608707,41.173875],[-8.611056,41.174559],[-8.613081,41.17482],[-8.613504,41.174991],[-8.61372,41.17545],[-8.613972,41.176026],[-8.613801,41.176719],[-8.614098,41.176998],[-8.614269,41.17743],[-8.614071,41.178006],[-8.614017,41.17815],[-8.613828,41.178204],[-8.613774,41.178276],[-8.613882,41.178294],[-8.613657,41.178141],[-8.613693,41.178195]]"
29332,B,1400388844,"[[-8.611173,41.149404],[-8.610678,41.149242],[-8.61048,41.149269],[-8.610309,41.150448],[-8.609679,41.151654],[-8.610048,41.152905],[-8.60922,41.154624],[-8.609193,41.157117],[-8.608284,41.159052],[-8.607429,41.160726],[-8.606322,41.164569],[-8.606484,41.167665],[-8.605575,41.170158],[-8.604999,41.170851],[-8.604999,41.170833],[-8.604234,41.172156],[-8.607213,41.172966],[-8.61156,41.174514],[-8.617383,41.174001],[-8.622135,41.174244],[-8.622297,41.178357],[-8.622504,41.183064],[-8.623602,41.185557],[-8.623845,41.186241],[-8.624034,41.18769],[-8.625447,41.188905],[-8.623494,41.190237],[-8.620857,41.19111],[-8.618085,41.192496],[-8.616348,41.192892],[-8.617446,41.193729],[-8.616897,41.195979],[-8.615871,41.197131]]"
30576,B,1375722535,"[[-8.62821,41.157459],[-8.62821,41.157477],[-8.627967,41.157954],[-8.627697,41.158557],[-8.626158,41.159214],[-8.623899,41.160078],[-8.622036,41.160384],[-8.621145,41.160528],[-8.621055,41.161113],[-8.619984,41.161833],[-8.618661,41.162472],[-8.617275,41.162427],[-8.615025,41.162229],[-8.614539,41.162148],[-8.614521,41.162103],[-8.614494,41.162094],[-8.614053,41.162004],[-8.612334,41.161851],[-8.61174,41.161806],[-8.611263,41.162184],[-8.611227,41.162346],[-8.611119,41.162823],[-8.611029,41.163714],[-8.61102,41.164335],[-8.610111,41.164515],[-8.607672,41.164425],[-8.606385,41.164335],[-8.606241,41.164614],[-8.606286,41.16474],[-8.606322,41.164758],[-8.606295,41.164911],[-8.606007,41.165424],[-8.604027,41.165442],[-8.602443,41.165658],[-8.601696,41.166378],[-8.601642,41.166945],[-8.600499,41.167107],[-8.59851,41.167035],[-8.597322,41.166846],[-8.596593,41.167431],[-8.595144,41.16789],[-8.593713,41.168394],[-8.593533,41.168475],[-8.593515,41.168493],[-8.593515,41.168493]]"
31762,B,1382787294,"[[-8.607087,41.150241],[-8.607303,41.15007],[-8.608572,41.150439],[-8.609562,41.150673],[-8.609616,41.151321],[-8.609598,41.151366],[-8.609472,41.151546],[-8.610012,41.152806],[-8.609553,41.154489],[-8.609283,41.156685],[-8.608428,41.159007],[-8.607447,41.161266],[-8.60634,41.163975],[-8.606286,41.164083],[-8.606358,41.165145],[-8.606331,41.165172],[-8.606322,41.165172],[-8.606457,41.166432],[-8.60643,41.168781],[-8.604837,41.171058],[-8.605125,41.172912],[-8.607861,41.17338],[-8.611182,41.174613],[-8.613693,41.175045],[-8.614629,41.175657],[-8.617311,41.175297],[-8.619435,41.175009],[-8.620272,41.175135],[-8.620182,41.176467],[-8.621874,41.177061],[-8.623593,41.177511],[-8.624556,41.177754],[-8.625015,41.177187],[-8.625069,41.177214],[-8.625132,41.177178]]"
38419,B,1395263115,"[[-8.606385,41.144814],[-8.606403,41.144769],[-8.60706,41.144967],[-8.607357,41.145318],[-8.60706,41.146362],[-8.606889,41.146578],[-8.61057,41.148756],[-8.609391,41.151285],[-8.609985,41.15277],[-8.609454,41.155074],[-8.60868,41.158638],[-8.606367,41.164497],[-8.606448,41.164983],[-8.606466,41.16546],[-8.606493,41.167611],[-8.605494,41.170194],[-8.604135,41.172075],[-8.607762,41.173605],[-8.611731,41.174847],[-8.613522,41.174955],[-8.614215,41.175702],[-8.61498,41.176035],[-8.615493,41.176395],[-8.615781,41.176674],[-8.615952,41.17662],[-8.616096,41.176521],[-8.616123,41.176458],[-8.616114,41.176449]]"
