INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
679,A,1382272470,"[[-8.60715,41.145606],[-8.607213,41.145759],[-8.607006,41.146434],[-8.606925,41.146713],[-8.607096,41.146992],[-8.608518,41.147307],[-8.608959,41.147478],[-8.611164,41.147847],[-8.612901,41.148153],[-8.622432,41.147712],[-8.62533,41.148648],[-8.625906,41.150592],[-8.626221,41.152635],[-8.627499,41.152473],[-8.629713,41.152581],[-8.632143,41.152716],[-8.633862,41.151249],[-8.636868,41.151069],[-8.639712,41.151267],[-8.640441,41.151357],[-8.642187,41.151627],[-8.644257,41.153166],[-8.645859,41.156523],[-8.648631,41.160186],[-8.648505,41.163597],[-8.645265,41.165325],[-8.641674,41.167152],[-8.641143,41.166783],[-8.642952,41.167962],[-8.645229,41.169744],[-8.64828,41.17221],[-8.651646,41.174937],[-8.6553,41.17788],[-8.659251,41.18112],[-8.662626,41.183892],[-8.665362,41.186142],[-8.667099,41.188887],[-8.66646,41.191506],[-8.665407,41.194809],[-8.661825,41.197743],[-8.657415,41.200884],[-8.652645,41.202153],[-8.649828,41.201856],[-8.651196,41.204358],[-8.651502,41.208498],[-8.653257,41.213124],[-8.656596,41.217471],[-8.660385,41.221422],[-8.663976,41.225175],[-8.667549,41.228235],[-8.667432,41.231502],[-8.666964,41.234499],[-8.6679,41.237082],[-8.669268,41.238855],[-8.670474,41.238387],[-8.67033,41.237712],[-8.670321,41.237721],[-8.670285,41.237739],[-8.670222,41.237757]]"
2089,C,1373020525,"[[-8.623746,41.191308],[-8.622207,41.191011],[-8.620425,41.191389],[-8.618598,41.190984],[-8.616672,41.19084],[-8.614962,41.190687],[-8.613828,41.190579],[-8.612604,41.190309],[-8.611074,41.190066],[-8.609661,41.19003],[-8.608491,41.191461],[-8.606493,41.190705],[-8.604648,41.189958],[-8.601804,41.189427],[-8.600364,41.18814],[-8.597952,41.187663],[-8.597349,41.187627],[-8.597493,41.187681],[-8.597565,41.187636],[-8.599509,41.187672],[-8.600184,41.18868],[-8.599176,41.188896],[-8.598339,41.189184],[-8.596908,41.188446],[-8.595576,41.187411],[-8.594919,41.186736],[-8.594919,41.185224],[-8.592705,41.185152],[-8.591121,41.183964],[-8.590491,41.183001],[-8.590869,41.181696],[-8.590284,41.180319],[-8.589627,41.179959],[-8.589735,41.179932],[-8.591805,41.180571],[-8.593038,41.182695],[-8.594082,41.185503],[-8.594523,41.189463],[-8.591769,41.193117],[-8.588673,41.196726],[-8.586864,41.199282],[-8.587458,41.198454],[-8.591508,41.197518],[-8.596053,41.197338],[-8.601678,41.19903],[-8.608518,41.200614],[-8.616105,41.202036],[-8.623107,41.204979],[-8.62974,41.207292],[-8.636724,41.206095],[-8.643321,41.204223],[-8.649639,41.20326],[-8.651655,41.20704],[-8.652681,41.211639],[-8.655282,41.216031],[-8.658936,41.219919],[-8.662266,41.223411],[-8.665506,41.226795]]"
3479,B,1373212363,"[[-8.606358,41.144616],[-8.606547,41.144742],[-8.606853,41.145111],[-8.606916,41.146074],[-8.607015,41.146749],[-8.606988,41.146992],[-8.608194,41.147424],[-8.608275,41.147514],[-8.60913,41.147847],[-8.609787,41.14791],[-8.610507,41.147838],[-8.610669,41.148585],[-8.610543,41.149035],[-8.610192,41.149926],[-8.610183,41.15052],[-8.609616,41.15142],[-8.609958,41.152725],[-8.609796,41.154165],[-8.609427,41.155866],[-8.608806,41.157864],[-8.608419,41.159484],[-8.60616,41.164569],[-8.606385,41.16699],[-8.606115,41.169366],[-8.604864,41.170941],[-8.604612,41.172714],[-8.606979,41.173002],[-8.609301,41.174109],[-8.612658,41.174622],[-8.616789,41.174073],[-8.621001,41.173641],[-8.624736,41.173272],[-8.628957,41.172732],[-8.633016,41.171886],[-8.636616,41.170977],[-8.639496,41.169285],[-8.642322,41.168268],[-8.643852,41.168682],[-8.645814,41.170239],[-8.648784,41.17266],[-8.652177,41.175486],[-8.655615,41.178141],[-8.658657,41.180589],[-8.661456,41.182956],[-8.664057,41.18508],[-8.665938,41.186673],[-8.666937,41.188545],[-8.666946,41.190678],[-8.665821,41.193639],[-8.663508,41.196699],[-8.659674,41.199453],[-8.655183,41.201937],[-8.650899,41.201622],[-8.649954,41.203008],[-8.651574,41.206203],[-8.65188,41.210163],[-8.653608,41.21397],[-8.656434,41.217363],[-8.659773,41.220864],[-8.662851,41.22405],[-8.665515,41.226804],[-8.668053,41.229486],[-8.666775,41.232564],[-8.667486,41.235435],[-8.668197,41.238216],[-8.66961,41.23899],[-8.670411,41.238153],[-8.67033,41.23764],[-8.670213,41.237613]]"
6460,C,1382498583,"[[-8.612559,41.169267],[-8.61174,41.167377],[-8.610966,41.164686],[-8.611092,41.162013],[-8.6112,41.16195],[-8.611236,41.16177],[-8.609958,41.161716],[-8.60985,41.161626],[-8.60877,41.161329],[-8.60679,41.160897],[-8.605512,41.160348],[-8.605872,41.159151],[-8.604837,41.158548],[-8.604666,41.158152],[-8.604603,41.158089],[-8.604585,41.158053],[-8.604549,41.157999],[-8.604558,41.157918],[-8.604297,41.158242],[-8.604225,41.160024],[-8.603604,41.16015],[-8.601921,41.159727],[-8.600607,41.159304],[-8.598258,41.159043],[-8.596215,41.159718],[-8.593893,41.160447],[-8.592237,41.160987],[-8.590968,41.162301],[-8.589771,41.163687],[-8.589672,41.163759],[-8.588925,41.16501],[-8.587926,41.167467],[-8.587539,41.168358],[-8.588088,41.168916],[-8.59032,41.169033],[-8.593497,41.171139],[-8.594361,41.173983],[-8.593209,41.177835],[-8.593056,41.182443],[-8.594532,41.187024],[-8.593173,41.191128],[-8.590329,41.194989],[-8.587413,41.198715],[-8.586387,41.198679],[-8.590095,41.198211],[-8.593614,41.196924],[-8.598348,41.198139],[-8.60355,41.199399],[-8.609094,41.200758],[-8.615358,41.201838],[-8.621046,41.204124],[-8.62623,41.206392],[-8.631675,41.207319],[-8.637255,41.20596],[-8.642844,41.204385],[-8.647992,41.203251],[-8.651412,41.204763],[-8.651628,41.209236],[-8.653644,41.213979],[-8.657235,41.218164],[-8.661105,41.222223],[-8.664714,41.22603],[-8.668008,41.229162],[-8.666685,41.232798],[-8.667702,41.236056],[-8.668881,41.23872],[-8.670465,41.23854]]"
7923,B,1399815638,"[[-8.609373,41.151285],[-8.60931,41.151465],[-8.609616,41.151681],[-8.609859,41.151843],[-8.609877,41.15187],[-8.61084,41.151114],[-8.610975,41.150646],[-8.611272,41.150484],[-8.612028,41.149836],[-8.612226,41.148675],[-8.620893,41.147532],[-8.622747,41.147784],[-8.625132,41.148603],[-8.625906,41.150214],[-8.626185,41.151987],[-8.62722,41.152491],[-8.629533,41.152509],[-8.630712,41.15259],[-8.632521,41.152779],[-8.634573,41.151303],[-8.637156,41.151195],[-8.639505,41.15133],[-8.640171,41.151384],[-8.64144,41.151501],[-8.643177,41.152239],[-8.644806,41.154201],[-8.646039,41.156946],[-8.648334,41.159826],[-8.649027,41.16267],[-8.646903,41.164695],[-8.644005,41.165766],[-8.641926,41.167008],[-8.640765,41.166972],[-8.642556,41.167665],[-8.64477,41.169357],[-8.647506,41.171634],[-8.650782,41.174262],[-8.654094,41.176935],[-8.657298,41.1795],[-8.659728,41.181516],[-8.662365,41.183667],[-8.664615,41.185557],[-8.666721,41.187618],[-8.667387,41.190102],[-8.666001,41.192649],[-8.664642,41.195709],[-8.661123,41.198256],[-8.657118,41.201082],[-8.652474,41.202153],[-8.649792,41.201955],[-8.651124,41.204286],[-8.651457,41.207742],[-8.652645,41.211774],[-8.654931,41.215752],[-8.658279,41.219262],[-8.661492,41.222637],[-8.664597,41.225913],[-8.667864,41.228784],[-8.66718,41.231907],[-8.667063,41.234688],[-8.667954,41.237514],[-8.66961,41.239008],[-8.670276,41.237829],[-8.670132,41.237136],[-8.67015,41.237109],[-8.670114,41.2371],[-8.669997,41.237055],[-8.669934,41.237064],[-8.669862,41.237055],[-8.66979,41.237064],[-8.669772,41.237127],[-8.669727,41.237154],[-8.669709,41.237136],[-8.669718,41.237127]]"
11119,A,1401769005,"[[-8.606799,41.14575],[-8.606817,41.145831],[-8.606826,41.145894],[-8.606961,41.145867],[-8.606988,41.145966],[-8.607006,41.145993],[-8.607006,41.146038],[-8.606997,41.146497],[-8.606745,41.146911],[-8.607519,41.147424],[-8.608158,41.147505],[-8.609535,41.147694],[-8.610642,41.148207],[-8.610201,41.149566],[-8.609589,41.151213],[-8.609895,41.152545],[-8.609535,41.154309],[-8.609256,41.156496],[-8.6085,41.158818],[-8.607411,41.161167],[-8.606403,41.165019],[-8.606457,41.16807],[-8.605377,41.170482],[-8.605008,41.170869],[-8.604288,41.172372],[-8.607159,41.173236],[-8.610732,41.174568],[-8.615502,41.174307],[-8.620317,41.173749],[-8.62461,41.17329],[-8.629191,41.172687],[-8.633862,41.171688],[-8.637777,41.170437],[-8.640909,41.168448],[-8.643492,41.168376],[-8.645895,41.170347],[-8.648928,41.172822],[-8.652168,41.175423],[-8.655264,41.17788],[-8.658297,41.180373],[-8.661258,41.182821],[-8.663949,41.184999],[-8.666532,41.187267],[-8.667387,41.190093],[-8.66592,41.192982],[-8.663949,41.196213],[-8.66043,41.198706],[-8.656614,41.201334],[-8.652285,41.202108],[-8.649783,41.202207],[-8.651484,41.204952],[-8.651547,41.208876],[-8.653122,41.212827],[-8.655579,41.216409],[-8.6589,41.219874],[-8.661978,41.223114],[-8.665083,41.226363],[-8.668044,41.229333],[-8.66673,41.23269],[-8.667531,41.23548],[-8.668242,41.238261],[-8.669952,41.239098],[-8.670321,41.237721],[-8.670132,41.236848],[-8.670204,41.236812]]"
12581,A,1375947141,"[[-8.620974,41.149908],[-8.620956,41.149935],[-8.621001,41.149971],[-8.621046,41.150322],[-8.621748,41.150493],[-8.622918,41.150142],[-8.622945,41.149566],[-8.622819,41.148657],[-8.62272,41.147865],[-8.624052,41.148135],[-8.624943,41.148522],[-8.62542,41.14881],[-8.625816,41.15025],[-8.62605,41.151807],[-8.625942,41.151987],[-8.626014,41.152347],[-8.626104,41.152464],[-8.626896,41.152482],[-8.62821,41.152482],[-8.629623,41.152536],[-8.631765,41.152653],[-8.633646,41.15133],[-8.635176,41.15115],[-8.636742,41.151078],[-8.639451,41.151231],[-8.640027,41.151303],[-8.641638,41.151474],[-8.642673,41.151906],[-8.643582,41.152572],[-8.644473,41.153535],[-8.645121,41.15493],[-8.645301,41.155326],[-8.645283,41.155344],[-8.64531,41.155398],[-8.645328,41.155461],[-8.645364,41.155533],[-8.645364,41.155524],[-8.6454,41.15565],[-8.645517,41.155884],[-8.645724,41.156262],[-8.645832,41.156523],[-8.646003,41.156847],[-8.646435,41.157495],[-8.647209,41.158422],[-8.647551,41.158836],[-8.647947,41.159304],[-8.648622,41.160123],[-8.648802,41.160402],[-8.648946,41.160699],[-8.648928,41.160726],[-8.648991,41.160879],[-8.649153,41.161491],[-8.649198,41.161806],[-8.649261,41.161824],[-8.64936,41.161896],[-8.649441,41.161995],[-8.649585,41.162139],[-8.649801,41.16213],[-8.649774,41.16249],[-8.649531,41.162805],[-8.649459,41.162814],[-8.649171,41.163282],[-8.648136,41.164155],[-8.647002,41.164668],[-8.644824,41.165478],[-8.642529,41.16672],[-8.640756,41.167368],[-8.641449,41.166846],[-8.642808,41.167854],[-8.644446,41.169105],[-8.646993,41.171139],[-8.649927,41.173524],[-8.652996,41.17608],[-8.656326,41.17878],[-8.658738,41.180778],[-8.661087,41.182659],[-8.66385,41.184909],[-8.666343,41.187033],[-8.667279,41.189157],[-8.666469,41.191488],[-8.665479,41.194728],[-8.662302,41.197428],[-8.658531,41.200128],[-8.654328,41.202027],[-8.651115,41.20164],[-8.650269,41.202936],[-8.651664,41.20578],[-8.651781,41.209614],[-8.65368,41.214024],[-8.656713,41.21757],[-8.660124,41.221143],[-8.663121,41.224284],[-8.665956,41.227128],[-8.668062,41.229531],[-8.667108,41.232105],[-8.667189,41.234769],[-8.668053,41.237244],[-8.669574,41.23872],[-8.670087,41.239593],[-8.670708,41.238684],[-8.670375,41.237766],[-8.670078,41.236866],[-8.670042,41.236641],[-8.670114,41.236614],[-8.669655,41.236668]]"
16300,C,1394984399,"[[-8.575164,41.142906],[-8.574696,41.142744],[-8.574723,41.142681],[-8.574732,41.142645],[-8.574651,41.142798],[-8.57466,41.14278],[-8.574696,41.142744],[-8.574732,41.142699],[-8.574741,41.142681],[-8.574714,41.142735],[-8.574732,41.142681],[-8.574741,41.142672],[-8.574732,41.142699],[-8.574759,41.142672],[-8.574642,41.142816],[-8.575065,41.142816],[-8.575641,41.143032],[-8.575695,41.143491],[-8.575506,41.14368],[-8.57547,41.143707],[-8.57538,41.143815],[-8.5752,41.143869],[-8.573634,41.143869],[-8.574228,41.144067],[-8.576316,41.144274],[-8.577675,41.144886],[-8.578917,41.146092],[-8.580186,41.147046],[-8.579016,41.14881],[-8.579214,41.151303],[-8.581473,41.153247],[-8.582814,41.155173],[-8.582913,41.157351],[-8.582022,41.159682],[-8.581068,41.162049],[-8.581725,41.164308],[-8.583318,41.166351],[-8.58627,41.166954],[-8.588763,41.168214],[-8.59158,41.169879],[-8.594523,41.17203],[-8.593911,41.174865],[-8.593137,41.178168],[-8.592858,41.181579],[-8.593722,41.184864],[-8.594685,41.187789],[-8.593506,41.190777],[-8.591571,41.193477],[-8.589132,41.196195],[-8.587332,41.198841],[-8.58645,41.198589],[-8.589978,41.19822],[-8.593047,41.196942],[-8.597169,41.197761],[-8.601264,41.199021],[-8.605431,41.199903],[-8.609463,41.200857],[-8.613765,41.201487],[-8.617806,41.202747],[-8.621775,41.204511],[-8.625609,41.206194],[-8.629623,41.20731],[-8.634204,41.206869],[-8.638911,41.205474],[-8.643618,41.204196],[-8.648541,41.203206],[-8.651628,41.205447],[-8.651745,41.209533],[-8.653437,41.213502],[-8.656335,41.217219],[-8.659575,41.220621],[-8.662644,41.223843],[-8.665659,41.226939],[-8.668053,41.229828],[-8.66673,41.232843],[-8.667549,41.235534],[-8.668215,41.238234],[-8.670033,41.239089],[-8.670204,41.237622],[-8.670024,41.236848],[-8.670024,41.236884]]"
18058,C,1383477235,"[[-8.610471,41.143194],[-8.610453,41.143194],[-8.610129,41.14323],[-8.608545,41.143086],[-8.608464,41.143086],[-8.606358,41.142339],[-8.605098,41.143599],[-8.604585,41.144805],[-8.603505,41.145453],[-8.603469,41.14548],[-8.603244,41.145507],[-8.601399,41.145696],[-8.600373,41.145948],[-8.600454,41.146704],[-8.59932,41.147838],[-8.598987,41.148054],[-8.598771,41.148207],[-8.598654,41.14827],[-8.598663,41.148261],[-8.598663,41.148252],[-8.598312,41.148504],[-8.59851,41.149638],[-8.598051,41.150583],[-8.598366,41.150628],[-8.598618,41.150664],[-8.598501,41.150601],[-8.598483,41.150574],[-8.598465,41.150538],[-8.598492,41.150538],[-8.598519,41.150547],[-8.598564,41.150556],[-8.598609,41.150574],[-8.598672,41.15061],[-8.598717,41.150637],[-8.598744,41.150655],[-8.598654,41.15061],[-8.598618,41.150583],[-8.598591,41.150565],[-8.598555,41.150556],[-8.598582,41.150556],[-8.59842,41.150718],[-8.598249,41.150808],[-8.598015,41.150556],[-8.597205,41.151861],[-8.595936,41.154102],[-8.594694,41.15619],[-8.593461,41.158359],[-8.592255,41.160483],[-8.592039,41.160906],[-8.592057,41.160861],[-8.592066,41.160825],[-8.59104,41.162175],[-8.58996,41.163489],[-8.58897,41.165064],[-8.588187,41.167026],[-8.587647,41.168241],[-8.587611,41.168304],[-8.588259,41.16888],[-8.590086,41.168943],[-8.592579,41.170545],[-8.594775,41.172804],[-8.593605,41.175702],[-8.593047,41.179383],[-8.593389,41.18364],[-8.594757,41.187825],[-8.59293,41.19147],[-8.590365,41.194971],[-8.587458,41.19867],[-8.586216,41.198697],[-8.589573,41.198256],[-8.592813,41.196924],[-8.59743,41.197851],[-8.602578,41.199246],[-8.608176,41.200623],[-8.614044,41.201505],[-8.619516,41.203476],[-8.624916,41.205834],[-8.630613,41.207364],[-8.636472,41.206185],[-8.641548,41.204727],[-8.646336,41.203521],[-8.650332,41.203512],[-8.651628,41.206392],[-8.651925,41.210127],[-8.653698,41.214087],[-8.656785,41.217696],[-8.660385,41.221431],[-8.66394,41.225166],[-8.667414,41.228127],[-8.667558,41.23125],[-8.666649,41.233806],[-8.667774,41.23638],[-8.668647,41.238594],[-8.669754,41.239017],[-8.670375,41.238036],[-8.670213,41.23719],[-8.67024,41.237181],[-8.670249,41.237244],[-8.670231,41.237253],[-8.670213,41.237244],[-8.670168,41.237235],[-8.670087,41.237109]]"
21010,C,1383292021,"[[-8.634978,41.152572],[-8.636976,41.152896],[-8.63865,41.153436],[-8.638038,41.154633],[-8.637057,41.156595],[-8.636121,41.158404],[-8.636193,41.159322],[-8.637507,41.159394],[-8.638488,41.159529],[-8.640135,41.159817],[-8.640567,41.159925],[-8.64063,41.159907],[-8.642421,41.160258],[-8.643573,41.160411],[-8.643528,41.160366],[-8.643564,41.160366],[-8.643645,41.161086],[-8.643762,41.162238],[-8.644554,41.162346],[-8.644761,41.162472],[-8.644716,41.162508],[-8.64477,41.162454],[-8.644797,41.162409],[-8.644797,41.162427],[-8.645139,41.162508],[-8.64585,41.163093],[-8.645472,41.164524],[-8.643924,41.165244],[-8.643186,41.165172],[-8.643195,41.1651],[-8.642637,41.16501],[-8.640558,41.164668],[-8.639226,41.164686],[-8.63973,41.165469],[-8.640738,41.166414],[-8.640414,41.168097],[-8.639442,41.169006],[-8.6373,41.170455],[-8.634366,41.171409],[-8.631621,41.171985],[-8.628894,41.172543],[-8.625735,41.172939],[-8.622927,41.172093],[-8.622234,41.173983],[-8.622369,41.177034],[-8.622225,41.180166],[-8.622765,41.183505],[-8.624907,41.186727],[-8.626824,41.189589],[-8.628363,41.192964],[-8.627904,41.196735],[-8.627202,41.200362],[-8.626104,41.202819],[-8.622171,41.20281],[-8.61939,41.204682],[-8.620047,41.203746],[-8.623062,41.205024],[-8.626302,41.206437],[-8.630091,41.207301],[-8.634627,41.206716],[-8.639145,41.205375],[-8.643492,41.204196],[-8.64711,41.203386],[-8.650125,41.203458],[-8.651655,41.205888],[-8.651727,41.20956],[-8.653374,41.21334],[-8.655993,41.216814],[-8.659305,41.220243],[-8.662311,41.223429],[-8.665155,41.226489],[-8.668008,41.229216],[-8.667,41.232168],[-8.667189,41.23485],[-8.667981,41.237487],[-8.669385,41.238891],[-8.67051,41.238648],[-8.670078,41.237181],[-8.670105,41.236785],[-8.669979,41.236821],[-8.669979,41.23692],[-8.669952,41.236929],[-8.66997,41.236893],[-8.669961,41.236875],[-8.66997,41.236875],[-8.669934,41.236875],[-8.669925,41.236857],[-8.669934,41.23683],[-8.669889,41.236461]]"
