INDEX,CALL_TYPE,TIMESTAMP,POLYLINE
612,B,1400301576,"[[-8.600184,41.182695],[-8.599968,41.182731],[-8.59797,41.182218],[-8.597727,41.181129],[-8.598807,41.17887],[-8.599941,41.176629],[-8.599653,41.17446],[-8.598267,41.172192],[-8.597268,41.16996],[-8.597529,41.168187],[-8.598096,41.167017],[-8.597484,41.16654],[-8.598699,41.165559],[-8.600769,41.164416],[-8.601255,41.163939],[-8.602605,41.162976],[-8.603649,41.162022],[-8.604738,41.161824],[-8.60562,41.161932],[-8.607915,41.162274],[-8.609346,41.162166],[-8.609877,41.160672],[-8.60985,41.160537],[-8.610129,41.159889],[-8.610966,41.158269],[-8.611722,41.156865],[-8.612613,41.157144],[-8.612361,41.157621],[-8.612352,41.157738],[-8.612307,41.157909]]"
7386,C,1390239310,"[[-8.627301,41.15178],[-8.627148,41.15169],[-8.627076,41.151654],[-8.627049,41.151672],[-8.627022,41.151654],[-8.626995,41.151627],[-8.627022,41.151636],[-8.62704,41.151654],[-8.627148,41.151663],[-8.627121,41.151618],[-8.627148,41.151618],[-8.62722,41.151591],[-8.627175,41.151555],[-8.627139,41.151546],[-8.62713,41.151555],[-8.627157,41.151591],[-8.627184,41.151636],[-8.627193,41.151645],[-8.627013,41.151879],[-8.626626,41.152041],[-8.626284,41.152203],[-8.625285,41.152527],[-8.62416,41.152878],[-8.622387,41.152752],[-8.621244,41.15268],[-8.621082,41.152671],[-8.620974,41.1534],[-8.620875,41.154714],[-8.620938,41.155326],[-8.620965,41.155308],[-8.62101,41.155344],[-8.619993,41.155398],[-8.619462,41.155308],[-8.619237,41.155263],[-8.618283,41.155065],[-8.61642,41.15475],[-8.614656,41.154426],[-8.614098,41.154327],[-8.613873,41.154246],[-8.613855,41.15421],[-8.613828,41.154192],[-8.613297,41.154084],[-8.613297,41.153967],[-8.612523,41.153742],[-8.61201,41.15475],[-8.611965,41.156145],[-8.611191,41.15709],[-8.610318,41.15718],[-8.609274,41.157288],[-8.607609,41.157576],[-8.606817,41.158179],[-8.606169,41.159169],[-8.605143,41.158872],[-8.604819,41.1588],[-8.604585,41.158917],[-8.604576,41.159664],[-8.604675,41.159817],[-8.604657,41.159799],[-8.604504,41.160033],[-8.604351,41.160555],[-8.604189,41.160969],[-8.604126,41.161104],[-8.60409,41.161203],[-8.604108,41.161203],[-8.604117,41.161194],[-8.604108,41.161194],[-8.604099,41.161212],[-8.60409,41.161203],[-8.60409,41.161167],[-8.604081,41.161149],[-8.604081,41.16114],[-8.60409,41.161167],[-8.604099,41.161176],[-8.604126,41.161149],[-8.604081,41.161212],[-8.603955,41.161464],[-8.604063,41.161788],[-8.605035,41.161968],[-8.606601,41.162175],[-8.606691,41.162148],[-8.606952,41.162166],[-8.607852,41.162355],[-8.608842,41.16249],[-8.609823,41.162589],[-8.61021,41.162661],[-8.61093,41.162742],[-8.610984,41.162634],[-8.611002,41.162643],[-8.610984,41.162679],[-8.611182,41.162823],[-8.61102,41.163957],[-8.611047,41.164992],[-8.611362,41.165991],[-8.611515,41.16627],[-8.611848,41.16645],[-8.613396,41.166648],[-8.614863,41.167296]]"
11275,B,1384721726,"[[-8.606268,41.144409],[-8.606286,41.144472],[-8.606709,41.144661],[-8.607159,41.145066],[-8.607105,41.145912],[-8.606898,41.146677],[-8.606979,41.147028],[-8.608248,41.147397],[-8.609184,41.147595],[-8.61003,41.147748],[-8.610075,41.147703],[-8.610642,41.147865],[-8.610633,41.148855],[-8.610219,41.150142],[-8.609751,41.151078],[-8.609976,41.152131],[-8.609958,41.153508],[-8.609238,41.155083],[-8.609238,41.156712],[-8.608545,41.158665],[-8.607483,41.160942],[-8.606331,41.163966],[-8.606277,41.165037],[-8.606295,41.165199],[-8.606295,41.165217],[-8.606394,41.166135],[-8.606421,41.167053],[-8.606358,41.168979],[-8.604792,41.171004],[-8.604801,41.172912],[-8.605818,41.173722],[-8.60688,41.175036],[-8.608617,41.175396],[-8.609778,41.174649],[-8.608635,41.174226],[-8.608419,41.174091],[-8.608419,41.1741],[-8.608428,41.1741],[-8.608437,41.174109],[-8.608401,41.174118],[-8.608392,41.174109],[-8.608383,41.1741]]"
13718,C,1396473468,"[[-8.588079,41.177358],[-8.587953,41.177016],[-8.587512,41.176233],[-8.586018,41.175747],[-8.586666,41.174352],[-8.587665,41.172255],[-8.5887,41.170635],[-8.590599,41.168925],[-8.592813,41.167656],[-8.594082,41.167026],[-8.596161,41.166405],[-8.597853,41.165847],[-8.598807,41.165487],[-8.599482,41.165163],[-8.599824,41.164983],[-8.601273,41.163975],[-8.602749,41.162913],[-8.603136,41.162625],[-8.603766,41.162148],[-8.603784,41.162166],[-8.603919,41.162058],[-8.604981,41.162013],[-8.606853,41.162256],[-8.608752,41.16249],[-8.609022,41.162445],[-8.609022,41.162418],[-8.609445,41.162049],[-8.609661,41.161473],[-8.609958,41.160006],[-8.610021,41.158026],[-8.610003,41.157405],[-8.610057,41.157387],[-8.61012,41.15736],[-8.610363,41.156604],[-8.610291,41.155866],[-8.610192,41.15565]]"
17835,B,1387600530,"[[-8.61759,41.1462],[-8.617599,41.146182],[-8.617491,41.145552],[-8.61741,41.145075],[-8.616618,41.145012],[-8.615493,41.145552],[-8.614287,41.145984],[-8.613396,41.145957],[-8.612415,41.145984],[-8.612334,41.146002],[-8.611335,41.146263],[-8.610975,41.147685],[-8.610966,41.147712],[-8.610966,41.147739],[-8.610534,41.149062],[-8.610318,41.150322],[-8.609787,41.151159],[-8.610012,41.152545],[-8.609958,41.154156],[-8.610102,41.155137],[-8.610057,41.155164],[-8.610039,41.155182],[-8.61192,41.155191],[-8.611974,41.156568],[-8.612361,41.157594],[-8.611704,41.15988],[-8.611317,41.161617],[-8.611029,41.163093],[-8.611011,41.16411],[-8.611029,41.164209],[-8.611074,41.164875],[-8.61156,41.166468],[-8.613684,41.166819],[-8.616267,41.168214],[-8.617473,41.169708],[-8.618346,41.170572],[-8.618733,41.17086],[-8.618715,41.170959],[-8.618715,41.170977],[-8.618724,41.170977]]"
23916,B,1392153948,"[[-8.628363,41.157639],[-8.6283,41.157594],[-8.627949,41.157738],[-8.627877,41.157936],[-8.627283,41.158575],[-8.625186,41.159565],[-8.624898,41.159754],[-8.624916,41.159718],[-8.624358,41.159997],[-8.622261,41.160474],[-8.621091,41.160798],[-8.620173,41.16186],[-8.618292,41.162571],[-8.615772,41.162319],[-8.612991,41.161959],[-8.610435,41.16159],[-8.607987,41.161122],[-8.606988,41.161032],[-8.605278,41.160645],[-8.603739,41.160186],[-8.601552,41.159565],[-8.600724,41.160177],[-8.600085,41.161887],[-8.599365,41.163669],[-8.598555,41.163894],[-8.597907,41.163336],[-8.597997,41.162859],[-8.597979,41.162859],[-8.598006,41.162868],[-8.598015,41.162868]]"
32309,B,1375122200,"[[-8.600076,41.182695],[-8.600076,41.182695],[-8.600211,41.182695],[-8.600202,41.182794],[-8.599014,41.182488],[-8.597385,41.182011],[-8.597952,41.180688],[-8.598825,41.17887],[-8.599716,41.177106],[-8.600157,41.175351],[-8.599914,41.174937],[-8.599644,41.174496],[-8.598825,41.173155],[-8.597745,41.171301],[-8.597295,41.169753],[-8.598735,41.169735],[-8.600742,41.169834],[-8.601723,41.169888],[-8.602308,41.169915],[-8.603154,41.169942],[-8.603127,41.169924],[-8.603505,41.169942],[-8.603478,41.169249],[-8.603442,41.168484],[-8.603415,41.167062],[-8.602821,41.165721],[-8.603883,41.165478],[-8.605341,41.165433],[-8.605368,41.164875],[-8.605278,41.16375],[-8.605197,41.162463],[-8.605944,41.162031],[-8.606916,41.162184],[-8.608311,41.162364],[-8.609283,41.162355],[-8.60958,41.161671],[-8.609589,41.161644],[-8.609742,41.161194],[-8.609922,41.159547],[-8.609958,41.157711],[-8.609994,41.157378],[-8.609571,41.157288],[-8.609391,41.157306],[-8.6094,41.157315],[-8.608995,41.157738],[-8.608743,41.158269],[-8.608698,41.158368],[-8.608716,41.158404],[-8.608716,41.158404],[-8.608725,41.158395],[-8.608653,41.158359],[-8.608662,41.15835],[-8.608698,41.15835],[-8.608689,41.158368],[-8.608689,41.158386],[-8.608689,41.158422]]"
37467,C,1373287030,"[[-8.617941,41.14638],[-8.617833,41.147136],[-8.617896,41.147217],[-8.617878,41.147217],[-8.61786,41.147208],[-8.61786,41.147199],[-8.617941,41.147487],[-8.618229,41.148441],[-8.618877,41.148612],[-8.620641,41.148711],[-8.620785,41.149287],[-8.620875,41.150304],[-8.621064,41.151294],[-8.620866,41.152239],[-8.62101,41.153544],[-8.620947,41.154606],[-8.620947,41.15529],[-8.621055,41.155236],[-8.620866,41.156361],[-8.621766,41.15763],[-8.623665,41.158719],[-8.623791,41.159259],[-8.622576,41.160168],[-8.621406,41.160303],[-8.621127,41.160969],[-8.620092,41.161806],[-8.618733,41.162463],[-8.617446,41.16249],[-8.614971,41.162175],[-8.614512,41.162103],[-8.614521,41.162085],[-8.613756,41.161995],[-8.611938,41.161779],[-8.611632,41.161743],[-8.611632,41.161743],[-8.61048,41.161635],[-8.608329,41.161239],[-8.607663,41.161113],[-8.605692,41.160753],[-8.604351,41.160717],[-8.603892,41.161536],[-8.603757,41.162121],[-8.602335,41.163228],[-8.60175,41.163696],[-8.601336,41.164074],[-8.600121,41.164983],[-8.600418,41.165631],[-8.601021,41.165784],[-8.601363,41.165577],[-8.601381,41.165568],[-8.601372,41.165568],[-8.601363,41.165568],[-8.601354,41.165568],[-8.601327,41.165559],[-8.601327,41.165568],[-8.601876,41.165217]]"
37552,C,1398229812,"[[-8.614422,41.14728],[-8.614386,41.147289],[-8.614224,41.147487],[-8.613504,41.147523],[-8.613603,41.146866],[-8.61363,41.145966],[-8.612721,41.14602],[-8.611911,41.146083],[-8.611173,41.146524],[-8.610975,41.14746],[-8.610984,41.147559],[-8.610984,41.147622],[-8.610741,41.148531],[-8.610237,41.149719],[-8.610066,41.150673],[-8.610039,41.150709],[-8.60967,41.151096],[-8.60994,41.152365],[-8.609868,41.15394],[-8.609229,41.155614],[-8.609076,41.157495],[-8.608212,41.159358],[-8.60742,41.160798],[-8.606889,41.161995],[-8.606898,41.162094],[-8.608302,41.162382],[-8.610498,41.162643],[-8.61111,41.162832],[-8.610984,41.164191],[-8.61093,41.165406],[-8.610876,41.166324],[-8.610822,41.167008],[-8.610813,41.16744],[-8.610831,41.167494],[-8.610822,41.167512],[-8.611551,41.167143],[-8.61165,41.167098],[-8.611668,41.167098],[-8.611695,41.167116],[-8.611803,41.166918],[-8.611245,41.165658],[-8.610984,41.164803],[-8.610957,41.164677],[-8.611047,41.163651],[-8.611047,41.162967],[-8.611029,41.162976],[-8.611155,41.162715],[-8.611326,41.161905],[-8.611344,41.161896],[-8.611398,41.16159],[-8.611452,41.161149],[-8.611443,41.161176],[-8.611434,41.161185],[-8.611434,41.161185],[-8.611425,41.161167],[-8.611407,41.161158],[-8.611416,41.161158],[-8.611416,41.161149],[-8.611416,41.16114]]"
37630,B,1401010069,"[[-8.610876,41.145606],[-8.61084,41.14575],[-8.609967,41.14647],[-8.608986,41.146857],[-8.608842,41.147352],[-8.609679,41.147514],[-8.610426,41.14782],[-8.610813,41.148504],[-8.610588,41.148954],[-8.610228,41.149899],[-8.610228,41.150565],[-8.610147,41.150664],[-8.609553,41.151519],[-8.610048,41.15295],[-8.609769,41.154228],[-8.609418,41.156451],[-8.608608,41.159196],[-8.606943,41.162859],[-8.606475,41.164875],[-8.606502,41.165928],[-8.606511,41.166279],[-8.606529,41.166324],[-8.60652,41.166324],[-8.607384,41.166504],[-8.607735,41.165694],[-8.608437,41.165244],[-8.608518,41.164272],[-8.608914,41.163138],[-8.609031,41.162742],[-8.609031,41.162742],[-8.60913,41.16258],[-8.609517,41.161716],[-8.609544,41.161653],[-8.608725,41.161275],[-8.606781,41.160852],[-8.605485,41.160663],[-8.605494,41.160681],[-8.605215,41.1606],[-8.604279,41.160969],[-8.603991,41.161482],[-8.603901,41.161581],[-8.603064,41.162517],[-8.601048,41.16429],[-8.60004,41.165172],[-8.601165,41.166261],[-8.601471,41.16717],[-8.59905,41.167125],[-8.597853,41.167683],[-8.597367,41.16924],[-8.597277,41.169519],[-8.597241,41.169564],[-8.597286,41.170095],[-8.59797,41.171769],[-8.598627,41.171895],[-8.598762,41.17185],[-8.598798,41.171832]]"
